zone_id,base_income_quartile,tenure,rate
333,1,own,0.75
333,2,own,0.75
333,3,own,0.75
333,4,own,0.75
333,1,rent,1.0
333,2,rent,1.0
333,3,rent,1.0
333,4,rent,1.0
334,1,own,0.75
334,2,own,0.75
334,3,own,0.75
334,4,own,0.75
334,1,rent,1.0
334,2,rent,1.0
334,3,rent,1.0
334,4,rent,1.0
335,1,own,0.75
335,2,own,0.75
335,3,own,0.75
335,4,own,0.75
335,1,rent,1.0
335,2,rent,1.0
335,3,rent,1.0
335,4,rent,1.0
336,1,own,0.75
336,2,own,0.75
336,3,own,0.75
336,4,own,0.75
336,1,rent,1.0
336,2,rent,1.0
336,3,rent,1.0
336,4,rent,1.0
337,1,own,0.75
337,2,own,0.75
337,3,own,0.75
337,4,own,0.75
337,1,rent,1.0
337,2,rent,1.0
337,3,rent,1.0
337,4,rent,1.0
338,1,own,0.75
338,2,own,0.75
338,3,own,0.75
338,4,own,0.75
338,1,rent,1.0
338,2,rent,1.0
338,3,rent,1.0
338,4,rent,1.0
339,1,own,0.75
339,2,own,0.75
339,3,own,0.75
339,4,own,0.75
339,1,rent,1.0
339,2,rent,1.0
339,3,rent,1.0
339,4,rent,1.0
340,1,own,0.75
340,2,own,0.75
340,3,own,0.75
340,4,own,0.75
340,1,rent,1.0
340,2,rent,1.0
340,3,rent,1.0
340,4,rent,1.0
341,1,own,0.75
341,2,own,0.75
341,3,own,0.75
341,4,own,0.75
341,1,rent,1.0
341,2,rent,1.0
341,3,rent,1.0
341,4,rent,1.0
342,1,own,0.75
342,2,own,0.75
342,3,own,0.75
342,4,own,0.75
342,1,rent,1.0
342,2,rent,1.0
342,3,rent,1.0
342,4,rent,1.0
343,1,own,0.75
343,2,own,0.75
343,3,own,0.75
343,4,own,0.75
343,1,rent,1.0
343,2,rent,1.0
343,3,rent,1.0
343,4,rent,1.0
344,1,own,0.75
344,2,own,0.75
344,3,own,0.75
344,4,own,0.75
344,1,rent,1.0
344,2,rent,1.0
344,3,rent,1.0
344,4,rent,1.0
345,1,own,0.75
345,2,own,0.75
345,3,own,0.75
345,4,own,0.75
345,1,rent,1.0
345,2,rent,1.0
345,3,rent,1.0
345,4,rent,1.0
346,1,own,0.75
346,2,own,0.75
346,3,own,0.75
346,4,own,0.75
346,1,rent,1.0
346,2,rent,1.0
346,3,rent,1.0
346,4,rent,1.0
347,1,own,0.75
347,2,own,0.75
347,3,own,0.75
347,4,own,0.75
347,1,rent,1.0
347,2,rent,1.0
347,3,rent,1.0
347,4,rent,1.0
348,1,own,0.75
348,2,own,0.75
348,3,own,0.75
348,4,own,0.75
348,1,rent,1.0
348,2,rent,1.0
348,3,rent,1.0
348,4,rent,1.0
349,1,own,0.75
349,2,own,0.75
349,3,own,0.75
349,4,own,0.75
349,1,rent,1.0
349,2,rent,1.0
349,3,rent,1.0
349,4,rent,1.0
350,1,own,0.75
350,2,own,0.75
350,3,own,0.75
350,4,own,0.75
350,1,rent,1.0
350,2,rent,1.0
350,3,rent,1.0
350,4,rent,1.0
351,1,own,0.75
351,2,own,0.75
351,3,own,0.75
351,4,own,0.75
351,1,rent,1.0
351,2,rent,1.0
351,3,rent,1.0
351,4,rent,1.0
352,1,own,0.75
352,2,own,0.75
352,3,own,0.75
352,4,own,0.75
352,1,rent,1.0
352,2,rent,1.0
352,3,rent,1.0
352,4,rent,1.0
353,1,own,0.75
353,2,own,0.75
353,3,own,0.75
353,4,own,0.75
353,1,rent,1.0
353,2,rent,1.0
353,3,rent,1.0
353,4,rent,1.0
354,1,own,0.75
354,2,own,0.75
354,3,own,0.75
354,4,own,0.75
354,1,rent,1.0
354,2,rent,1.0
354,3,rent,1.0
354,4,rent,1.0
355,1,own,0.75
355,2,own,0.75
355,3,own,0.75
355,4,own,0.75
355,1,rent,1.0
355,2,rent,1.0
355,3,rent,1.0
355,4,rent,1.0
356,1,own,0.75
356,2,own,0.75
356,3,own,0.75
356,4,own,0.75
356,1,rent,1.0
356,2,rent,1.0
356,3,rent,1.0
356,4,rent,1.0
357,1,own,0.75
357,2,own,0.75
357,3,own,0.75
357,4,own,0.75
357,1,rent,1.0
357,2,rent,1.0
357,3,rent,1.0
357,4,rent,1.0
358,1,own,0.75
358,2,own,0.75
358,3,own,0.75
358,4,own,0.75
358,1,rent,1.0
358,2,rent,1.0
358,3,rent,1.0
358,4,rent,1.0
359,1,own,0.75
359,2,own,0.75
359,3,own,0.75
359,4,own,0.75
359,1,rent,1.0
359,2,rent,1.0
359,3,rent,1.0
359,4,rent,1.0
360,1,own,0.75
360,2,own,0.75
360,3,own,0.75
360,4,own,0.75
360,1,rent,1.0
360,2,rent,1.0
360,3,rent,1.0
360,4,rent,1.0
361,1,own,0.75
361,2,own,0.75
361,3,own,0.75
361,4,own,0.75
361,1,rent,1.0
361,2,rent,1.0
361,3,rent,1.0
361,4,rent,1.0
362,1,own,0.75
362,2,own,0.75
362,3,own,0.75
362,4,own,0.75
362,1,rent,1.0
362,2,rent,1.0
362,3,rent,1.0
362,4,rent,1.0
363,1,own,0.75
363,2,own,0.75
363,3,own,0.75
363,4,own,0.75
363,1,rent,1.0
363,2,rent,1.0
363,3,rent,1.0
363,4,rent,1.0
364,1,own,0.75
364,2,own,0.75
364,3,own,0.75
364,4,own,0.75
364,1,rent,1.0
364,2,rent,1.0
364,3,rent,1.0
364,4,rent,1.0
365,1,own,0.75
365,2,own,0.75
365,3,own,0.75
365,4,own,0.75
365,1,rent,1.0
365,2,rent,1.0
365,3,rent,1.0
365,4,rent,1.0
366,1,own,0.75
366,2,own,0.75
366,3,own,0.75
366,4,own,0.75
366,1,rent,1.0
366,2,rent,1.0
366,3,rent,1.0
366,4,rent,1.0
367,1,own,0.75
367,2,own,0.75
367,3,own,0.75
367,4,own,0.75
367,1,rent,1.0
367,2,rent,1.0
367,3,rent,1.0
367,4,rent,1.0
368,1,own,0.75
368,2,own,0.75
368,3,own,0.75
368,4,own,0.75
368,1,rent,1.0
368,2,rent,1.0
368,3,rent,1.0
368,4,rent,1.0
369,1,own,0.75
369,2,own,0.75
369,3,own,0.75
369,4,own,0.75
369,1,rent,1.0
369,2,rent,1.0
369,3,rent,1.0
369,4,rent,1.0
370,1,own,0.75
370,2,own,0.75
370,3,own,0.75
370,4,own,0.75
370,1,rent,1.0
370,2,rent,1.0
370,3,rent,1.0
370,4,rent,1.0
371,1,own,0.75
371,2,own,0.75
371,3,own,0.75
371,4,own,0.75
371,1,rent,1.0
371,2,rent,1.0
371,3,rent,1.0
371,4,rent,1.0
372,1,own,0.75
372,2,own,0.75
372,3,own,0.75
372,4,own,0.75
372,1,rent,1.0
372,2,rent,1.0
372,3,rent,1.0
372,4,rent,1.0
373,1,own,0.75
373,2,own,0.75
373,3,own,0.75
373,4,own,0.75
373,1,rent,1.0
373,2,rent,1.0
373,3,rent,1.0
373,4,rent,1.0
374,1,own,0.75
374,2,own,0.75
374,3,own,0.75
374,4,own,0.75
374,1,rent,1.0
374,2,rent,1.0
374,3,rent,1.0
374,4,rent,1.0
375,1,own,0.75
375,2,own,0.75
375,3,own,0.75
375,4,own,0.75
375,1,rent,1.0
375,2,rent,1.0
375,3,rent,1.0
375,4,rent,1.0
376,1,own,0.75
376,2,own,0.75
376,3,own,0.75
376,4,own,0.75
376,1,rent,1.0
376,2,rent,1.0
376,3,rent,1.0
376,4,rent,1.0
377,1,own,0.75
377,2,own,0.75
377,3,own,0.75
377,4,own,0.75
377,1,rent,1.0
377,2,rent,1.0
377,3,rent,1.0
377,4,rent,1.0
378,1,own,0.75
378,2,own,0.75
378,3,own,0.75
378,4,own,0.75
378,1,rent,1.0
378,2,rent,1.0
378,3,rent,1.0
378,4,rent,1.0
379,1,own,0.75
379,2,own,0.75
379,3,own,0.75
379,4,own,0.75
379,1,rent,1.0
379,2,rent,1.0
379,3,rent,1.0
379,4,rent,1.0
380,1,own,0.75
380,2,own,0.75
380,3,own,0.75
380,4,own,0.75
380,1,rent,1.0
380,2,rent,1.0
380,3,rent,1.0
380,4,rent,1.0
381,1,own,0.75
381,2,own,0.75
381,3,own,0.75
381,4,own,0.75
381,1,rent,1.0
381,2,rent,1.0
381,3,rent,1.0
381,4,rent,1.0
382,1,own,0.75
382,2,own,0.75
382,3,own,0.75
382,4,own,0.75
382,1,rent,1.0
382,2,rent,1.0
382,3,rent,1.0
382,4,rent,1.0
383,1,own,0.75
383,2,own,0.75
383,3,own,0.75
383,4,own,0.75
383,1,rent,1.0
383,2,rent,1.0
383,3,rent,1.0
383,4,rent,1.0
384,1,own,0.75
384,2,own,0.75
384,3,own,0.75
384,4,own,0.75
384,1,rent,1.0
384,2,rent,1.0
384,3,rent,1.0
384,4,rent,1.0
385,1,own,0.75
385,2,own,0.75
385,3,own,0.75
385,4,own,0.75
385,1,rent,1.0
385,2,rent,1.0
385,3,rent,1.0
385,4,rent,1.0
386,1,own,0.75
386,2,own,0.75
386,3,own,0.75
386,4,own,0.75
386,1,rent,1.0
386,2,rent,1.0
386,3,rent,1.0
386,4,rent,1.0
387,1,own,0.75
387,2,own,0.75
387,3,own,0.75
387,4,own,0.75
387,1,rent,1.0
387,2,rent,1.0
387,3,rent,1.0
387,4,rent,1.0
388,1,own,0.75
388,2,own,0.75
388,3,own,0.75
388,4,own,0.75
388,1,rent,1.0
388,2,rent,1.0
388,3,rent,1.0
388,4,rent,1.0
389,1,own,0.75
389,2,own,0.75
389,3,own,0.75
389,4,own,0.75
389,1,rent,1.0
389,2,rent,1.0
389,3,rent,1.0
389,4,rent,1.0
390,1,own,0.75
390,2,own,0.75
390,3,own,0.75
390,4,own,0.75
390,1,rent,1.0
390,2,rent,1.0
390,3,rent,1.0
390,4,rent,1.0
391,1,own,0.75
391,2,own,0.75
391,3,own,0.75
391,4,own,0.75
391,1,rent,1.0
391,2,rent,1.0
391,3,rent,1.0
391,4,rent,1.0
392,1,own,0.75
392,2,own,0.75
392,3,own,0.75
392,4,own,0.75
392,1,rent,1.0
392,2,rent,1.0
392,3,rent,1.0
392,4,rent,1.0
393,1,own,0.75
393,2,own,0.75
393,3,own,0.75
393,4,own,0.75
393,1,rent,1.0
393,2,rent,1.0
393,3,rent,1.0
393,4,rent,1.0
394,1,own,0.75
394,2,own,0.75
394,3,own,0.75
394,4,own,0.75
394,1,rent,1.0
394,2,rent,1.0
394,3,rent,1.0
394,4,rent,1.0
395,1,own,0.75
395,2,own,0.75
395,3,own,0.75
395,4,own,0.75
395,1,rent,1.0
395,2,rent,1.0
395,3,rent,1.0
395,4,rent,1.0
396,1,own,0.75
396,2,own,0.75
396,3,own,0.75
396,4,own,0.75
396,1,rent,1.0
396,2,rent,1.0
396,3,rent,1.0
396,4,rent,1.0
397,1,own,0.75
397,2,own,0.75
397,3,own,0.75
397,4,own,0.75
397,1,rent,1.0
397,2,rent,1.0
397,3,rent,1.0
397,4,rent,1.0
398,1,own,0.75
398,2,own,0.75
398,3,own,0.75
398,4,own,0.75
398,1,rent,1.0
398,2,rent,1.0
398,3,rent,1.0
398,4,rent,1.0
399,1,own,0.75
399,2,own,0.75
399,3,own,0.75
399,4,own,0.75
399,1,rent,1.0
399,2,rent,1.0
399,3,rent,1.0
399,4,rent,1.0
400,1,own,0.75
400,2,own,0.75
400,3,own,0.75
400,4,own,0.75
400,1,rent,1.0
400,2,rent,1.0
400,3,rent,1.0
400,4,rent,1.0
401,1,own,0.75
401,2,own,0.75
401,3,own,0.75
401,4,own,0.75
401,1,rent,1.0
401,2,rent,1.0
401,3,rent,1.0
401,4,rent,1.0
402,1,own,0.75
402,2,own,0.75
402,3,own,0.75
402,4,own,0.75
402,1,rent,1.0
402,2,rent,1.0
402,3,rent,1.0
402,4,rent,1.0
403,1,own,0.75
403,2,own,0.75
403,3,own,0.75
403,4,own,0.75
403,1,rent,1.0
403,2,rent,1.0
403,3,rent,1.0
403,4,rent,1.0
404,1,own,0.75
404,2,own,0.75
404,3,own,0.75
404,4,own,0.75
404,1,rent,1.0
404,2,rent,1.0
404,3,rent,1.0
404,4,rent,1.0
405,1,own,0.75
405,2,own,0.75
405,3,own,0.75
405,4,own,0.75
405,1,rent,1.0
405,2,rent,1.0
405,3,rent,1.0
405,4,rent,1.0
406,1,own,0.75
406,2,own,0.75
406,3,own,0.75
406,4,own,0.75
406,1,rent,1.0
406,2,rent,1.0
406,3,rent,1.0
406,4,rent,1.0
407,1,own,0.75
407,2,own,0.75
407,3,own,0.75
407,4,own,0.75
407,1,rent,1.0
407,2,rent,1.0
407,3,rent,1.0
407,4,rent,1.0
408,1,own,0.75
408,2,own,0.75
408,3,own,0.75
408,4,own,0.75
408,1,rent,1.0
408,2,rent,1.0
408,3,rent,1.0
408,4,rent,1.0
409,1,own,0.75
409,2,own,0.75
409,3,own,0.75
409,4,own,0.75
409,1,rent,1.0
409,2,rent,1.0
409,3,rent,1.0
409,4,rent,1.0
410,1,own,0.75
410,2,own,0.75
410,3,own,0.75
410,4,own,0.75
410,1,rent,1.0
410,2,rent,1.0
410,3,rent,1.0
410,4,rent,1.0
411,1,own,0.75
411,2,own,0.75
411,3,own,0.75
411,4,own,0.75
411,1,rent,1.0
411,2,rent,1.0
411,3,rent,1.0
411,4,rent,1.0
412,1,own,0.75
412,2,own,0.75
412,3,own,0.75
412,4,own,0.75
412,1,rent,1.0
412,2,rent,1.0
412,3,rent,1.0
412,4,rent,1.0
413,1,own,0.75
413,2,own,0.75
413,3,own,0.75
413,4,own,0.75
413,1,rent,1.0
413,2,rent,1.0
413,3,rent,1.0
413,4,rent,1.0
414,1,own,0.75
414,2,own,0.75
414,3,own,0.75
414,4,own,0.75
414,1,rent,1.0
414,2,rent,1.0
414,3,rent,1.0
414,4,rent,1.0
415,1,own,0.75
415,2,own,0.75
415,3,own,0.75
415,4,own,0.75
415,1,rent,1.0
415,2,rent,1.0
415,3,rent,1.0
415,4,rent,1.0
416,1,own,0.75
416,2,own,0.75
416,3,own,0.75
416,4,own,0.75
416,1,rent,1.0
416,2,rent,1.0
416,3,rent,1.0
416,4,rent,1.0
417,1,own,0.75
417,2,own,0.75
417,3,own,0.75
417,4,own,0.75
417,1,rent,1.0
417,2,rent,1.0
417,3,rent,1.0
417,4,rent,1.0
418,1,own,0.75
418,2,own,0.75
418,3,own,0.75
418,4,own,0.75
418,1,rent,1.0
418,2,rent,1.0
418,3,rent,1.0
418,4,rent,1.0
419,1,own,0.75
419,2,own,0.75
419,3,own,0.75
419,4,own,0.75
419,1,rent,1.0
419,2,rent,1.0
419,3,rent,1.0
419,4,rent,1.0
420,1,own,0.75
420,2,own,0.75
420,3,own,0.75
420,4,own,0.75
420,1,rent,1.0
420,2,rent,1.0
420,3,rent,1.0
420,4,rent,1.0
421,1,own,0.75
421,2,own,0.75
421,3,own,0.75
421,4,own,0.75
421,1,rent,1.0
421,2,rent,1.0
421,3,rent,1.0
421,4,rent,1.0
422,1,own,0.75
422,2,own,0.75
422,3,own,0.75
422,4,own,0.75
422,1,rent,1.0
422,2,rent,1.0
422,3,rent,1.0
422,4,rent,1.0
423,1,own,0.75
423,2,own,0.75
423,3,own,0.75
423,4,own,0.75
423,1,rent,1.0
423,2,rent,1.0
423,3,rent,1.0
423,4,rent,1.0
424,1,own,0.75
424,2,own,0.75
424,3,own,0.75
424,4,own,0.75
424,1,rent,1.0
424,2,rent,1.0
424,3,rent,1.0
424,4,rent,1.0
425,1,own,0.75
425,2,own,0.75
425,3,own,0.75
425,4,own,0.75
425,1,rent,1.0
425,2,rent,1.0
425,3,rent,1.0
425,4,rent,1.0
426,1,own,0.75
426,2,own,0.75
426,3,own,0.75
426,4,own,0.75
426,1,rent,1.0
426,2,rent,1.0
426,3,rent,1.0
426,4,rent,1.0
427,1,own,0.75
427,2,own,0.75
427,3,own,0.75
427,4,own,0.75
427,1,rent,1.0
427,2,rent,1.0
427,3,rent,1.0
427,4,rent,1.0
428,1,own,0.75
428,2,own,0.75
428,3,own,0.75
428,4,own,0.75
428,1,rent,1.0
428,2,rent,1.0
428,3,rent,1.0
428,4,rent,1.0
429,1,own,0.75
429,2,own,0.75
429,3,own,0.75
429,4,own,0.75
429,1,rent,1.0
429,2,rent,1.0
429,3,rent,1.0
429,4,rent,1.0
430,1,own,0.75
430,2,own,0.75
430,3,own,0.75
430,4,own,0.75
430,1,rent,1.0
430,2,rent,1.0
430,3,rent,1.0
430,4,rent,1.0
431,1,own,0.75
431,2,own,0.75
431,3,own,0.75
431,4,own,0.75
431,1,rent,1.0
431,2,rent,1.0
431,3,rent,1.0
431,4,rent,1.0
432,1,own,0.75
432,2,own,0.75
432,3,own,0.75
432,4,own,0.75
432,1,rent,1.0
432,2,rent,1.0
432,3,rent,1.0
432,4,rent,1.0
433,1,own,0.75
433,2,own,0.75
433,3,own,0.75
433,4,own,0.75
433,1,rent,1.0
433,2,rent,1.0
433,3,rent,1.0
433,4,rent,1.0
434,1,own,0.75
434,2,own,0.75
434,3,own,0.75
434,4,own,0.75
434,1,rent,1.0
434,2,rent,1.0
434,3,rent,1.0
434,4,rent,1.0
435,1,own,0.75
435,2,own,0.75
435,3,own,0.75
435,4,own,0.75
435,1,rent,1.0
435,2,rent,1.0
435,3,rent,1.0
435,4,rent,1.0
436,1,own,0.75
436,2,own,0.75
436,3,own,0.75
436,4,own,0.75
436,1,rent,1.0
436,2,rent,1.0
436,3,rent,1.0
436,4,rent,1.0
437,1,own,0.75
437,2,own,0.75
437,3,own,0.75
437,4,own,0.75
437,1,rent,1.0
437,2,rent,1.0
437,3,rent,1.0
437,4,rent,1.0
438,1,own,0.75
438,2,own,0.75
438,3,own,0.75
438,4,own,0.75
438,1,rent,1.0
438,2,rent,1.0
438,3,rent,1.0
438,4,rent,1.0
439,1,own,0.75
439,2,own,0.75
439,3,own,0.75
439,4,own,0.75
439,1,rent,1.0
439,2,rent,1.0
439,3,rent,1.0
439,4,rent,1.0
440,1,own,0.75
440,2,own,0.75
440,3,own,0.75
440,4,own,0.75
440,1,rent,1.0
440,2,rent,1.0
440,3,rent,1.0
440,4,rent,1.0
441,1,own,0.75
441,2,own,0.75
441,3,own,0.75
441,4,own,0.75
441,1,rent,1.0
441,2,rent,1.0
441,3,rent,1.0
441,4,rent,1.0
442,1,own,0.75
442,2,own,0.75
442,3,own,0.75
442,4,own,0.75
442,1,rent,1.0
442,2,rent,1.0
442,3,rent,1.0
442,4,rent,1.0
443,1,own,0.75
443,2,own,0.75
443,3,own,0.75
443,4,own,0.75
443,1,rent,1.0
443,2,rent,1.0
443,3,rent,1.0
443,4,rent,1.0
444,1,own,0.75
444,2,own,0.75
444,3,own,0.75
444,4,own,0.75
444,1,rent,1.0
444,2,rent,1.0
444,3,rent,1.0
444,4,rent,1.0
445,1,own,0.75
445,2,own,0.75
445,3,own,0.75
445,4,own,0.75
445,1,rent,1.0
445,2,rent,1.0
445,3,rent,1.0
445,4,rent,1.0
446,1,own,0.75
446,2,own,0.75
446,3,own,0.75
446,4,own,0.75
446,1,rent,1.0
446,2,rent,1.0
446,3,rent,1.0
446,4,rent,1.0
447,1,own,0.75
447,2,own,0.75
447,3,own,0.75
447,4,own,0.75
447,1,rent,1.0
447,2,rent,1.0
447,3,rent,1.0
447,4,rent,1.0
448,1,own,0.75
448,2,own,0.75
448,3,own,0.75
448,4,own,0.75
448,1,rent,1.0
448,2,rent,1.0
448,3,rent,1.0
448,4,rent,1.0
449,1,own,0.75
449,2,own,0.75
449,3,own,0.75
449,4,own,0.75
449,1,rent,1.0
449,2,rent,1.0
449,3,rent,1.0
449,4,rent,1.0
450,1,own,0.75
450,2,own,0.75
450,3,own,0.75
450,4,own,0.75
450,1,rent,1.0
450,2,rent,1.0
450,3,rent,1.0
450,4,rent,1.0
451,1,own,0.75
451,2,own,0.75
451,3,own,0.75
451,4,own,0.75
451,1,rent,1.0
451,2,rent,1.0
451,3,rent,1.0
451,4,rent,1.0
452,1,own,0.75
452,2,own,0.75
452,3,own,0.75
452,4,own,0.75
452,1,rent,1.0
452,2,rent,1.0
452,3,rent,1.0
452,4,rent,1.0
453,1,own,0.75
453,2,own,0.75
453,3,own,0.75
453,4,own,0.75
453,1,rent,1.0
453,2,rent,1.0
453,3,rent,1.0
453,4,rent,1.0
454,1,own,0.75
454,2,own,0.75
454,3,own,0.75
454,4,own,0.75
454,1,rent,1.0
454,2,rent,1.0
454,3,rent,1.0
454,4,rent,1.0
455,1,own,0.75
455,2,own,0.75
455,3,own,0.75
455,4,own,0.75
455,1,rent,1.0
455,2,rent,1.0
455,3,rent,1.0
455,4,rent,1.0
456,1,own,0.75
456,2,own,0.75
456,3,own,0.75
456,4,own,0.75
456,1,rent,1.0
456,2,rent,1.0
456,3,rent,1.0
456,4,rent,1.0
457,1,own,0.75
457,2,own,0.75
457,3,own,0.75
457,4,own,0.75
457,1,rent,1.0
457,2,rent,1.0
457,3,rent,1.0
457,4,rent,1.0
458,1,own,0.75
458,2,own,0.75
458,3,own,0.75
458,4,own,0.75
458,1,rent,1.0
458,2,rent,1.0
458,3,rent,1.0
458,4,rent,1.0
459,1,own,0.75
459,2,own,0.75
459,3,own,0.75
459,4,own,0.75
459,1,rent,1.0
459,2,rent,1.0
459,3,rent,1.0
459,4,rent,1.0
460,1,own,0.75
460,2,own,0.75
460,3,own,0.75
460,4,own,0.75
460,1,rent,1.0
460,2,rent,1.0
460,3,rent,1.0
460,4,rent,1.0
461,1,own,0.75
461,2,own,0.75
461,3,own,0.75
461,4,own,0.75
461,1,rent,1.0
461,2,rent,1.0
461,3,rent,1.0
461,4,rent,1.0
462,1,own,0.75
462,2,own,0.75
462,3,own,0.75
462,4,own,0.75
462,1,rent,1.0
462,2,rent,1.0
462,3,rent,1.0
462,4,rent,1.0
463,1,own,0.75
463,2,own,0.75
463,3,own,0.75
463,4,own,0.75
463,1,rent,1.0
463,2,rent,1.0
463,3,rent,1.0
463,4,rent,1.0
464,1,own,0.75
464,2,own,0.75
464,3,own,0.75
464,4,own,0.75
464,1,rent,1.0
464,2,rent,1.0
464,3,rent,1.0
464,4,rent,1.0
465,1,own,0.75
465,2,own,0.75
465,3,own,0.75
465,4,own,0.75
465,1,rent,1.0
465,2,rent,1.0
465,3,rent,1.0
465,4,rent,1.0
466,1,own,0.75
466,2,own,0.75
466,3,own,0.75
466,4,own,0.75
466,1,rent,1.0
466,2,rent,1.0
466,3,rent,1.0
466,4,rent,1.0
467,1,own,0.75
467,2,own,0.75
467,3,own,0.75
467,4,own,0.75
467,1,rent,1.0
467,2,rent,1.0
467,3,rent,1.0
467,4,rent,1.0
468,1,own,0.75
468,2,own,0.75
468,3,own,0.75
468,4,own,0.75
468,1,rent,1.0
468,2,rent,1.0
468,3,rent,1.0
468,4,rent,1.0
469,1,own,0.75
469,2,own,0.75
469,3,own,0.75
469,4,own,0.75
469,1,rent,1.0
469,2,rent,1.0
469,3,rent,1.0
469,4,rent,1.0
470,1,own,0.75
470,2,own,0.75
470,3,own,0.75
470,4,own,0.75
470,1,rent,1.0
470,2,rent,1.0
470,3,rent,1.0
470,4,rent,1.0
471,1,own,0.75
471,2,own,0.75
471,3,own,0.75
471,4,own,0.75
471,1,rent,1.0
471,2,rent,1.0
471,3,rent,1.0
471,4,rent,1.0
472,1,own,0.75
472,2,own,0.75
472,3,own,0.75
472,4,own,0.75
472,1,rent,1.0
472,2,rent,1.0
472,3,rent,1.0
472,4,rent,1.0
473,1,own,0.75
473,2,own,0.75
473,3,own,0.75
473,4,own,0.75
473,1,rent,1.0
473,2,rent,1.0
473,3,rent,1.0
473,4,rent,1.0
474,1,own,0.75
474,2,own,0.75
474,3,own,0.75
474,4,own,0.75
474,1,rent,1.0
474,2,rent,1.0
474,3,rent,1.0
474,4,rent,1.0
475,1,own,0.75
475,2,own,0.75
475,3,own,0.75
475,4,own,0.75
475,1,rent,1.0
475,2,rent,1.0
475,3,rent,1.0
475,4,rent,1.0
476,1,own,0.75
476,2,own,0.75
476,3,own,0.75
476,4,own,0.75
476,1,rent,1.0
476,2,rent,1.0
476,3,rent,1.0
476,4,rent,1.0
477,1,own,0.75
477,2,own,0.75
477,3,own,0.75
477,4,own,0.75
477,1,rent,1.0
477,2,rent,1.0
477,3,rent,1.0
477,4,rent,1.0
478,1,own,0.75
478,2,own,0.75
478,3,own,0.75
478,4,own,0.75
478,1,rent,1.0
478,2,rent,1.0
478,3,rent,1.0
478,4,rent,1.0
479,1,own,0.75
479,2,own,0.75
479,3,own,0.75
479,4,own,0.75
479,1,rent,1.0
479,2,rent,1.0
479,3,rent,1.0
479,4,rent,1.0
480,1,own,0.75
480,2,own,0.75
480,3,own,0.75
480,4,own,0.75
480,1,rent,1.0
480,2,rent,1.0
480,3,rent,1.0
480,4,rent,1.0
481,1,own,0.75
481,2,own,0.75
481,3,own,0.75
481,4,own,0.75
481,1,rent,1.0
481,2,rent,1.0
481,3,rent,1.0
481,4,rent,1.0
482,1,own,0.75
482,2,own,0.75
482,3,own,0.75
482,4,own,0.75
482,1,rent,1.0
482,2,rent,1.0
482,3,rent,1.0
482,4,rent,1.0
483,1,own,0.75
483,2,own,0.75
483,3,own,0.75
483,4,own,0.75
483,1,rent,1.0
483,2,rent,1.0
483,3,rent,1.0
483,4,rent,1.0
484,1,own,0.75
484,2,own,0.75
484,3,own,0.75
484,4,own,0.75
484,1,rent,1.0
484,2,rent,1.0
484,3,rent,1.0
484,4,rent,1.0
485,1,own,0.75
485,2,own,0.75
485,3,own,0.75
485,4,own,0.75
485,1,rent,1.0
485,2,rent,1.0
485,3,rent,1.0
485,4,rent,1.0
486,1,own,0.75
486,2,own,0.75
486,3,own,0.75
486,4,own,0.75
486,1,rent,1.0
486,2,rent,1.0
486,3,rent,1.0
486,4,rent,1.0
487,1,own,0.75
487,2,own,0.75
487,3,own,0.75
487,4,own,0.75
487,1,rent,1.0
487,2,rent,1.0
487,3,rent,1.0
487,4,rent,1.0
488,1,own,0.75
488,2,own,0.75
488,3,own,0.75
488,4,own,0.75
488,1,rent,1.0
488,2,rent,1.0
488,3,rent,1.0
488,4,rent,1.0
489,1,own,0.75
489,2,own,0.75
489,3,own,0.75
489,4,own,0.75
489,1,rent,1.0
489,2,rent,1.0
489,3,rent,1.0
489,4,rent,1.0
490,1,own,0.75
490,2,own,0.75
490,3,own,0.75
490,4,own,0.75
490,1,rent,1.0
490,2,rent,1.0
490,3,rent,1.0
490,4,rent,1.0
491,1,own,0.75
491,2,own,0.75
491,3,own,0.75
491,4,own,0.75
491,1,rent,1.0
491,2,rent,1.0
491,3,rent,1.0
491,4,rent,1.0
492,1,own,0.75
492,2,own,0.75
492,3,own,0.75
492,4,own,0.75
492,1,rent,1.0
492,2,rent,1.0
492,3,rent,1.0
492,4,rent,1.0
493,1,own,0.75
493,2,own,0.75
493,3,own,0.75
493,4,own,0.75
493,1,rent,1.0
493,2,rent,1.0
493,3,rent,1.0
493,4,rent,1.0
494,1,own,0.75
494,2,own,0.75
494,3,own,0.75
494,4,own,0.75
494,1,rent,1.0
494,2,rent,1.0
494,3,rent,1.0
494,4,rent,1.0
495,1,own,0.75
495,2,own,0.75
495,3,own,0.75
495,4,own,0.75
495,1,rent,1.0
495,2,rent,1.0
495,3,rent,1.0
495,4,rent,1.0
496,1,own,0.75
496,2,own,0.75
496,3,own,0.75
496,4,own,0.75
496,1,rent,1.0
496,2,rent,1.0
496,3,rent,1.0
496,4,rent,1.0
497,1,own,0.75
497,2,own,0.75
497,3,own,0.75
497,4,own,0.75
497,1,rent,1.0
497,2,rent,1.0
497,3,rent,1.0
497,4,rent,1.0
498,1,own,0.75
498,2,own,0.75
498,3,own,0.75
498,4,own,0.75
498,1,rent,1.0
498,2,rent,1.0
498,3,rent,1.0
498,4,rent,1.0
499,1,own,0.75
499,2,own,0.75
499,3,own,0.75
