fbpzoningmodcat,modcat_id,FREQUENCY,SUM_ACRES,manual_county,zone,juris,gg_id,tra_id,sesit_id,ppa_id,exp2020_id,exsfd_id,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,notes,res_rent_cat,job_out_cat
unincorporated_alamedaNAtra3HRANAinunsfd,2243,35,24.40216975,1,744,unincorporated_alameda,NA,tra3,HRA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_alamedaNAtra3HRANAoutNA,2244,35,24.29617511,1,735,unincorporated_alameda,NA,tra3,HRA,NA,out,NA,,,,,0,0,,,,
unincorporated_alamedaNAtra3HRANAoutsfd,2245,2,4.304556053,1,735,unincorporated_alameda,NA,tra3,HRA,NA,out,sfd,,,,,0,0,,,,
unincorporated_alamedaNAtra3HRANAubzNA,2246,1,42.20971973,1,735,unincorporated_alameda,NA,tra3,HRA,NA,ubz,NA,,,,,0,0,,,,
unincorporated_alamedaNAtra3NANAexp0NA,2247,3,20.05835526,1,960,unincorporated_alameda,NA,tra3,NA,NA,exp0,NA,,,,,0,0,,,,
unincorporated_alamedaNAtra3NANAexp1_npNA,2248,1,12.77670761,1,716,unincorporated_alameda,NA,tra3,NA,NA,exp1_np,NA,,,,,0,0,,,,
unincorporated_alamedaNAtra3NANAexp1NA,2249,11,14.33360879,1,716,unincorporated_alameda,NA,tra3,NA,NA,exp1,NA,,,,,0,0,,,,
unincorporated_alamedaNAtra3NANAexp1sfd,2250,50,71.59626458,1,716,unincorporated_alameda,NA,tra3,NA,NA,exp1,sfd,,,,,0,0,,,,
unincorporated_alamedaNAtra3NANAinunNA,2251,1296,532.3335161,1,857,unincorporated_alameda,NA,tra3,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_alamedaNAtra3NANAinunsfd,2252,2073,372.260486,1,823,unincorporated_alameda,NA,tra3,NA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_alamedaNAtra3NANAoutNA,2253,31,730.295864,1,949,unincorporated_alameda,NA,tra3,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_alamedaNAtra3NANAoutsfd,2254,10,0.089834637,1,1014,unincorporated_alameda,NA,tra3,NA,NA,out,sfd,,,,,0,0,,,,
unincorporated_alamedaNAtra3NAppainunNA,2255,3,13.58565245,1,728,unincorporated_alameda,NA,tra3,NA,ppa,inun,NA,HS,,2.75,,,,,,,
unincorporated_contra_costaGGNADISNAinunNA,2256,372,366.0903083,13,1062,unincorporated_contra_costa,GG,NA,DIS,NA,inun,NA,,,25,1.5,,,,,,
unincorporated_contra_costaGGNADISNAinunsfd,2257,578,103.2953753,13,1062,unincorporated_contra_costa,GG,NA,DIS,NA,inun,sfd,,,25,1.5,,,,,,
unincorporated_contra_costaGGNADISNAoutNA,2258,1,2.343807103,13,1069,unincorporated_contra_costa,GG,NA,DIS,NA,out,NA,,,,,0,0,,,,
unincorporated_contra_costaGGNAHRADISNAinunNA,2259,23,24.87934993,13,1176,unincorporated_contra_costa,GG,NA,HRADIS,NA,inun,NA,HM,,35,1,,,,,,
unincorporated_contra_costaGGNAHRADISNAinunsfd,2260,32,6.611578367,1,1031,unincorporated_contra_costa,GG,NA,HRADIS,NA,inun,sfd,HM,,35,1,,,,,,
unincorporated_contra_costaGGNAHRANAinunNA,2261,451,367.757228,13,1161,unincorporated_contra_costa,GG,NA,HRA,NA,inun,NA,HM,,35,1,,,,,,
unincorporated_contra_costaGGNAHRANAinunsfd,2262,2757,878.6838465,13,1044,unincorporated_contra_costa,GG,NA,HRA,NA,inun,sfd,HM,,35,1,,,,,,
unincorporated_contra_costaGGNANANAinunNA,2263,746,541.679291,13,1089,unincorporated_contra_costa,GG,NA,NA,NA,inun,NA,,,25,1.5,,,,,,
unincorporated_contra_costaGGNANANAinunsfd,2264,945,119.9050986,13,1068,unincorporated_contra_costa,GG,NA,NA,NA,inun,sfd,,,25,1.5,,,,,,
unincorporated_contra_costaGGNANANAoutNA,2265,4,12.68055318,13,1189,unincorporated_contra_costa,GG,NA,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_contra_costaGGtra2aDISNAinunNA,2266,51,72.87407863,13,1121,unincorporated_contra_costa,GG,tra2a,DIS,NA,inun,NA,HM,,75,2,,,,,,
unincorporated_contra_costaGGtra2aDISNAinunsfd,2267,18,4.185281921,13,1121,unincorporated_contra_costa,GG,tra2a,DIS,NA,inun,sfd,HM,,35,1.5,,,,,,
unincorporated_contra_costaGGtra2aHRANAinunNA,2268,12,8.925359929,13,1133,unincorporated_contra_costa,GG,tra2a,HRA,NA,inun,NA,HM,,100,2.5,,,,,,
unincorporated_contra_costaGGtra2aHRANAinunsfd,2269,115,43.72799609,13,1133,unincorporated_contra_costa,GG,tra2a,HRA,NA,inun,sfd,HM,,50,2,,,,,,
unincorporated_contra_costaGGtra2aNANAinunNA,2270,249,201.2984001,13,1136,unincorporated_contra_costa,GG,tra2a,NA,NA,inun,NA,HM,,75,2,,,,,,
unincorporated_contra_costaGGtra2aNANAinunsfd,2271,571,128.567256,13,1136,unincorporated_contra_costa,GG,tra2a,NA,NA,inun,sfd,HM,,35,1.5,,,,,,
unincorporated_contra_costaGGtra3DISNAinunNA,2272,24,12.05968856,13,1081,unincorporated_contra_costa,GG,tra3,DIS,NA,inun,NA,HM,,35,2,,,,,,
unincorporated_contra_costaGGtra3DISNAinunsfd,2273,466,61.90815438,13,1081,unincorporated_contra_costa,GG,tra3,DIS,NA,inun,sfd,HM,,35,2,,,,,,
unincorporated_contra_costaGGtra3HRANAinunNA,2274,1,0.194986499,13,1147,unincorporated_contra_costa,GG,tra3,HRA,NA,inun,NA,HM,,50,2.5,,,,,,
unincorporated_contra_costaGGtra3HRANAinunsfd,2275,34,11.1274957,13,1147,unincorporated_contra_costa,GG,tra3,HRA,NA,inun,sfd,HM,,50,2.5,,,,,,
unincorporated_contra_costaGGtra3NANAinunNA,2276,35,11.34079735,13,1072,unincorporated_contra_costa,GG,tra3,NA,NA,inun,NA,HM,,35,2,,,,,,
unincorporated_contra_costaGGtra3NANAinunsfd,2277,138,15.99407136,13,1072,unincorporated_contra_costa,GG,tra3,NA,NA,inun,sfd,HM,,35,2,,,,,,
unincorporated_contra_costaGGtra3NANAoutNA,2278,1,9.363284164,13,1083,unincorporated_contra_costa,GG,tra3,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAexp1_npNA,2279,472,9174.438246,13,1177,unincorporated_contra_costa,NA,NA,DIS,NA,exp1_np,NA,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAexp1_npsfd,2280,198,513.0260087,13,1177,unincorporated_contra_costa,NA,NA,DIS,NA,exp1_np,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAexp1NA,2281,7,158.148685,13,1177,unincorporated_contra_costa,NA,NA,DIS,NA,exp1,NA,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAexp1sfd,2282,1,0.162799048,13,1180,unincorporated_contra_costa,NA,NA,DIS,NA,exp1,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAexp2_npNA,2283,75,2209.556684,13,1177,unincorporated_contra_costa,NA,NA,DIS,NA,exp2_np,NA,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAexp2_npsfd,2284,17,68.19214936,13,1177,unincorporated_contra_costa,NA,NA,DIS,NA,exp2_np,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAexp3_auNA,2285,85,122.0026682,13,1181,unincorporated_contra_costa,NA,NA,DIS,NA,exp3_au,NA,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAexp3_ausfd,2286,12,6.057082287,13,1181,unincorporated_contra_costa,NA,NA,DIS,NA,exp3_au,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAexpmax_npNA,2287,155,10351.85972,13,1177,unincorporated_contra_costa,NA,NA,DIS,NA,expmax_np,NA,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAexpmax_npsfd,2288,31,158.9175346,13,1177,unincorporated_contra_costa,NA,NA,DIS,NA,expmax_np,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAexpmaxNA,2289,8,43.66369069,13,1181,unincorporated_contra_costa,NA,NA,DIS,NA,expmax,NA,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAinunNA,2290,4186,12474.56885,13,1096,unincorporated_contra_costa,NA,NA,DIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_contra_costaNANADISNAinunsfd,2291,13720,3101.417534,13,1177,unincorporated_contra_costa,NA,NA,DIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_contra_costaNANADISNAoutNA,2292,1547,96773.8355,13,1087,unincorporated_contra_costa,NA,NA,DIS,NA,out,NA,,,,,0,0,,,,
unincorporated_contra_costaNANADISNAoutsfd,2293,94,339.2700485,13,1077,unincorporated_contra_costa,NA,NA,DIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANADISppainunNA,2294,362,5080.54466,13,1097,unincorporated_contra_costa,NA,NA,DIS,ppa,inun,NA,HS,,2.75,,,,,,,
unincorporated_contra_costaNANADISppainunsfd,2295,28,9.41931442,13,1183,unincorporated_contra_costa,NA,NA,DIS,ppa,inun,sfd,HS,,2.75,,,,,,,
unincorporated_contra_costaNANADISppaoutNA,2296,4,7.227739949,13,1097,unincorporated_contra_costa,NA,NA,DIS,ppa,out,NA,,,,,0,0,,,,
unincorporated_contra_costaNANADISppaoutsfd,2297,1,0.086086439,13,1182,unincorporated_contra_costa,NA,NA,DIS,ppa,out,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANAHRADISNAexp0NA,2298,1,0.00401731,13,1157,unincorporated_contra_costa,NA,NA,HRADIS,NA,exp0,NA,,,,,0,0,,,,
unincorporated_contra_costaNANAHRADISNAexp1NA,2299,1,11.4505546,13,1176,unincorporated_contra_costa,NA,NA,HRADIS,NA,exp1,NA,,,,,0,0,,,,
unincorporated_contra_costaNANAHRADISNAexp2_npNA,2300,2,19.30576714,13,1176,unincorporated_contra_costa,NA,NA,HRADIS,NA,exp2_np,NA,,,,,0,0,,,,
unincorporated_contra_costaNANAHRADISNAexp3_auNA,2301,5,81.9885073,13,1176,unincorporated_contra_costa,NA,NA,HRADIS,NA,exp3_au,NA,,,,,0,0,,,,
unincorporated_contra_costaNANAHRADISNAexpmax_npNA,2302,42,2498.491242,13,1176,unincorporated_contra_costa,NA,NA,HRADIS,NA,expmax_np,NA,,,,,0,0,,,,
unincorporated_contra_costaNANAHRADISNAexpmax_npsfd,2303,3,33.40243516,13,1176,unincorporated_contra_costa,NA,NA,HRADIS,NA,expmax_np,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANAHRADISNAinunNA,2304,1888,9607.334688,13,1176,unincorporated_contra_costa,NA,NA,HRADIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_contra_costaNANAHRADISNAinunsfd,2305,11280,4873.550479,13,1176,unincorporated_contra_costa,NA,NA,HRADIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_contra_costaNANAHRADISNAoutNA,2306,1378,90507.2944,13,1171,unincorporated_contra_costa,NA,NA,HRADIS,NA,out,NA,,,,,0,0,,,,
unincorporated_contra_costaNANAHRADISNAoutsfd,2307,202,741.5388451,13,1176,unincorporated_contra_costa,NA,NA,HRADIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANAHRANAexp0NA,2308,1,0.38627665,13,1156,unincorporated_contra_costa,NA,NA,HRA,NA,exp0,NA,,,,,0,0,,,,
unincorporated_contra_costaNANAHRANAinunNA,2309,791,2164.187199,13,1170,unincorporated_contra_costa,NA,NA,HRA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_contra_costaNANAHRANAinunsfd,2310,5979,2981.189769,13,1142,unincorporated_contra_costa,NA,NA,HRA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_contra_costaNANAHRANAoutNA,2311,233,13669.68308,13,1155,unincorporated_contra_costa,NA,NA,HRA,NA,out,NA,,,,,0,0,,,,
unincorporated_contra_costaNANAHRANAoutsfd,2312,22,46.48065509,13,1156,unincorporated_contra_costa,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANANANAexp1_npNA,2313,219,3998.26308,13,1179,unincorporated_contra_costa,NA,NA,NA,NA,exp1_np,NA,,,,,0,0,,,,
unincorporated_contra_costaNANANANAexp1_npsfd,2314,67,260.6415326,13,1179,unincorporated_contra_costa,NA,NA,NA,NA,exp1_np,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANANANAexp1NA,2315,2,0.643410091,13,1179,unincorporated_contra_costa,NA,NA,NA,NA,exp1,NA,,,,,0,0,,,,
unincorporated_contra_costaNANANANAexp2_npNA,2316,45,638.6560088,13,1179,unincorporated_contra_costa,NA,NA,NA,NA,exp2_np,NA,,,,,0,0,,,,
unincorporated_contra_costaNANANANAexp2_npsfd,2317,64,140.954417,13,1179,unincorporated_contra_costa,NA,NA,NA,NA,exp2_np,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANANANAexpmax_npNA,2318,81,889.3647236,13,1179,unincorporated_contra_costa,NA,NA,NA,NA,expmax_np,NA,,,,,0,0,,,,
unincorporated_contra_costaNANANANAexpmax_npsfd,2319,64,240.7204354,13,1179,unincorporated_contra_costa,NA,NA,NA,NA,expmax_np,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANANANAinunNA,2320,1631,2955.30055,13,1074,unincorporated_contra_costa,NA,NA,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_contra_costaNANANANAinunsfd,2321,3825,778.8627786,13,1089,unincorporated_contra_costa,NA,NA,NA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_contra_costaNANANANAoutNA,2322,218,10606.55123,13,1179,unincorporated_contra_costa,NA,NA,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_contra_costaNANANANAoutsfd,2323,2,0.858239761,13,1090,unincorporated_contra_costa,NA,NA,NA,NA,out,sfd,,,,,0,0,,,,
unincorporated_contra_costaNANANAppainunNA,2324,5,12.14062572,13,1205,unincorporated_contra_costa,NA,NA,NA,ppa,inun,NA,HS,,2.75,,,,,,,
unincorporated_contra_costaNANANAppaoutNA,2325,2,5.890039419,13,1205,unincorporated_contra_costa,NA,NA,NA,ppa,out,NA,,,,,0,0,,,,
unincorporated_contra_costaNAtra2aDISNAinunsfd,2326,7,1.657934003,13,1121,unincorporated_contra_costa,NA,tra2a,DIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_contra_costaNAtra2aHRANAinunsfd,2327,10,5.040207777,13,1133,unincorporated_contra_costa,NA,tra2a,HRA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_contra_costaNAtra2aNANAinunNA,2328,5,2.070721401,13,1208,unincorporated_contra_costa,NA,tra2a,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_contra_costaNAtra2aNANAinunsfd,2329,16,2.1000649,13,1208,unincorporated_contra_costa,NA,tra2a,NA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_contra_costaNAtra3DISNAinunNA,2330,50,87.20599437,13,1075,unincorporated_contra_costa,NA,tra3,DIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_contra_costaNAtra3DISNAinunsfd,2331,1313,238.4604549,13,1080,unincorporated_contra_costa,NA,tra3,DIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_contra_costaNAtra3DISNAoutNA,2332,5,45.93177455,13,1059,unincorporated_contra_costa,NA,tra3,DIS,NA,out,NA,,,,,0,0,,,,
unincorporated_contra_costaNAtra3HRANAinunNA,2333,10,3.336434893,13,1147,unincorporated_contra_costa,NA,tra3,HRA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_contra_costaNAtra3HRANAinunsfd,2334,78,23.33136305,13,1147,unincorporated_contra_costa,NA,tra3,HRA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_contra_costaNAtra3NANAinunNA,2335,77,38.35401944,13,1089,unincorporated_contra_costa,NA,tra3,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_contra_costaNAtra3NANAinunsfd,2336,401,67.90003869,13,1089,unincorporated_contra_costa,NA,tra3,NA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_contra_costaNAtra3NANAoutNA,2337,5,49.49790114,13,1081,unincorporated_contra_costa,NA,tra3,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_marinGGNAHRADISNAinunNA,2338,2,19.76922398,41,1437,unincorporated_marin,GG,NA,HRADIS,NA,inun,NA,HM,,35,1,,,,,,
unincorporated_marinGGNAHRANAinunNA,2339,133,119.5248182,41,1436,unincorporated_marin,GG,NA,HRA,NA,inun,NA,HM,,35,1,,,,,,
unincorporated_marinGGNAHRANAinunsfd,2340,206,39.3322191,41,1436,unincorporated_marin,GG,NA,HRA,NA,inun,sfd,HM,,35,1,,,,,,
unincorporated_marinGGNANANAoutNA,2341,1,4.158187684,41,1427,unincorporated_marin,GG,NA,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_marinGGtra3DISNAinunNA,2342,165,211.4511591,41,1449,unincorporated_marin,GG,tra3,DIS,NA,inun,NA,HM,,35,2,,,,,,
unincorporated_marinGGtra3DISNAinunsfd,2343,363,92.62107976,41,1449,unincorporated_marin,GG,tra3,DIS,NA,inun,sfd,HM,,35,2,,,,,,
unincorporated_marinGGtra3HRADISNAinunNA,2344,186,145.293897,41,1443,unincorporated_marin,GG,tra3,HRADIS,NA,inun,NA,HM,,50,2.5,,,,,,
unincorporated_marinGGtra3HRADISNAinunsfd,2345,356,67.53438567,41,1423,unincorporated_marin,GG,tra3,HRADIS,NA,inun,sfd,HM,,50,2.5,,,,,,
unincorporated_marinGGtra3HRADISNAoutNA,2346,28,31.47310036,41,1444,unincorporated_marin,GG,tra3,HRADIS,NA,out,NA,,,,,0,0,,,,
unincorporated_marinGGtra3HRADISNAoutsfd,2347,68,1.609335686,41,1444,unincorporated_marin,GG,tra3,HRADIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_marinGGtra3HRANAinunNA,2348,32,27.34361099,41,1446,unincorporated_marin,GG,tra3,HRA,NA,inun,NA,HM,,50,2.5,,,,,,
unincorporated_marinGGtra3HRANAinunsfd,2349,255,13.43721765,41,1450,unincorporated_marin,GG,tra3,HRA,NA,inun,sfd,HM,,50,2.5,,,,,,
unincorporated_marinGGtra3HRANAoutNA,2350,13,9.679656566,41,1438,unincorporated_marin,GG,tra3,HRA,NA,out,NA,,,,,0,0,,,,
unincorporated_marinGGtra3HRANAoutsfd,2351,41,6.705287637,41,1438,unincorporated_marin,GG,tra3,HRA,NA,out,sfd,,,,,0,0,,,,
unincorporated_marinGGtra3NANAinunNA,2352,5,1.168517995,41,1446,unincorporated_marin,GG,tra3,NA,NA,inun,NA,HM,,35,2,,,,,,
unincorporated_marinGGtra3NANAinunsfd,2353,2,0.285723905,41,1425,unincorporated_marin,GG,tra3,NA,NA,inun,sfd,HM,,35,2,,,,,,
unincorporated_marinGGtra3NANAoutNA,2354,6,14.12104757,41,1446,unincorporated_marin,GG,tra3,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_marinGGtra3NANAoutsfd,2355,1,0.27311344,41,1446,unincorporated_marin,GG,tra3,NA,NA,out,sfd,,,,,0,0,,,,
unincorporated_marinNANADISNAexp0_npNA,2356,1,642.8729232,41,1415,unincorporated_marin,NA,NA,DIS,NA,exp0_np,NA,,,,,0,0,,,,
unincorporated_marinNANADISNAexp1NA,2357,1,4.578703959,41,1405,unincorporated_marin,NA,NA,DIS,NA,exp1,NA,,,,,0,0,,,,
unincorporated_marinNANADISNAexp1sfd,2358,1,0.718470653,41,1405,unincorporated_marin,NA,NA,DIS,NA,exp1,sfd,,,,,0,0,,,,
unincorporated_marinNANADISNAexp3_auNA,2359,21,28.99753276,41,1406,unincorporated_marin,NA,NA,DIS,NA,exp3_au,NA,,,,,0,0,,,,
unincorporated_marinNANADISNAexp3_ausfd,2360,619,150.5699971,41,1406,unincorporated_marin,NA,NA,DIS,NA,exp3_au,sfd,,,,,0,0,,,,
unincorporated_marinNANADISNAexpmax_npNA,2361,36,3494.107858,41,1415,unincorporated_marin,NA,NA,DIS,NA,expmax_np,NA,,,,,0,0,,,,
unincorporated_marinNANADISNAexpmax_npsfd,2362,4,33.86576512,41,1415,unincorporated_marin,NA,NA,DIS,NA,expmax_np,sfd,,,,,0,0,,,,
unincorporated_marinNANADISNAexpmaxNA,2363,15,920.5566581,41,1415,unincorporated_marin,NA,NA,DIS,NA,expmax,NA,,,,,0,0,,,,
unincorporated_marinNANADISNAexpmaxsfd,2364,1,11.15602321,41,1415,unincorporated_marin,NA,NA,DIS,NA,expmax,sfd,,,,,0,0,,,,
unincorporated_marinNANADISNAinunNA,2365,95,1850.36988,41,1411,unincorporated_marin,NA,NA,DIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_marinNANADISNAinunsfd,2366,613,719.9602683,41,1411,unincorporated_marin,NA,NA,DIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_marinNANADISNAoutNA,2367,1871,199855.9889,41,1416,unincorporated_marin,NA,NA,DIS,NA,out,NA,,,,,0,0,,,,
unincorporated_marinNANADISNAoutsfd,2368,2263,3937.856193,41,1415,unincorporated_marin,NA,NA,DIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_marinNANADISNAubz_npNA,2369,1,0.136657271,41,1424,unincorporated_marin,NA,NA,DIS,NA,ubz_np,NA,,,,,0,0,,,,
unincorporated_marinNANAHRADISNAinunNA,2370,456,5236.747559,41,1419,unincorporated_marin,NA,NA,HRADIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_marinNANAHRADISNAinunsfd,2371,2526,1394.864968,41,1451,unincorporated_marin,NA,NA,HRADIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_marinNANAHRADISNAoutNA,2372,1612,22492.60757,41,1418,unincorporated_marin,NA,NA,HRADIS,NA,out,NA,,,,,0,0,,,,
unincorporated_marinNANAHRADISNAoutsfd,2373,3825,3682.148474,41,1416,unincorporated_marin,NA,NA,HRADIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_marinNANAHRANAinunNA,2374,780,4160.631313,41,1450,unincorporated_marin,NA,NA,HRA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_marinNANAHRANAinunsfd,2375,4253,2478.109605,41,1436,unincorporated_marin,NA,NA,HRA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_marinNANAHRANAoutNA,2376,175,7716.94308,41,1453,unincorporated_marin,NA,NA,HRA,NA,out,NA,,,,,0,0,,,,
unincorporated_marinNANAHRANAoutsfd,2377,289,215.3185035,41,1453,unincorporated_marin,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,,
unincorporated_marinNANANANAexp1_npNA,2378,10,582.1827315,41,1404,unincorporated_marin,NA,NA,NA,NA,exp1_np,NA,,,,,0,0,,,,
unincorporated_marinNANANANAexp1NA,2379,4,41.2327207,41,1404,unincorporated_marin,NA,NA,NA,NA,exp1,NA,,,,,0,0,,,,
unincorporated_marinNANANANAexp1sfd,2380,10,6.726706175,41,1404,unincorporated_marin,NA,NA,NA,NA,exp1,sfd,,,,,0,0,,,,
unincorporated_marinNANANANAexp2_npNA,2381,1,7.818034086,41,1404,unincorporated_marin,NA,NA,NA,NA,exp2_np,NA,,,,,0,0,,,,
unincorporated_marinNANANANAexp3_auNA,2382,5,7.886503144,41,1404,unincorporated_marin,NA,NA,NA,NA,exp3_au,NA,,,,,0,0,,,,
unincorporated_marinNANANANAexp3_ausfd,2383,1,0.398769792,41,1404,unincorporated_marin,NA,NA,NA,NA,exp3_au,sfd,,,,,0,0,,,,
unincorporated_marinNANANANAexpmax_npNA,2384,1,18.44685873,41,1404,unincorporated_marin,NA,NA,NA,NA,expmax_np,NA,,,,,0,0,,,,
unincorporated_marinNANANANAinunNA,2385,644,3915.859123,41,1404,unincorporated_marin,NA,NA,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_marinNANANANAinunsfd,2386,2143,1399.20469,41,1417,unincorporated_marin,NA,NA,NA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_marinNANANANAoutNA,2387,312,62035.41745,41,1426,unincorporated_marin,NA,NA,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_marinNANANANAoutsfd,2388,97,53.28792877,41,1404,unincorporated_marin,NA,NA,NA,NA,out,sfd,,,,,0,0,,,,
unincorporated_marinNAtra3DISNAinunNA,2389,53,157.3491425,41,1409,unincorporated_marin,NA,tra3,DIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_marinNAtra3DISNAinunsfd,2390,334,162.5846534,41,1408,unincorporated_marin,NA,tra3,DIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_marinNAtra3DISNAoutNA,2391,2,0.901555248,41,1424,unincorporated_marin,NA,tra3,DIS,NA,out,NA,,,,,0,0,,,,
unincorporated_marinNAtra3HRADISNAinunNA,2392,484,912.7053966,41,1423,unincorporated_marin,NA,tra3,HRADIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_marinNAtra3HRADISNAinunsfd,2393,2908,574.9182431,41,1450,unincorporated_marin,NA,tra3,HRADIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_marinNAtra3HRADISNAoutNA,2394,61,263.3841909,41,1444,unincorporated_marin,NA,tra3,HRADIS,NA,out,NA,,,,,0,0,,,,
unincorporated_marinNAtra3HRADISNAoutsfd,2395,117,1.562901132,41,1444,unincorporated_marin,NA,tra3,HRADIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_marinNAtra3HRANAinunNA,2396,224,409.4601733,41,1450,unincorporated_marin,NA,tra3,HRA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_marinNAtra3HRANAinunsfd,2397,894,182.9937817,41,1450,unincorporated_marin,NA,tra3,HRA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_marinNAtra3HRANAoutNA,2398,148,173.9255236,41,1451,unincorporated_marin,NA,tra3,HRA,NA,out,NA,,,,,0,0,,,,
unincorporated_marinNAtra3HRANAoutsfd,2399,358,6.310373183,41,1448,unincorporated_marin,NA,tra3,HRA,NA,out,sfd,,,,,0,0,,,,
unincorporated_marinNAtra3NANAinunNA,2400,48,92.3483697,41,1453,unincorporated_marin,NA,tra3,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_marinNAtra3NANAinunsfd,2401,192,40.42787181,41,1447,unincorporated_marin,NA,tra3,NA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_marinNAtra3NANAoutNA,2402,71,1303.579374,41,1438,unincorporated_marin,NA,tra3,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_marinNAtra3NANAoutsfd,2403,13,4.40433964,41,1438,unincorporated_marin,NA,tra3,NA,NA,out,sfd,,,,,0,0,,,,
unincorporated_napaNANADISNAexp0_npNA,2404,1,0.278567029,55,1316,unincorporated_napa,NA,NA,DIS,NA,exp0_np,NA,,,,,0,0,,,,
unincorporated_napaNANADISNAexp0_npsfd,2405,2,0.565199792,55,1316,unincorporated_napa,NA,NA,DIS,NA,exp0_np,sfd,,,,,0,0,,,,
unincorporated_napaNANADISNAexp1_npNA,2406,106,3047.029253,55,1309,unincorporated_napa,NA,NA,DIS,NA,exp1_np,NA,,,,,0,0,,,,
unincorporated_napaNANADISNAexp1_npsfd,2407,130,533.1951358,55,1309,unincorporated_napa,NA,NA,DIS,NA,exp1_np,sfd,,,,,0,0,,,,
