zone_id,totacre_abag,resacre10_abag,ciacre10_abag,meanhhsize,gqpop10,gqpop15,gqpop20,gqpop25,gqpop30,gqpop35,gqpop40,zonal_emp_sh_resid10,sh_age0004,sh_age0519,sh_age2044,sh_age4564,sh_age65p,sh_62plus,perf1re1gt1,perfareagt10,perfareagt50
1056,242.0,124,41,2.6203,20,21,22,24,25,26,28,-0.0942,0.067,0.171,0.332,0.248,0.182,0.211,1,1,1
1057,159.0,74,20,3.9593,11,12,12,13,14,14,15,-0.1867,0.119,0.261,0.405,0.155,0.060,0.079,1,1,1
1058,476.0,179,105,3.0528,202,214,226,239,253,268,283,-0.1628,0.080,0.236,0.338,0.215,0.131,0.157,1,1,1
1059,3333.0,177,758,2.1884,3,3,3,3,4,4,4,0.0677,0.074,0.157,0.452,0.242,0.075,0.104,1,1,1
1060,420.0,148,107,3.4007,92,97,103,109,115,122,129,-0.2014,0.089,0.246,0.320,0.197,0.148,0.172,1,1,1
1061,318.0,141,79,3.1692,180,190,201,213,225,238,252,-0.1251,0.106,0.250,0.390,0.174,0.080,0.101,1,1,1
1062,9761.0,113,2631,1.9152,4,4,5,5,5,6,6,0.1280,0.033,0.076,0.302,0.406,0.183,0.232,1,1,1
1063,301.0,127,54,3.3348,7,7,8,8,9,9,10,-0.1632,0.091,0.277,0.345,0.171,0.116,0.136,1,1,1
1064,207.0,99,24,3.9357,30,32,34,35,38,40,42,-0.1693,0.076,0.244,0.370,0.207,0.103,0.128,1,0,1
1065,388.0,215,54,3.2636,23,24,26,27,29,30,32,-0.1130,0.067,0.218,0.350,0.223,0.142,0.169,1,1,1
1066,401.0,126,92,2.5655,394,417,441,466,493,522,552,-0.1492,0.069,0.175,0.338,0.209,0.210,0.235,1,1,1
1067,357.0,176,64,3.9653,40,42,45,47,50,53,56,-0.1996,0.099,0.267,0.394,0.163,0.077,0.097,1,1,1
1068,3921.0,123,605,3.6444,113,119,126,134,141,149,158,-0.1731,0.105,0.298,0.349,0.161,0.088,0.108,1,1,1
1069,7997.0,429,795,2.5888,0,0,0,0,0,0,0,-0.0549,0.051,0.137,0.504,0.220,0.088,0.115,1,1,1
1070,245.0,152,21,3.5370,6,6,7,7,7,8,8,-0.0781,0.067,0.251,0.347,0.222,0.113,0.139,1,1,1
1071,266.0,156,45,3.5507,0,0,0,0,0,0,0,-0.1161,0.087,0.252,0.380,0.194,0.088,0.111,1,1,1
1072,328.0,121,122,3.4306,7,7,8,8,9,9,10,-0.1495,0.085,0.244,0.364,0.198,0.109,0.133,1,1,1
1073,429.0,211,81,2.6695,27,29,30,32,34,36,38,-0.0715,0.052,0.177,0.359,0.259,0.153,0.184,1,1,1
1074,1081.0,491,181,2.6767,22,23,25,26,28,29,31,-0.0147,0.053,0.188,0.322,0.303,0.133,0.170,1,1,1
1075,372.0,134,58,2.5707,2,2,2,2,3,3,3,0.0046,0.059,0.185,0.364,0.276,0.118,0.151,1,1,1
1076,331.0,181,35,2.3717,4,4,5,5,5,6,6,0.0495,0.043,0.137,0.298,0.345,0.177,0.218,1,0,0
1077,3869.0,398,76,2.5998,61,64,68,72,76,80,85,0.0292,0.057,0.178,0.338,0.275,0.153,0.186,1,1,0
1078,551.0,345,93,2.6297,23,24,26,27,29,30,32,-0.0217,0.057,0.183,0.311,0.265,0.184,0.216,1,0,0
1079,2535.0,892,299,2.7990,46,49,51,54,57,61,64,0.0234,0.040,0.176,0.266,0.336,0.181,0.222,1,1,0
1080,476.0,285,48,3.0612,13,14,14,15,16,17,18,-0.0571,0.058,0.201,0.333,0.264,0.144,0.176,1,1,1
1081,486.0,149,18,3.2963,14,15,16,17,18,19,20,-0.1009,0.058,0.224,0.319,0.250,0.148,0.178,1,1,1
1082,509.0,259,73,2.8325,18,19,20,21,22,24,25,-0.0508,0.054,0.193,0.337,0.268,0.148,0.180,1,1,1
1083,13462.0,642,110,2.7874,10,11,11,12,13,13,14,-0.0327,0.061,0.189,0.347,0.273,0.130,0.163,1,1,1
1084,2464.0,627,47,2.7225,42,44,47,50,53,56,59,0.0477,0.042,0.197,0.267,0.337,0.158,0.198,1,0,0
1085,679.0,352,21,3.1924,12,13,13,14,15,16,17,0.0942,0.045,0.237,0.300,0.331,0.087,0.127,1,0,0
1086,950.0,515,69,2.8963,28,30,31,33,35,37,39,0.0114,0.051,0.201,0.311,0.316,0.121,0.159,1,0,0
1087,27663.0,1198,143,2.7891,10,11,11,12,13,13,14,0.1282,0.050,0.199,0.307,0.338,0.106,0.146,0,0,0
1088,3913.0,351,127,3.2407,29,31,33,34,37,39,41,0.0983,0.055,0.234,0.307,0.314,0.090,0.128,1,0,0
1089,1767.0,223,642,2.7763,12,13,13,14,15,16,17,-0.0447,0.074,0.208,0.312,0.238,0.168,0.197,1,1,1
1090,3364.0,305,63,2.1075,0,0,0,0,0,0,0,0.1034,0.036,0.136,0.304,0.334,0.191,0.231,0,0,0
1091,3240.0,261,196,2.1946,41,43,46,48,51,54,57,0.0267,0.048,0.140,0.324,0.279,0.210,0.243,1,1,1
1092,723.0,21,47,1.8319,0,0,0,0,0,0,0,-0.2186,0.033,0.103,0.580,0.219,0.065,0.092,1,1,1
1093,395.0,66,26,2.0231,131,139,147,155,164,174,184,0.0193,0.049,0.141,0.392,0.265,0.153,0.185,1,1,1
1094,768.0,415,112,2.4534,64,68,72,76,80,85,90,0.0540,0.054,0.188,0.364,0.264,0.130,0.162,1,1,0
1095,4241.0,316,699,3.0100,1,1,1,1,1,1,1,-0.0722,0.061,0.202,0.358,0.262,0.116,0.148,1,0,0
1096,2107.0,648,625,2.5520,66,70,74,78,82,87,92,0.0921,0.062,0.173,0.409,0.283,0.073,0.107,0,0,0
1097,11096.0,260,910,2.8625,76,80,85,90,95,100,106,-0.0006,0.086,0.189,0.432,0.239,0.053,0.082,1,0,0
1098,7517.0,330,5397,3.3596,1,1,1,1,1,1,1,0.0018,0.094,0.203,0.450,0.202,0.052,0.076,1,1,0
1099,988.0,618,220,2.7129,16,17,18,19,20,21,22,0.0485,0.056,0.197,0.327,0.291,0.129,0.164,0,0,0
1100,2632.0,817,21,2.5816,10,11,11,12,13,13,14,0.1394,0.068,0.177,0.321,0.335,0.099,0.139,0,0,0
1101,695.0,476,48,2.7622,1,1,1,1,1,1,1,0.1049,0.044,0.190,0.234,0.379,0.152,0.198,0,0,0
1102,15377.0,411,25,2.6858,0,0,0,0,0,0,0,0.0973,0.047,0.224,0.258,0.381,0.090,0.136,0,0,0
1103,2289.0,978,464,2.8496,8,8,9,9,10,10,11,0.0228,0.057,0.204,0.300,0.307,0.133,0.169,0,0,0
1104,345.0,196,47,2.8932,1,1,1,1,1,1,1,0.0945,0.049,0.239,0.280,0.357,0.074,0.117,0,0,0
1105,111.0,84,2,2.6179,0,0,0,0,0,0,0,0.1955,0.062,0.182,0.341,0.295,0.120,0.156,0,0,0
1106,629.0,255,82,2.3695,12,13,13,14,15,16,17,0.0765,0.057,0.182,0.383,0.259,0.119,0.150,0,0,0
1107,320.0,179,53,2.4983,5,5,6,6,6,7,7,0.0444,0.061,0.165,0.328,0.229,0.217,0.244,0,0,0
1108,601.0,387,82,2.7177,64,68,72,76,80,85,90,-0.0059,0.048,0.185,0.299,0.292,0.176,0.211,0,0,0
1109,778.0,331,308,2.7267,71,75,79,84,89,94,99,-0.0020,0.058,0.183,0.314,0.256,0.189,0.220,0,0,0
1110,712.0,513,66,2.6149,108,114,121,128,135,143,151,0.0267,0.060,0.166,0.350,0.266,0.158,0.190,1,1,0
1111,541.0,247,159,2.8348,35,37,39,41,44,46,49,0.0274,0.061,0.188,0.358,0.251,0.141,0.171,1,1,0
1112,621.0,308,145,2.8132,45,48,50,53,56,60,63,0.0249,0.063,0.189,0.371,0.249,0.129,0.159,1,1,0
1113,263.0,35,134,1.6525,107,113,120,127,134,142,150,-0.0714,0.033,0.060,0.339,0.167,0.401,0.421,1,1,1
1114,160.0,99,23,3.0625,0,0,0,0,0,0,0,-0.0870,0.098,0.173,0.513,0.157,0.060,0.078,1,1,1
1115,166.0,57,57,3.3580,0,0,0,0,0,0,0,-0.0723,0.091,0.216,0.486,0.156,0.051,0.070,1,1,1
1116,436.0,237,69,2.7348,27,29,30,32,34,36,38,-0.0207,0.055,0.167,0.349,0.253,0.176,0.206,1,1,0
1117,687.0,391,33,2.7375,31,33,35,37,39,41,43,0.0652,0.057,0.176,0.309,0.310,0.148,0.185,1,0,0
1118,792.0,425,245,2.3346,275,291,308,325,344,364,385,0.0018,0.047,0.147,0.337,0.274,0.196,0.229,1,1,0
1119,691.0,504,40,2.7482,31,33,35,37,39,41,43,0.0183,0.065,0.182,0.353,0.248,0.152,0.182,1,1,0
1120,497.0,293,104,3.6332,7,7,8,8,9,9,10,-0.1072,0.093,0.215,0.436,0.170,0.086,0.106,1,1,0
1121,866.0,393,231,1.9528,162,171,181,192,203,215,227,0.0411,0.043,0.108,0.416,0.229,0.205,0.232,1,1,0
1122,2022.0,406,1147,2.4775,85,90,95,101,106,113,119,-0.0555,0.058,0.173,0.323,0.248,0.198,0.227,1,0,0
1123,566.0,171,171,2.4173,42,44,47,50,53,56,59,0.0154,0.050,0.163,0.437,0.257,0.094,0.125,1,1,0
1124,1055.0,616,81,2.4662,417,441,467,493,522,552,584,0.0211,0.043,0.179,0.282,0.333,0.162,0.202,0,0,0
1125,1291.0,800,35,2.5098,9,10,10,11,12,12,13,0.0931,0.045,0.186,0.270,0.338,0.161,0.202,0,0,0
1126,1338.0,695,64,2.4765,11,12,12,13,14,14,15,0.1280,0.046,0.170,0.286,0.386,0.112,0.159,0,0,0
1127,1072.0,425,278,2.4554,10,11,11,12,13,13,14,0.0388,0.050,0.155,0.296,0.290,0.209,0.244,1,1,0
1128,473.0,304,46,2.5754,16,17,18,19,20,21,22,-0.0177,0.064,0.171,0.329,0.275,0.161,0.194,1,0,0
1129,712.0,471,84,2.4339,222,235,248,263,278,294,311,0.0290,0.061,0.154,0.318,0.265,0.201,0.233,1,0,0
1130,552.0,406,15,2.4967,38,40,42,45,47,50,53,0.0406,0.054,0.152,0.243,0.338,0.214,0.254,0,0,0
1131,6489.0,1518,56,2.6865,15,16,17,18,19,20,21,0.1184,0.048,0.196,0.230,0.382,0.144,0.190,1,0,0
1132,2461.0,1597,42,2.7770,16,17,18,19,20,21,22,0.0349,0.053,0.190,0.196,0.346,0.216,0.257,1,1,1
1133,1611.0,1115,74,2.3878,30,32,34,35,38,40,42,0.0821,0.048,0.148,0.283,0.359,0.162,0.205,1,1,0
1134,656.0,325,102,2.4473,209,221,234,247,262,277,293,-0.0047,0.056,0.144,0.389,0.244,0.168,0.197,1,1,0
1135,651.0,340,24,1.9451,3,3,3,3,4,4,4,0.0692,0.033,0.098,0.398,0.295,0.176,0.212,1,1,1
1136,400.3,272,54,1.9453,2,2,2,2,3,3,3,0.0693,0.033,0.098,0.398,0.295,0.176,0.212,1,1,1
1137,914.0,431,338,2.6316,89,94,100,105,112,118,125,0.0192,0.045,0.156,0.264,0.325,0.211,0.250,1,1,1
1138,1053.0,571,38,2.7083,27,29,30,32,34,36,38,0.0353,0.049,0.186,0.256,0.325,0.184,0.223,1,1,1
1139,1841.0,403,9,2.8863,6,6,7,7,7,8,8,0.0591,0.051,0.221,0.232,0.374,0.122,0.167,0,0,0
1140,483.0,299,75,2.6544,26,27,29,31,32,34,36,0.0082,0.038,0.188,0.193,0.308,0.273,0.310,1,1,1
1141,1599.0,787,105,2.6925,45,48,50,53,56,60,63,-0.0040,0.044,0.189,0.224,0.329,0.215,0.254,0,0,0
1142,1459.0,625,9,2.6173,6,6,7,7,7,8,8,0.0591,0.045,0.189,0.239,0.364,0.162,0.206,0,0,0
1143,850.0,493,55,2.1269,140,148,157,166,175,185,196,-0.0173,0.037,0.133,0.249,0.288,0.294,0.329,1,0,0
1144,637.0,499,36,2.3366,10,11,11,12,13,13,14,0.0612,0.050,0.145,0.326,0.273,0.206,0.239,1,1,1
1145,544.6,197,209,1.7921,38,40,42,45,47,50,53,0.0965,0.041,0.088,0.513,0.216,0.141,0.167,1,1,1
1146,291.7,113,97,1.7920,22,23,25,26,28,29,31,0.0963,0.041,0.088,0.513,0.216,0.141,0.167,1,1,1
1147,1333.0,980,58,2.3789,352,372,394,417,441,466,493,-0.0255,0.045,0.143,0.198,0.294,0.320,0.356,1,1,1
1148,1918.0,1089,60,1.3411,115,122,129,136,144,152,161,-0.3742,0.001,0.001,0.009,0.073,0.916,0.925,1,0,0
1149,954.0,598,62,2.3938,30,32,34,35,38,40,42,0.0820,0.052,0.161,0.302,0.331,0.154,0.194,1,1,1
1150,898.0,540,81,2.4328,50,53,56,59,63,66,70,0.0645,0.047,0.185,0.296,0.291,0.181,0.216,1,1,1
1151,2220.0,1146,124,2.8381,8,8,9,9,10,10,11,0.0457,0.051,0.216,0.216,0.333,0.185,0.225,1,1,1
1152,2253.0,640,144,2.2637,1,1,1,1,1,1,1,0.0862,0.036,0.167,0.302,0.331,0.165,0.205,1,1,1
1153,1236.0,945,26,2.7568,8,8,9,9,10,10,11,0.0448,0.043,0.186,0.193,0.352,0.226,0.269,1,1,1
1154,3642.0,2049,117,2.5929,42,44,47,50,53,56,59,0.0725,0.042,0.175,0.166,0.348,0.269,0.311,1,1,1
1155,3332.0,370,48,2.6481,0,0,0,0,0,0,0,0.0878,0.046,0.171,0.231,0.370,0.182,0.226,1,0,0
1156,3359.0,790,25,2.7105,1,1,1,1,1,1,1,0.0781,0.051,0.197,0.231,0.344,0.177,0.218,1,1,0
1157,3416.0,241,69,2.3519,143,151,160,169,179,189,200,0.0042,0.025,0.137,0.151,0.324,0.363,0.402,1,0,0
1158,1705.0,803,154,2.5194,37,39,41,44,46,49,52,0.0117,0.044,0.178,0.251,0.309,0.218,0.256,1,0,0
1159,2987.0,544,138,2.6471,973,1029,1089,1152,1218,1289,1363,0.1207,0.025,0.296,0.301,0.264,0.114,0.146,1,0,0
1160,5838.0,852,358,2.7656,572,605,640,677,716,757,801,-0.0049,0.044,0.218,0.192,0.358,0.189,0.232,1,0,0
1161,9837.0,2282,372,2.5474,38,40,42,45,47,50,53,0.0891,0.055,0.176,0.261,0.331,0.176,0.216,1,1,0
1162,287.0,149,21,2.5351,0,0,0,0,0,0,0,0.0442,0.057,0.152,0.286,0.326,0.180,0.220,1,1,1
1163,1970.0,530,22,2.6592,0,0,0,0,0,0,0,0.0647,0.055,0.190,0.208,0.387,0.159,0.206,0,0,0
1164,5072.0,1516,26,2.8480,28,30,31,33,35,37,39,0.0678,0.054,0.204,0.195,0.386,0.162,0.209,0,0,0
1165,4036.0,2208,46,2.7636,4,4,5,5,5,6,6,0.0742,0.052,0.205,0.214,0.363,0.165,0.209,1,0,0
1166,3931.0,2384,67,2.8424,5,5,6,6,6,7,7,0.0801,0.066,0.221,0.268,0.343,0.102,0.143,1,0,0
1167,2726.0,1470,57,2.6775,6,6,7,7,7,8,8,0.0724,0.059,0.197,0.244,0.371,0.128,0.172,1,1,1
1168,1782.0,657,475,2.2699,0,0,0,0,0,0,0,0.1127,0.059,0.123,0.398,0.346,0.074,0.115,1,1,1
1169,898.0,570,113,2.7523,33,35,37,39,41,44,46,0.0624,0.059,0.215,0.287,0.308,0.131,0.168,1,1,1
1170,1771.0,606,195,2.4344,0,0,0,0,0,0,0,0.0618,0.059,0.149,0.416,0.288,0.088,0.123,1,1,1
1171,4254.0,885,72,3.1110,19,20,21,23,24,25,27,0.0840,0.072,0.239,0.337,0.301,0.052,0.088,0,0,0
1172,533.0,299,46,2.8176,29,31,33,34,37,39,41,0.0555,0.071,0.197,0.361,0.279,0.092,0.125,1,1,1
1173,445.0,285,65,3.0304,3,3,3,3,4,4,4,0.0955,0.071,0.218,0.342,0.308,0.061,0.098,1,1,1
1174,773.0,420,67,2.6792,17,18,19,20,21,23,24,0.0321,0.069,0.198,0.285,0.286,0.161,0.196,1,1,1
1175,2772.0,752,192,2.6833,0,0,0,0,0,0,0,0.0688,0.062,0.186,0.396,0.304,0.051,0.088,1,0,0
1176,73888.0,5538,485,3.1631,349,369,391,413,437,462,489,0.0594,0.064,0.219,0.288,0.342,0.088,0.129,0,0,0
1177,45345.0,1971,1782,2.9018,194,205,217,230,243,257,272,-0.0556,0.061,0.183,0.325,0.317,0.113,0.152,0,0,0
1178,9506.0,2641,236,3.0475,87,92,97,103,109,115,122,-0.1281,0.087,0.224,0.354,0.208,0.127,0.152,1,1,0
1179,9686.0,2759,157,3.3232,112,118,125,133,140,148,157,-0.1986,0.088,0.249,0.362,0.196,0.105,0.129,1,1,0
1180,5840.0,1546,134,3.4527,15,16,17,18,19,20,21,-0.1098,0.080,0.255,0.363,0.211,0.091,0.117,1,1,0
1181,29348.0,187,76,2.2982,15,16,17,18,19,20,21,-0.1275,0.030,0.136,0.244,0.358,0.232,0.275,1,1,0
1182,4321.0,782,597,3.0191,73,77,82,86,91,96,102,-0.0367,0.077,0.274,0.380,0.201,0.069,0.093,1,1,1
1183,2319.0,504,839,2.8545,2,2,2,2,3,3,3,-0.0386,0.062,0.205,0.314,0.270,0.150,0.183,1,1,0
1184,975.0,591,59,3.3013,9,10,10,11,12,12,13,0.0537,0.072,0.281,0.354,0.251,0.042,0.072,1,1,0
1185,2909.0,1886,84,3.4138,21,22,23,25,26,27,29,-0.0467,0.089,0.268,0.386,0.204,0.053,0.078,1,0,0
1186,1803.0,1120,94,3.3458,100,106,112,118,125,132,140,0.0295,0.077,0.266,0.351,0.231,0.075,0.103,1,1,0
1187,905.0,499,128,2.9983,9,10,10,11,12,12,13,0.0037,0.064,0.227,0.319,0.273,0.117,0.150,1,1,1
1188,878.0,366,260,2.8597,156,165,175,185,196,207,219,-0.0934,0.072,0.190,0.320,0.210,0.208,0.233,1,1,1
1189,2307.0,195,789,2.8788,157,166,176,186,197,208,220,-0.0915,0.090,0.226,0.390,0.183,0.111,0.133,1,1,1
1190,176.0,102,33,2.9169,0,0,0,0,0,0,0,-0.0749,0.116,0.261,0.418,0.157,0.048,0.067,1,1,1
1191,397.0,201,62,2.9828,0,0,0,0,0,0,0,-0.0880,0.077,0.223,0.346,0.215,0.138,0.164,1,1,1
1192,369.0,205,36,3.3102,10,11,11,12,13,13,14,-0.0001,0.057,0.246,0.323,0.275,0.099,0.132,1,1,1
1193,782.0,375,97,2.7197,16,17,18,19,20,21,22,-0.0143,0.075,0.209,0.375,0.230,0.111,0.139,1,1,1
1194,528.0,280,83,2.8254,7,7,8,8,9,9,10,0.0280,0.053,0.222,0.285,0.300,0.140,0.176,1,1,1
1195,25291.0,1717,49,3.5032,85,90,95,101,106,113,119,0.0194,0.082,0.250,0.371,0.242,0.055,0.084,1,1,0
1196,3482.0,546,52,3.0609,28,30,31,33,35,37,39,-0.0222,0.056,0.201,0.363,0.268,0.112,0.144,1,0,0
1197,363.0,88,149,3.0814,59,62,66,70,74,78,83,-0.1211,0.098,0.246,0.332,0.213,0.111,0.137,1,1,1
1198,500.0,167,227,2.8766,92,97,103,109,115,122,129,-0.0247,0.069,0.215,0.368,0.242,0.107,0.136,1,1,1
1199,885.0,293,334,2.7901,8,8,9,9,10,10,11,-0.1415,0.068,0.199,0.311,0.212,0.209,0.235,1,1,1
1200,5049.0,628,1205,3.2397,45,48,50,53,56,60,63,-0.0489,0.073,0.227,0.377,0.239,0.084,0.112,1,1,0
1201,626.7,194,160,3.7100,7,7,8,8,9,9,10,-0.1196,0.083,0.279,0.348,0.209,0.081,0.106,1,0,0
1202,193.8,117,37,3.7089,3,3,3,3,4,4,4,-0.1194,0.083,0.279,0.348,0.209,0.081,0.106,1,1,1
1203,398.0,133,110,3.5134,26,27,29,31,32,34,36,-0.1271,0.091,0.241,0.367,0.189,0.111,0.134,1,1,1
1204,358.0,80,189,3.0148,47,50,53,56,59,62,66,-0.1125,0.084,0.257,0.305,0.177,0.177,0.198,1,1,1
1205,4614.0,99,840,2.6932,33,35,37,39,41,44,46,0.0011,0.062,0.174,0.345,0.279,0.140,0.174,1,1,1
1206,493.0,111,213,3.4972,0,0,0,0,0,0,0,-0.1514,0.094,0.262,0.380,0.169,0.096,0.117,1,1,0
1207,1305.0,212,238,3.5513,2,2,2,2,3,3,3,-0.0948,0.079,0.248,0.356,0.240,0.077,0.106,1,1,1
1208,560.0,322,94,3.2008,89,94,100,105,112,118,125,-0.1403,0.090,0.233,0.361,0.203,0.113,0.137,1,1,1
1209,1779.0,161,472,3.4994,10,11,11,12,13,13,14,-0.0736,0.094,0.258,0.399,0.184,0.064,0.086,1,1,0
1210,1976.0,287,252,3.8954,5,5,6,6,6,7,7,-0.1541,0.080,0.267,0.369,0.204,0.080,0.105,0,0,0
1211,19404.0,226,1665,2.4706,14,15,16,17,18,19,20,0.0217,0.061,0.197,0.328,0.312,0.103,0.139,1,1,0
1212,1235.0,224,45,2.0323,5,5,6,6,6,7,7,0.0573,0.030,0.135,0.239,0.355,0.241,0.283,1,1,0
1213,387.0,183,16,2.5455,6,6,7,7,7,8,8,0.0294,0.053,0.203,0.276,0.350,0.118,0.159,1,0,0
1214,686.0,268,8,2.5602,0,0,0,0,0,0,0,0.0460,0.055,0.191,0.291,0.354,0.109,0.150,0,0,0
1215,816.0,342,23,2.5058,1,1,1,1,1,1,1,0.0355,0.058,0.200,0.290,0.345,0.108,0.149,0,0,0
1216,618.0,236,13,2.5517,1,1,1,1,1,1,1,0.1214,0.051,0.229,0.273,0.350,0.096,0.137,0,0,0
1217,2448.0,407,81,3.1689,0,0,0,0,0,0,0,0.0863,0.064,0.272,0.288,0.316,0.061,0.098,1,0,0
1218,602.0,299,5,2.7119,21,22,23,25,26,27,29,0.1092,0.058,0.192,0.335,0.318,0.098,0.135,0,0,0
1219,480.0,249,19,2.7436,25,26,28,30,31,33,35,0.0453,0.046,0.191,0.274,0.332,0.157,0.196,0,0,0
1220,1299.0,466,28,2.7694,19,20,21,23,24,25,27,0.1366,0.061,0.207,0.318,0.331,0.084,0.123,0,0,0
1221,583.0,308,30,3.2205,21,22,23,25,26,27,29,-0.0583,0.079,0.237,0.332,0.240,0.112,0.141,1,0,0
1222,484.0,94,8,2.2614,459,486,514,543,575,608,643,-0.0907,0.076,0.166,0.331,0.264,0.163,0.194,0,0,0
1223,704.0,173,134,2.9130,17,18,19,20,21,23,24,-0.1341,0.081,0.206,0.307,0.245,0.161,0.190,1,1,1
1224,231.0,35,65,2.0444,222,235,248,263,278,294,311,-0.1529,0.090,0.177,0.306,0.197,0.230,0.253,1,1,1
1225,182.0,109,26,2.2955,0,0,0,0,0,0,0,0.0075,0.079,0.176,0.380,0.250,0.116,0.145,1,1,1
1226,263.0,143,36,3.0401,12,13,13,14,15,16,17,-0.0840,0.085,0.225,0.354,0.220,0.116,0.142,1,1,1
1227,284.0,195,15,2.6308,9,10,10,11,12,12,13,-0.0203,0.076,0.179,0.336,0.270,0.139,0.170,1,1,0
1228,319.0,207,27,2.8241,32,34,36,38,40,43,45,-0.0696,0.057,0.204,0.283,0.261,0.195,0.225,0,0,0
1229,328.0,189,59,2.7893,56,59,63,66,70,74,78,-0.0927,0.069,0.181,0.284,0.247,0.220,0.249,0,0,0
1230,835.0,488,22,2.7959,52,55,58,62,65,69,73,0.0519,0.052,0.184,0.269,0.302,0.193,0.229,0,0,0
1231,264.0,159,41,2.8192,71,75,79,84,89,94,99,-0.0700,0.051,0.194,0.291,0.240,0.225,0.253,0,0,0
1232,284.0,151,52,2.8152,15,16,17,18,19,20,21,-0.1116,0.068,0.211,0.323,0.238,0.158,0.186,1,1,0
1233,304.0,206,28,2.4835,0,0,0,0,0,0,0,0.0418,0.058,0.159,0.265,0.304,0.214,0.250,1,0,0
1234,348.0,151,105,2.7073,3,3,3,3,4,4,4,-0.0633,0.095,0.198,0.366,0.217,0.125,0.150,1,1,1
1235,266.0,82,78,2.3614,7,7,8,8,9,9,10,-0.0053,0.091,0.192,0.396,0.244,0.078,0.106,1,1,1
1236,397.0,161,34,2.4207,46,49,51,54,57,61,64,-0.0334,0.085,0.191,0.356,0.273,0.094,0.126,1,1,1
1237,139.0,103,2,2.7931,1,1,1,1,1,1,1,-0.0298,0.079,0.241,0.377,0.223,0.079,0.106,1,1,0
1238,23401.0,27,3325,2.9680,0,0,0,0,0,0,0,0.3084,0.022,0.206,0.706,0.043,0.023,0.028,0,0,0
1239,379.0,121,12,3.6912,45,48,50,53,56,60,63,0.0715,0.056,0.226,0.282,0.318,0.118,0.155,0,0,0
1240,849.0,274,57,3.6048,53,56,59,63,66,70,74,-0.0893,0.064,0.206,0.298,0.267,0.165,0.196,0,0,0
1241,575.0,123,178,2.0442,39,41,44,46,49,52,55,-0.0617,0.061,0.129,0.271,0.240,0.298,0.326,1,1,
1242,588.0,348,114,2.5457,11,12,12,13,14,14,15,-0.0389,0.061,0.167,0.295,0.259,0.217,0.248,1,1,0
1243,803.0,218,244,2.7314,374,396,418,443,468,495,524,-0.0651,0.063,0.181,0.308,0.249,0.199,0.228,1,1,0
1244,509.0,304,17,3.6684,38,40,42,45,47,50,53,-0.0741,0.063,0.240,0.305,0.271,0.121,0.153,0,0,0
1245,661.0,370,24,3.4440,17,18,19,20,21,23,24,0.0001,0.065,0.238,0.301,0.264,0.132,0.163,0,0,0
1246,5211.0,717,184,3.1291,38,40,42,45,47,50,53,0.0760,0.075,0.205,0.357,0.278,0.085,0.117,0,0,0
1247,13328.0,595,493,3.2380,1,1,1,1,1,1,1,-0.0084,0.098,0.251,0.392,0.215,0.043,0.068,0,0,0
1248,23082.0,3807,162,2.9026,3,3,3,3,4,4,4,0.0359,0.079,0.166,0.284,0.323,0.148,0.186,0,0,0
1249,11830.0,551,557,2.8765,5,5,6,6,6,7,7,0.0095,0.041,0.199,0.243,0.338,0.178,0.218,1,1,0
1250,3783.0,307,302,3.1014,6,6,7,7,7,8,8,-0.0322,0.078,0.244,0.370,0.227,0.081,0.107,1,1,0
1251,71643.0,484,1366,2.9641,29,31,33,34,37,39,41,-0.0271,0.077,0.210,0.343,0.272,0.098,0.130,1,1,0
1252,4995.0,366,4581,3.5162,908,960,1016,1075,1137,1203,1272,0.0006,0.138,0.233,0.602,0.023,0.004,0.007,0,0,0
1253,1064.0,227,53,3.2466,0,0,0,0,0,0,0,-0.0504,0.071,0.264,0.393,0.230,0.042,0.069,0,0,0
1254,428.0,406,5,3.2904,2,2,2,2,3,3,3,-0.0109,0.069,0.259,0.343,0.261,0.068,0.099,0,0,0
1255,317.0,224,41,3.0845,8,8,9,9,10,10,11,-0.0475,0.068,0.257,0.332,0.250,0.093,0.122,1,1,1
1256,945.0,704,39,2.8325,1,1,1,1,1,1,1,-0.0419,0.061,0.204,0.302,0.273,0.160,0.192,1,0,0
1257,477.0,310,32,3.0146,19,20,21,23,24,25,27,-0.0838,0.085,0.219,0.342,0.242,0.112,0.140,0,0,0
1258,220.0,144,8,3.1781,6,6,7,7,7,8,8,-0.1311,0.091,0.236,0.331,0.213,0.129,0.154,0,0,0
1259,326.0,151,38,3.0888,33,35,37,39,41,44,46,-0.1842,0.090,0.205,0.337,0.205,0.163,0.187,1,1,0
1260,198.0,114,39,3.3822,14,15,16,17,18,19,20,-0.1451,0.103,0.243,0.358,0.187,0.110,0.131,1,1,1
1261,330.0,135,50,3.2104,0,0,0,0,0,0,0,-0.0255,0.086,0.250,0.386,0.223,0.056,0.082,1,1,1
1262,224.0,75,57,2.6806,0,0,0,0,0,0,0,-0.2283,0.065,0.151,0.508,0.185,0.090,0.111,1,1,1
1263,271.0,118,37,2.8367,117,124,131,139,147,155,164,-0.1342,0.077,0.193,0.319,0.203,0.208,0.232,1,1,1
1264,379.0,190,65,2.9792,83,88,93,98,104,110,116,-0.1405,0.110,0.199,0.372,0.202,0.117,0.140,1,1,1
