tmnode_id,embarcadero,pacheights,stanford
1652,40.4840011597,75.0,75.0
1653,40.4739990234,75.0,75.0
1654,40.0690002441,75.0,75.0
1655,39.8310012817,75.0,75.0
1656,43.3460006714,75.0,75.0
1657,42.7050018311,75.0,75.0
1658,42.8540000916,75.0,75.0
1659,42.6319999695,75.0,75.0
1660,42.4510002136,75.0,75.0
1661,42.0830001831,75.0,75.0
1662,44.0509986877,75.0,75.0
1663,42.4469985962,75.0,75.0
1664,50.7729988098,75.0,75.0
1665,41.7630004883,75.0,75.0
1666,47.2420005798,75.0,75.0
1667,49.7949981689,75.0,75.0
1668,47.7630004883,75.0,75.0
1669,44.8880004883,75.0,75.0
1670,44.2879981995,75.0,75.0
1671,45.0550003052,75.0,75.0
1672,13.2399997711,75.0,75.0
1673,47.763999939,75.0,75.0
1674,47.3069992065,75.0,75.0
1675,47.1230010986,75.0,75.0
1676,46.5229988098,75.0,75.0
1677,46.341999054,75.0,75.0
1678,46.9420013428,75.0,75.0
1679,47.1259994507,75.0,75.0
1680,47.4230003357,75.0,75.0
1681,45.7060012817,75.0,75.0
1682,48.5449981689,75.0,75.0
1683,44.9099998474,75.0,75.0
1684,43.3569984436,75.0,75.0
1685,43.2599983215,75.0,75.0
1686,42.5530014038,75.0,75.0
1687,43.28099823,75.0,75.0
1688,43.4620018005,75.0,75.0
1689,43.5060005188,75.0,75.0
1690,43.6870002747,75.0,75.0
1691,44.1360015869,75.0,75.0
1692,45.5649986267,75.0,75.0
1693,44.7900009155,75.0,75.0
1694,44.4210014343,75.0,75.0
1695,43.7379989624,75.0,75.0
1696,43.5569992065,75.0,75.0
1697,44.2400016785,75.0,75.0
1698,44.6090011597,75.0,75.0
1699,45.3839988708,75.0,75.0
1700,44.6450004578,75.0,75.0
1701,44.4949989319,75.0,75.0
1702,40.5029983521,75.0,75.0
1703,40.2179985046,75.0,75.0
1704,40.2179985046,75.0,75.0
1705,37.6290016174,75.0,75.0
1706,35.9459991455,75.0,75.0
1707,50.9410018921,75.0,75.0
1708,47.0219993591,75.0,75.0
1709,48.4700012207,75.0,75.0
1710,37.1139984131,75.0,75.0
1711,37.8839988708,75.0,75.0
1712,56.1170005798,75.0,75.0
1713,59.9350013733,75.0,75.0
1714,58.1829986572,75.0,75.0
1715,64.2340011597,75.0,75.0
1716,34.3100013733,75.0,75.0
1717,34.2389984131,75.0,75.0
1718,33.966999054,75.0,75.0
1719,52.1599998474,75.0,75.0
1720,55.1710014343,75.0,75.0
1721,55.3460006714,75.0,75.0
1722,34.5820007324,75.0,75.0
1723,34.6090011597,75.0,75.0
1724,34.3370018005,75.0,75.0
1725,38.2140007019,75.0,75.0
1726,34.8769989014,75.0,75.0
1727,36.0680007935,75.0,75.0
1728,33.7000007629,75.0,75.0
1729,33.4609985352,75.0,75.0
1730,33.1609992981,75.0,75.0
1731,33.5110015869,75.0,75.0
1732,34.6739997864,75.0,75.0
1734,35.2620010376,75.0,75.0
1735,36.0810012817,75.0,75.0
1736,37.2410011292,75.0,75.0
1737,31.0760002136,75.0,75.0
1738,35.4379997253,75.0,75.0
1739,33.0690002441,75.0,75.0
1740,34.4480018616,75.0,75.0
1741,34.6980018616,75.0,75.0
1742,33.3989982605,75.0,75.0
1743,33.3120002747,75.0,75.0
1744,33.8330001831,75.0,75.0
1745,35.6269989014,75.0,75.0
1746,33.6599998474,75.0,75.0
1747,30.7619991302,75.0,75.0
1748,18.2600002289,75.0,75.0
1749,30.343000412,75.0,75.0
1750,29.5410003662,75.0,75.0
1751,45.5680007935,75.0,75.0
1752,32.891998291,75.0,75.0
1753,30.3220005035,75.0,75.0
1754,29.9009990692,75.0,75.0
1755,43.1520004272,75.0,75.0
1756,42.3320007324,75.0,75.0
1757,30.8040008545,75.0,75.0
1758,32.797000885,75.0,75.0
1759,33.1269989014,75.0,75.0
1760,33.2599983215,75.0,75.0
1761,32.5929985046,75.0,75.0
1762,33.6139984131,75.0,75.0
1763,14.8739995956,75.0,75.0
1764,27.3649997711,75.0,75.0
1765,27.3799991608,75.0,75.0
1766,26.9589996338,75.0,75.0
1767,27.5,75.0,75.0
1768,26.5720005035,75.0,75.0
1769,26.9239997864,75.0,75.0
1770,27.8449993134,75.0,75.0
1771,26.5440006256,75.0,75.0
1772,26.579000473,75.0,75.0
1773,26.1289997101,75.0,75.0
1774,26.3869991302,75.0,75.0
1775,14.8190002441,75.0,75.0
1776,34.3930015564,75.0,75.0
1777,35.1529998779,75.0,75.0
1778,20.0799999237,75.0,75.0
1779,31.0049991608,75.0,75.0
1780,30.6149997711,75.0,75.0
1781,30.061000824,75.0,75.0
1782,29.8129997253,75.0,75.0
1783,27.5799999237,75.0,75.0
1784,36.7039985657,75.0,75.0
1785,32.4469985962,75.0,75.0
1786,30.6319999695,75.0,75.0
1787,30.6539993286,75.0,75.0
1788,28.4659996033,75.0,75.0
1789,35.9620018005,75.0,75.0
1790,41.1259994507,75.0,75.0
1791,18.1100006104,75.0,75.0
1792,27.5499992371,75.0,75.0
1793,27.1739997864,75.0,75.0
1794,33.0120010376,75.0,75.0
1795,26.7220001221,75.0,75.0
1796,26.6669998169,75.0,75.0
1797,26.3069992065,75.0,75.0
1798,29.5310001373,75.0,75.0
1800,24.2880001068,75.0,75.0
1801,40.0680007935,75.0,75.0
1802,40.875,75.0,75.0
1803,26.3449993134,75.0,75.0
1804,23.8899993896,75.0,75.0
1805,24.7900009155,75.0,75.0
1806,25.0939998627,75.0,75.0
1807,25.25,75.0,75.0
1808,23.7420005798,75.0,75.0
1809,41.3089981079,75.0,75.0
1810,40.4510002136,75.0,75.0
1811,39.6759986877,75.0,75.0
1812,40.408000946,75.0,75.0
1813,40.9970016479,75.0,75.0
1814,40.9010009766,75.0,75.0
1815,42.3819999695,75.0,75.0
1816,41.8260002136,75.0,75.0
1817,42.3040008545,75.0,75.0
1818,42.1980018616,75.0,75.0
1819,43.4020004272,75.0,75.0
1820,44.638999939,75.0,75.0
1821,44.5410003662,75.0,75.0
1822,19.0060005188,75.0,75.0
1823,21.4050006866,75.0,75.0
1824,21.3939990997,75.0,75.0
1826,20.5289993286,75.0,75.0
1827,44.3400001526,75.0,75.0
1828,43.6049995422,75.0,75.0
1829,54.3759994507,75.0,75.0
1831,19.0419998169,75.0,75.0
1832,18.6369991302,75.0,75.0
1833,17.0499992371,75.0,75.0
1834,17.0359992981,75.0,75.0
1835,16.5240001678,75.0,75.0
1836,15.1929998398,75.0,75.0
1837,15.017999649,75.0,75.0
1838,19.3689994812,75.0,75.0
1839,20.4790000916,75.0,75.0
1840,17.3209991455,75.0,75.0
1841,44.158000946,75.0,75.0
1842,45.2760009766,75.0,75.0
1843,44.5960006714,75.0,75.0
1844,44.4700012207,75.0,75.0
1846,25.2290000916,75.0,75.0
1847,17.4869995117,75.0,75.0
1848,17.4729995728,75.0,75.0
1849,16.9610004425,75.0,75.0
1850,19.0499992371,75.0,75.0
1851,19.341999054,75.0,75.0
1852,15.7060003281,75.0,75.0
1853,15.7220001221,75.0,75.0
1854,15.5129995346,75.0,75.0
1855,17.1840000153,75.0,75.0
1856,18.6630001068,75.0,75.0
1857,20.5160007477,75.0,75.0
1858,21.7199993134,75.0,75.0
1859,46.8489990234,75.0,75.0
1860,45.0649986267,75.0,75.0
1861,45.6360015869,75.0,75.0
1862,34.8149986267,75.0,75.0
1863,45.7490005493,75.0,75.0
1864,21.9950008392,75.0,75.0
1865,22.1359996796,75.0,75.0
1866,21.7280006409,75.0,75.0
1867,20.9340000153,75.0,75.0
1868,43.5629997253,75.0,75.0
1869,23.4449996948,75.0,75.0
1870,21.783000946,75.0,75.0
1871,22.9249992371,75.0,75.0
1872,24.4449996948,75.0,75.0
1873,22.1340007782,75.0,75.0
1874,20.8980007172,75.0,75.0
1875,45.6230010986,75.0,75.0
1876,45.6529998779,75.0,75.0
1877,25.8880004883,75.0,75.0
1878,25.3260002136,75.0,75.0
1879,25.4330005646,75.0,75.0
1880,24.6989994049,75.0,75.0
1881,24.783000946,75.0,75.0
1882,24.4230003357,75.0,75.0
1883,24.2670001984,75.0,75.0
1884,23.9249992371,75.0,75.0
1885,23.5949993134,75.0,75.0
1886,23.0349998474,75.0,75.0
1887,23.4470005035,75.0,75.0
1888,22.7549991608,75.0,75.0
1889,25.1700000763,75.0,75.0
1890,24.968000412,75.0,75.0
1891,24.9829998016,75.0,75.0
1892,26.533000946,75.0,75.0
1893,27.7759990692,75.0,75.0
1894,47.4230003357,75.0,75.0
1895,38.7060012817,75.0,75.0
1896,22.436000824,75.0,75.0
1897,19.4190006256,75.0,75.0
1898,22.343000412,75.0,75.0
1899,22.0760002136,75.0,75.0
1900,28.1380004883,75.0,75.0
1901,23.8630008698,75.0,75.0
1902,25.0039997101,75.0,75.0
1903,28.3090000153,75.0,75.0
1904,28.4880008698,75.0,75.0
1905,38.7290000916,75.0,75.0
1906,22.736000061,75.0,75.0
1907,21.063999176,75.0,75.0
1908,21.6809997559,75.0,75.0
1909,24.3829994202,75.0,75.0
1910,40.5289993286,75.0,75.0
1911,21.218000412,75.0,75.0
1912,12.9469995499,75.0,75.0
1913,12.8970003128,75.0,75.0
1914,12.9530000687,75.0,75.0
1915,23.142999649,75.0,75.0
1916,23.4489994049,75.0,75.0
1917,23.8759994507,75.0,75.0
1918,24.1760005951,75.0,75.0
1919,24.8959999084,75.0,75.0
1920,25.3229999542,75.0,75.0
1921,25.2059993744,75.0,75.0
1922,25.736000061,75.0,75.0
1923,25.9479999542,75.0,75.0
1924,26.186000824,75.0,75.0
1925,26.0680007935,75.0,75.0
1926,24.4330005646,75.0,75.0
1927,27.0219993591,75.0,75.0
1928,28.1369991302,75.0,75.0
1929,15.7229995728,75.0,75.0
1930,15.6370000839,75.0,75.0
1931,17.9519996643,75.0,75.0
1932,26.6480007172,75.0,75.0
1933,54.4319992065,75.0,75.0
1934,26.4659996033,75.0,75.0
1935,27.3080005646,75.0,75.0
1936,27.2900009155,75.0,75.0
1937,27.4479999542,75.0,75.0
1938,26.3080005646,75.0,75.0
1939,27.8180007935,75.0,75.0
1940,27.9960002899,75.0,75.0
1941,28.438999176,75.0,75.0
1942,17.6730003357,75.0,75.0
1944,25.0429992676,75.0,75.0
1945,24.8680000305,75.0,75.0
1946,25.1019992828,75.0,75.0
1947,24.2719993591,75.0,75.0
1948,24.158000946,75.0,75.0
1949,23.767999649,75.0,75.0
1950,23.4880008698,75.0,75.0
1951,23.6879997253,75.0,75.0
1952,23.1949996948,75.0,75.0
1953,24.5750007629,75.0,75.0
1954,25.3759994507,75.0,75.0
1955,24.517999649,75.0,75.0
1956,24.875,75.0,75.0
1957,25.7390003204,75.0,75.0
1958,25.2689990997,75.0,75.0
1959,24.9689998627,75.0,75.0
1960,24.5079994202,75.0,75.0
1961,24.2880001068,75.0,75.0
1962,24.6679992676,75.0,75.0
1963,24.827999115,75.0,75.0
1964,24.8080005646,75.0,75.0
1965,50.0040016174,75.0,75.0
1966,47.716999054,75.0,75.0
1967,63.5629997253,75.0,75.0
1968,25.5039997101,75.0,75.0
1969,26.0520000458,75.0,75.0
1970,26.3190002441,75.0,75.0
1971,62.5999984741,75.0,75.0
1972,58.4879989624,75.0,75.0
1973,25.3579998016,75.0,75.0
1974,24.827999115,75.0,75.0
1975,27.0799999237,75.0,75.0
1976,29.3859996796,75.0,75.0
1977,27.9409999847,75.0,75.0
1978,28.3220005035,75.0,75.0
1979,28.0680007935,75.0,75.0
1980,26.2479991913,75.0,75.0
1981,30.6490001678,75.0,75.0
1982,45.861000061,75.0,75.0
1983,17.4029998779,75.0,75.0
1984,24.7409992218,75.0,75.0
1985,34.6759986877,75.0,75.0
1986,30.2759990692,75.0,75.0
1987,31.7099990845,75.0,75.0
1988,31.2339992523,75.0,75.0
1990,29.9279994965,75.0,75.0
1991,30.2000007629,75.0,75.0
1992,33.9900016785,75.0,75.0
1993,33.1030006409,75.0,75.0
1994,33.8100013733,75.0,75.0
1995,33.8170013428,75.0,75.0
1996,28.517999649,75.0,75.0
1997,33.6710014343,75.0,75.0
1998,36.5769996643,75.0,75.0
1999,32.65599823,75.0,75.0
2000,57.4039993286,75.0,75.0
2001,33.0159988403,75.0,75.0
2002,33.2019996643,75.0,75.0
2003,35.2210006714,75.0,75.0
2004,37.5260009766,75.0,75.0
2005,38.1870002747,75.0,75.0
2006,36.3460006714,75.0,75.0
2007,30.9120006561,75.0,75.0
2008,32.9169998169,75.0,75.0
2009,34.3040008545,75.0,75.0
2010,37.0209999084,75.0,75.0
2011,35.5960006714,75.0,75.0
2012,31.5480003357,75.0,75.0
2013,30.9260005951,75.0,75.0
2014,28.7339992523,75.0,75.0
2015,29.5569992065,75.0,75.0
2016,30.2789993286,75.0,75.0
2017,31.2399997711,75.0,75.0
2018,30.5160007477,75.0,75.0
2019,30.3859996796,75.0,75.0
2020,29.7269992828,75.0,75.0
2021,29.5130004883,75.0,75.0
2022,25.6739997864,75.0,75.0
2023,31.2579994202,75.0,75.0
2024,30.2579994202,75.0,75.0
2025,30.8339996338,75.0,75.0
2026,29.7479991913,75.0,75.0
2027,30.3250007629,75.0,75.0
2028,25.6130008698,75.0,75.0
2029,30.638999939,75.0,75.0
2030,30.5680007935,75.0,75.0
2031,30.031999588,75.0,75.0
2032,28.4580001831,75.0,75.0
2033,29.0359992981,75.0,75.0
2034,29.045999527,75.0,75.0
2035,29.3059997559,75.0,75.0
2036,27.4379997253,75.0,75.0
2037,28.7779998779,75.0,75.0
2038,29.0130004883,75.0,75.0
2039,28.5580005646,75.0,75.0
2040,28.517999649,75.0,75.0
2041,29.3969993591,75.0,75.0
2042,30.1700000763,75.0,75.0
2043,28.9780006409,75.0,75.0
2044,29.4319992065,75.0,75.0
2045,29.7049999237,75.0,75.0
2046,30.6450004578,75.0,75.0
2047,30.2259998322,75.0,75.0
2048,29.2660007477,75.0,75.0
2049,31.0109996796,75.0,75.0
2050,30.4920005798,75.0,75.0
2051,30.4699993134,75.0,75.0
2052,30.3099994659,75.0,75.0
2053,30.9500007629,75.0,75.0
2054,30.4099998474,75.0,75.0
2055,31.1499996185,75.0,75.0
2056,29.8920001984,75.0,75.0
2057,28.158000946,75.0,75.0
2058,28.9780006409,75.0,75.0
2059,31.8129997253,75.0,75.0
2060,32.1129989624,75.0,75.0
2061,29.517999649,75.0,75.0
2062,31.2339992523,75.0,75.0
2063,32.0730018616,75.0,75.0
2064,30.6529998779,75.0,75.0
2065,29.6490001678,75.0,75.0
2066,31.3099994659,75.0,75.0
2067,30.0450000763,75.0,75.0
2068,30.8250007629,75.0,75.0
2069,31.125,75.0,75.0
2070,31.0820007324,75.0,75.0
2071,17.8229999542,75.0,75.0
2072,17.8250007629,75.0,75.0
2073,26.736000061,75.0,75.0
2074,27.986000061,75.0,75.0
2075,26.2880001068,75.0,75.0
2076,27.0100002289,75.0,75.0
2077,27.0979995728,75.0,75.0
2078,27.202999115,75.0,18.906999588
2079,27.6280002594,75.0,75.0
2080,27.3059997559,75.0,75.0
2081,28.375,75.0,75.0
2082,25.8080005646,75.0,75.0
2083,25.6679992676,75.0,75.0
2084,27.2390003204,75.0,75.0
2085,28.7339992523,75.0,75.0
2086,28.938999176,75.0,75.0
2087,25.908000946,75.0,75.0
2088,27.9419994354,75.0,75.0
2089,28.6639995575,75.0,75.0
2090,26.6499996185,75.0,75.0
2091,18.202999115,75.0,75.0
2092,29.7849998474,75.0,75.0
2093,21.9099998474,75.0,75.0
2094,30.6509990692,75.0,75.0
2095,31.0510005951,75.0,75.0
2096,31.2439994812,75.0,75.0
2097,31.3959999084,75.0,75.0
2098,29.8509998322,75.0,75.0
2099,29.3159999847,75.0,75.0
2100,28.938999176,75.0,75.0
2101,32.5960006714,75.0,75.0
2102,32.9760017395,75.0,75.0
2103,31.1930007935,75.0,75.0
2104,29.9610004425,75.0,75.0
2105,33.25,75.0,75.0
2106,33.0379981995,75.0,75.0
2107,34.0439987183,75.0,75.0
2108,35.1769981384,75.0,75.0
2109,23.7450008392,75.0,75.0
2110,32.0069999695,75.0,75.0
2111,31.4379997253,75.0,75.0
2112,31.8789997101,75.0,75.0
2113,31.6930007935,75.0,75.0
2114,18.2709999084,75.0,75.0
2115,24.2159996033,75.0,75.0
2116,25.5820007324,75.0,75.0
2117,31.2150001526,75.0,75.0
2118,32.7249984741,75.0,75.0
2119,29.3659992218,75.0,75.0
2120,32.8680000305,75.0,75.0
2121,32.1339988708,75.0,75.0
2122,32.388999939,75.0,75.0
2123,32.1129989624,75.0,75.0
2124,32.608001709,75.0,75.0
2125,30.5240001678,75.0,75.0
2126,34.0690002441,75.0,75.0
2127,33.5740013123,75.0,75.0
2128,23.1919994354,75.0,75.0
2129,30.0949993134,75.0,75.0
2130,34.2480010986,75.0,75.0
2131,34.7060012817,75.0,75.0
2132,33.1689987183,75.0,75.0
2133,33.6269989014,75.0,75.0
2135,33.4819984436,75.0,75.0
2136,33.9399986267,75.0,75.0
2137,23.658000946,75.0,75.0
2138,31.452999115,75.0,75.0
2139,31.9109992981,75.0,75.0
2140,32.21900177,75.0,75.0
2141,28.2569999695,75.0,75.0
2142,34.2490005493,75.0,75.0
2143,31.0839996338,75.0,75.0
2144,30.982000351,75.0,75.0
2145,31.1730003357,75.0,75.0
2146,31.1340007782,75.0,75.0
2147,30.7889995575,75.0,75.0
2148,30.7150001526,75.0,75.0
2149,34.4739990234,75.0,75.0
2150,32.3190002441,75.0,75.0
2151,32.2989997864,75.0,75.0
2152,35.7929992676,75.0,75.0
2153,29.5979995728,75.0,75.0
2154,32.1730003357,75.0,75.0
2155,33.75,75.0,75.0
2156,33.216999054,75.0,75.0
2157,32.2229995728,75.0,75.0
2158,32.8819999695,75.0,75.0
2159,33.1440010071,75.0,75.0
2160,32.2729988098,75.0,75.0
2161,32.5349998474,75.0,75.0
2162,31.9230003357,75.0,75.0
2163,32.1850013733,75.0,75.0
2164,33.4000015259,75.0,75.0
2165,32.2659988403,75.0,75.0
2166,31.5209999084,75.0,75.0
2167,31.7049999237,75.0,75.0
2168,31.5100002289,75.0,75.0
2169,31.892999649,75.0,75.0
2170,28.0860004425,75.0,75.0
2171,27.1959991455,75.0,75.0
2173,26.1219997406,75.0,75.0
2174,26.1350002289,75.0,75.0
2175,26.4479999542,75.0,75.0
2176,26.392999649,75.0,75.0
2177,26.8880004883,75.0,75.0
2178,26.8349990845,75.0,75.0
2179,26.7619991302,75.0,75.0
2180,27.111000061,75.0,75.0
2181,27.6520004272,75.0,75.0
2182,29.0340003967,75.0,75.0
2183,32.733001709,75.0,75.0
2184,32.8810005188,75.0,75.0
2185,33.5289993286,75.0,75.0
2186,34.0390014648,75.0,75.0
2187,34.3240013123,75.0,75.0
2188,35.5239982605,75.0,75.0
2189,35.6030006409,75.0,75.0
2190,35.5239982605,75.0,75.0
2191,35.7490005493,75.0,75.0
2192,35.827999115,75.0,75.0
2193,35.9729995728,75.0,75.0
2194,35.6650009155,75.0,75.0
2195,35.7200012207,75.0,75.0
2196,35.9140014648,75.0,75.0
2197,34.6440010071,75.0,75.0
2198,34.0130004883,75.0,75.0
2199,33.1819992065,75.0,75.0
2200,34.9230003357,75.0,75.0
2201,33.1570014954,75.0,75.0
2202,32.5680007935,75.0,75.0
2203,29.2089996338,75.0,75.0
2204,27.533000946,75.0,19.2369995117
2205,27.908000946,75.0,19.6119995117
2206,27.1119995117,75.0,75.0
2207,22.6679992676,75.0,75.0
2208,18.5149993896,75.0,75.0
2209,23.6140003204,75.0,75.0
2210,23.829000473,75.0,75.0
2211,23.7740001678,75.0,75.0
2212,24.1609992981,75.0,75.0
2213,24.1490001678,75.0,75.0
2214,21.1749992371,75.0,75.0
2215,21.2380008698,75.0,75.0
2216,21.5879993439,75.0,75.0
2217,22.0529994965,75.0,75.0
2218,22.2150001526,75.0,75.0
2219,22.2520008087,75.0,75.0
2220,23.1560001373,75.0,75.0
2221,23.5620002747,75.0,75.0
2222,23.1189994812,75.0,75.0
2223,23.7590007782,75.0,75.0
2224,23.5990009308,75.0,75.0
2225,23.4039993286,75.0,75.0
2226,25.5270004272,75.0,75.0
2227,26.0799999237,75.0,75.0
2228,23.0529994965,75.0,75.0
2229,22.1949996948,75.0,75.0
2230,24.5240001678,75.0,75.0
2231,30.7759990692,75.0,75.0
2232,23.7099990845,75.0,75.0
2233,23.8700008392,75.0,75.0
2234,26.3229999542,75.0,75.0
2235,17.767999649,75.0,75.0
2236,24.4699993134,75.0,75.0
2237,23.2089996338,75.0,75.0
2238,20.7399997711,75.0,75.0
2239,22.6170005798,75.0,75.0
2240,26.0799999237,75.0,75.0
2242,19.4519996643,75.0,75.0
2243,19.5690002441,75.0,75.0
2244,21.4160003662,75.0,75.0
2245,22.7430000305,75.0,75.0
2247,18.3439998627,75.0,75.0
2248,24.3360004425,75.0,75.0
2249,21.5289993286,75.0,75.0
2250,20.8990001678,75.0,75.0
2251,19.9559993744,75.0,75.0
2252,17.9710006714,75.0,75.0
2253,27.1229991913,75.0,75.0
2254,28.9880008698,75.0,75.0
2255,20.7059993744,75.0,75.0
2256,18.9610004425,75.0,75.0
2257,17.5769996643,75.0,75.0
2258,17.6630001068,75.0,75.0
2259,28.7880001068,75.0,75.0
2260,18.1119995117,75.0,75.0
2261,18.0270004272,75.0,75.0
2262,18.0060005188,75.0,75.0
2263,19.2010002136,75.0,75.0
2264,18.5400009155,75.0,75.0
2265,18.5170001984,75.0,75.0
2266,19.2929992676,75.0,75.0
2267,19.8640003204,75.0,75.0
2268,21.3910007477,75.0,75.0
2269,20.6410007477,75.0,75.0
2270,20.2810001373,75.0,75.0
2271,21.2010002136,75.0,75.0
2272,18.6060009003,75.0,75.0
2273,19.9610004425,75.0,75.0
2274,20.6410007477,75.0,75.0
2275,20.1310005188,75.0,75.0
2276,21.0149993896,75.0,75.0
2277,20.797000885,75.0,75.0
2278,20.1310005188,75.0,75.0
2279,17.8649997711,75.0,75.0
2280,23.3819999695,75.0,75.0
2281,19.9559993744,75.0,75.0
2282,17.0480003357,75.0,75.0
2283,19.7730007172,75.0,75.0
2284,19.2000007629,75.0,75.0
2285,19.5690002441,75.0,75.0
2286,18.8600006104,75.0,75.0
2287,18.7469997406,75.0,75.0
2288,20.7399997711,75.0,75.0
2289,21.2049999237,75.0,75.0
2290,21.2380008698,75.0,75.0
2291,21.625,75.0,75.0
2292,22.091999054,75.0,75.0
2293,22.0709991455,75.0,75.0
2294,21.9419994354,75.0,75.0
2295,21.1509990692,75.0,75.0
2296,20.0020008087,75.0,75.0
2297,19.2539997101,75.0,75.0
2298,23.9349994659,75.0,75.0
2300,22.593000412,75.0,75.0
2301,27.4319992065,75.0,75.0
2302,24.2329998016,75.0,75.0
2303,14.5620002747,75.0,75.0
2304,16.6490001678,75.0,75.0
2305,16.6919994354,75.0,75.0
2306,16.7630004883,75.0,75.0
2307,16.8630008698,75.0,75.0
2308,17.1030006409,75.0,75.0
2309,17.6319999695,75.0,75.0
2310,17.1520004272,75.0,75.0
2311,18.2919998169,75.0,75.0
2312,13.7620000839,75.0,75.0
2313,13.7170000076,75.0,75.0
2314,13.6529998779,75.0,75.0
2315,13.8640003204,75.0,75.0
2316,14.7950000763,75.0,75.0
2317,18.0720005035,75.0,75.0
2318,13.5129995346,75.0,75.0
2319,24.5240001678,75.0,75.0
2320,13.873000145,75.0,75.0
2321,14.142999649,75.0,75.0
2322,24.25,75.0,75.0
2323,14.6730003357,75.0,75.0
2324,14.9729995728,75.0,75.0
2325,15.9790000916,75.0,75.0
2326,15.9969997406,75.0,75.0
2327,16.0830001831,75.0,75.0
2328,16.1679992676,75.0,75.0
2329,17.7259998322,75.0,75.0
2330,17.2660007477,75.0,75.0
2331,16.3339996338,75.0,75.0
2332,16.8740005493,75.0,75.0
2333,15.5740003586,75.0,75.0
2334,16.1849994659,75.0,75.0
2335,15.1300001144,75.0,75.0
2336,16.0990009308,75.0,75.0
2337,16.8409996033,75.0,75.0
2338,16.8360004425,75.0,75.0
2339,16.6749992371,75.0,75.0
2340,16.6700000763,75.0,75.0
2341,21.4039993286,21.3589992523,75.0
2342,21.263999939,75.0,75.0
2343,28.329000473,75.0,20.033000946
2344,17.1849994659,75.0,75.0
2345,17.3600006104,75.0,75.0
2346,16.8999996185,75.0,75.0
2347,13.9099998474,75.0,75.0
2348,17.0400009155,75.0,75.0
2350,16.2450008392,75.0,75.0
2351,16.5300006866,75.0,75.0
2352,18.0259990692,75.0,75.0
2353,17.8880004883,75.0,75.0
2354,18.1130008698,75.0,75.0
2355,22.8400001526,75.0,75.0
2356,19.4109992981,75.0,75.0
2357,21.0709991455,75.0,75.0
2358,19.5540008545,75.0,75.0
2359,18.1170005798,75.0,75.0
2360,18.0310001373,75.0,75.0
2361,17.892999649,75.0,75.0
2362,16.1809997559,75.0,75.0
2363,16.186000824,75.0,75.0
2364,16.0149993896,75.0,75.0
2365,16.0200004578,75.0,75.0
2366,15.4709997177,75.0,75.0
2367,15.4670000076,75.0,75.0
2368,15.3620004654,75.0,75.0
2369,15.3170003891,75.0,75.0
2370,16.8950004578,75.0,75.0
2371,16.2399997711,75.0,75.0
2372,15.6190004349,75.0,75.0
2373,22.9510002136,75.0,75.0
2374,18.3309993744,75.0,75.0
2375,18.9109992981,75.0,75.0
2376,20.9139995575,75.0,75.0
2377,32.4129981995,75.0,75.0
2378,32.1730003357,75.0,75.0
2379,36.3230018616,75.0,75.0
2380,42.8530006409,75.0,75.0
2381,42.672000885,75.0,75.0
2382,19.1340007782,75.0,75.0
2383,19.6270008087,75.0,75.0
2384,20.0990009308,75.0,75.0
2385,19.0170001984,75.0,75.0
2386,18.857000351,75.0,75.0
2387,18.4769992828,75.0,75.0
2388,19.1970005035,75.0,75.0
2389,18.1060009003,75.0,75.0
2390,18.5259990692,75.0,75.0
2391,43.1230010986,75.0,75.0
2392,42.9570007324,75.0,75.0
2393,14.6169996262,75.0,75.0
2394,13.4280004501,75.0,75.0
2395,16.5119991302,75.0,75.0
2396,16.6669998169,75.0,75.0
2397,16.7469997406,75.0,75.0
2398,17.0729999542,75.0,75.0
2399,18.0729999542,75.0,75.0
2400,18.3560009003,75.0,75.0
2401,16.6450004578,75.0,75.0
2402,14.8170003891,75.0,75.0
2403,14.7620000839,75.0,75.0
2404,15.1619997025,75.0,75.0
2405,15.4010000229,75.0,75.0
2406,15.9799995422,75.0,75.0
2407,16.1800003052,75.0,75.0
2408,15.5190000534,75.0,75.0
2409,11.611000061,75.0,75.0
2410,16.0590000153,75.0,75.0
2411,16.4400005341,75.0,75.0
2412,15.9790000916,75.0,75.0
2413,16.3990001678,75.0,75.0
2414,15.529999733,75.0,75.0
2415,27.0550003052,75.0,75.0
2416,24.9249992371,75.0,75.0
2417,13.7139997482,75.0,75.0
2418,14.5500001907,75.0,75.0
2419,13.4569997787,75.0,75.0
2420,13.8170003891,75.0,75.0
2421,24.063999176,75.0,75.0
2422,14.0869998932,75.0,75.0
2423,26.1870002747,75.0,75.0
2424,14.6169996262,75.0,75.0
2425,14.8870000839,75.0,75.0
2426,15.2989997864,75.0,75.0
2427,15.388999939,75.0,75.0
2428,15.609000206,75.0,75.0
2429,14.736000061,75.0,75.0
2430,14.6280002594,75.0,75.0
2431,14.4359998703,75.0,75.0
2432,15.4589996338,75.0,75.0
2433,15.9090003967,75.0,75.0
2434,21.3099994659,75.0,75.0
2435,22.091999054,75.0,75.0
2436,23.0960006714,75.0,75.0
2437,23.1380004883,75.0,75.0
2438,21.8950004578,75.0,75.0
2439,44.408000946,75.0,75.0
2440,17.4489994049,75.0,75.0
2441,16.5979995728,75.0,75.0
2442,15.9399995804,75.0,75.0
2443,18.1919994354,75.0,75.0
2444,18.9869995117,75.0,75.0
2445,17.9759998322,75.0,75.0
2446,17.9810009003,75.0,75.0
