lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
18.00513,12.55449,11.70418,18.00029,12.75797,11.98461,18.01434,12.83799,12.08697,18.11889,12.97629,12.23588,435,146,0
18.26374,13.17448,12.06109,18.29039,13.34313,12.29776,18.31294,13.40882,12.38564,18.4244,13.54399,12.52998,436,146,1
18.19279,13.02495,11.96653,18.21168,13.20024,12.21349,18.23217,13.26871,12.30485,18.34197,13.40449,12.4503,437,146,2
18.67146,12.83357,11.78704,18.67171,12.99781,12.05604,18.68534,13.06555,12.15474,18.75553,13.18546,12.29942,438,147,0
18.8579,13.46406,12.21481,18.88238,13.61473,12.43917,18.90299,13.67424,12.52256,18.98562,13.7998,12.66344,439,147,1
18.80542,13.31256,12.1043,18.82359,13.46578,12.33861,18.8424,13.52684,12.42549,18.92184,13.65134,12.56724,440,147,2
18.05892,12.62863,11.78071,18.06201,12.83339,12.05643,18.07002,12.91187,12.15723,18.07064,13.03032,12.30428,441,148,0
18.47516,13.53372,12.3308,18.5179,13.6862,12.54177,18.53897,13.74465,12.62085,18.58857,13.86762,12.76031,442,148,1
18.36719,13.33649,12.19477,18.40131,13.49689,12.41895,18.4196,13.55847,12.50261,18.45902,13.68073,12.64369,443,148,2
17.62646,12.64549,11.85267,17.6244,12.85384,12.11623,17.63045,12.93307,12.21337,17.64494,13.06347,12.36099,444,149,0
18.14991,13.45711,12.31645,18.20284,13.62149,12.53176,18.22655,13.68296,12.61175,18.29067,13.80885,12.75097,445,149,1
18.01924,13.27429,12.19818,18.06124,13.44585,12.42395,18.08155,13.51029,12.50775,18.13636,13.63695,12.64886,446,149,2
18.52521,12.8335,11.85964,18.5142,12.99924,12.11873,18.51218,13.06378,12.21412,18.50761,13.1669,12.35627,447,150,0
18.80542,13.62094,12.37653,18.82836,13.76264,12.58222,18.83909,13.81653,12.65903,18.87193,13.9305,12.79454,448,150,1
18.72912,13.44203,12.24719,18.74385,13.5877,12.46401,18.75155,13.64338,12.5448,18.77567,13.75554,12.68175,449,150,2
18.41927,12.80984,11.86671,18.40894,12.98253,12.12694,18.40684,13.04952,12.22289,18.39815,13.15628,12.36631,450,151,0
18.66748,13.48329,12.28974,18.68806,13.63203,12.50478,18.69711,13.68758,12.58434,18.72097,13.79808,12.71913,451,151,1
18.59913,13.32394,12.18028,18.61203,13.47702,12.40542,18.61836,13.53469,12.48874,18.6344,13.6445,12.62552,452,151,2
18.16701,12.72493,11.83967,18.11542,12.89991,12.09877,18.08204,12.96493,12.19424,18.0514,13.07634,12.33817,453,152,0
18.48071,13.4492,12.27782,18.48182,13.60203,12.4935,18.47353,13.6576,12.57317,18.49445,13.77364,12.70981,454,152,1
18.39631,13.2809,12.16505,18.38508,13.43758,12.39032,18.37108,13.49482,12.47356,18.38063,13.61004,12.61187,455,152,2
18.04138,12.72694,11.86462,18.03565,12.91837,12.1256,18.03774,12.99195,12.22185,18.0377,13.11194,12.36766,456,153,0
18.40936,13.48291,12.3163,18.44619,13.64036,12.53043,18.46306,13.69953,12.61003,18.50686,13.82035,12.74812,457,153,1
18.31225,13.30922,12.20061,18.33948,13.47246,12.425,18.3531,13.53413,12.50832,18.38745,13.6548,12.64817,458,153,2
17.95804,12.73998,11.88666,17.94619,12.93204,12.14513,17.94352,13.00519,12.24047,17.93508,13.12636,12.38629,459,154,0
18.30926,13.41827,12.28282,18.34081,13.57916,12.50038,18.35368,13.63864,12.58071,18.38906,13.75763,12.71817,460,154,1
18.21602,13.25805,12.17932,18.23766,13.42459,12.40621,18.24706,13.48659,12.49003,18.27288,13.60599,12.62945,461,154,2
18.02047,12.74489,11.87696,17.99852,12.93176,12.13465,17.98836,13.0028,12.22991,17.97641,13.12253,12.37588,462,155,0
18.37106,13.45084,12.29656,18.39796,13.6115,12.5137,18.40717,13.67102,12.59415,18.44187,13.79025,12.73188,463,155,1
18.27796,13.28572,12.18785,18.29373,13.45103,12.41407,18.29863,13.51262,12.4979,18.32324,13.63193,12.63753,464,155,2
17.9215,12.72521,11.87874,17.88745,12.91201,12.13241,17.86727,12.98207,12.22608,17.84408,13.10177,12.37042,465,156,0
18.26278,13.37644,12.25486,18.28077,13.539,12.47296,18.2831,13.59861,12.55351,18.3109,13.71838,12.69108,466,156,1
18.17186,13.22112,12.15589,18.17791,13.38816,12.38221,18.17522,13.44973,12.46585,18.19198,13.56949,12.60502,467,156,2
17.64915,12.67759,11.87541,17.61747,12.87581,12.12988,17.59835,12.95007,12.22399,17.57118,13.07601,12.36962,468,157,0
18.0798,13.35572,12.25503,18.11175,13.52587,12.47485,18.12006,13.5885,12.55622,18.15663,13.71301,12.69548,469,157,1
17.96866,13.19553,12.15526,17.98706,13.37077,12.38307,17.98974,13.43554,12.46742,18.01368,13.56031,12.60818,470,157,2
17.5231,12.56093,11.80726,17.45779,12.77067,12.07296,17.41319,12.84756,12.17054,17.37355,12.97481,12.31692,471,158,0
17.93321,13.20556,12.15116,17.94497,13.38658,12.38409,17.93925,13.45267,12.47002,17.97285,13.58151,12.61237,472,158,1
17.8266,13.05145,12.05962,17.82176,13.23782,12.30031,17.80804,13.30596,12.38903,17.82724,13.43449,12.53236,473,158,2
17.71108,12.68796,11.86763,17.65446,12.88181,12.12307,17.61474,12.95334,12.21746,17.56324,13.07654,12.36341,474,159,0
18.15177,13.40628,12.2793,18.18149,13.58744,12.50638,18.18393,13.65327,12.59002,18.21963,13.78448,12.73383,475,159,1
18.03845,13.23901,12.17235,18.05009,13.42238,12.40578,18.04414,13.48921,12.49186,18.06336,13.61902,12.63617,476,159,2
18.27782,12.76895,11.8423,18.20755,12.92791,12.09308,18.15811,12.98548,12.18561,18.10527,13.08925,12.32713,477,160,0
18.54636,13.43691,12.25585,18.52885,13.58514,12.46946,18.50729,13.63834,12.54839,18.51043,13.75263,12.68509,478,160,1
18.47294,13.27854,12.14848,18.44264,13.42872,12.37044,18.41452,13.48272,12.45247,18.40492,13.5951,12.59029,479,160,2
18.31908,12.79117,11.85122,18.25681,12.94993,12.10176,18.2138,13.00788,12.19426,18.16378,13.11093,12.33599,480,161,0
18.57224,13.43604,12.25317,18.55895,13.58604,12.46852,18.54102,13.64023,12.54815,18.54447,13.75582,12.68629,481,161,1
18.50264,13.28189,12.14837,18.47733,13.4335,12.3717,18.45341,13.48839,12.45429,18.44446,13.60166,12.59326,482,161,2
18.27768,12.80241,11.8666,18.21951,12.96621,12.1183,18.17901,13.02633,12.21138,18.12732,13.13256,12.3548,483,162,0
18.59312,13.54731,12.33769,18.60265,13.71547,12.56022,18.59576,13.77631,12.64212,18.61462,13.90192,12.78528,484,162,1
18.5083,13.37549,12.21787,18.50209,13.54291,12.44664,18.48768,13.60362,12.53097,18.49139,13.72599,12.67418,485,162,2
16.48092,12.46087,11.74644,16.41533,12.70288,12.02036,16.3682,12.79072,12.12046,16.32505,12.93712,12.27412,486,163,0
17.01684,12.86199,11.94129,17.09533,13.10725,12.21134,17.11608,13.19447,12.309,17.18843,13.34738,12.46476,487,163,1
16.88365,12.75738,11.88661,16.9348,13.00192,12.15767,16.94375,13.08927,12.25597,16.99749,13.24074,12.41118,488,163,2
18.07056,12.80657,11.89944,18.01206,12.98239,12.15092,17.97143,13.04735,12.24411,17.92273,13.16468,12.39079,489,164,0
18.36101,13.40201,12.25723,18.35927,13.56628,12.47923,18.34741,13.62651,12.56167,18.35989,13.75152,12.70511,490,164,1
18.28222,13.25714,12.16247,18.26696,13.42363,12.39136,18.24848,13.48478,12.47635,18.24734,13.6083,12.62056,491,164,2
18.89466,13.00948,11.86945,18.81398,13.12498,12.11895,18.75682,13.16434,12.21118,18.70114,13.2474,12.35286,492,165,0
19.21981,14.01262,12.63591,19.19325,14.11955,12.80912,19.16648,14.15685,12.87377,19.1718,14.26069,13.00303,493,165,1
19.13269,13.80147,12.46047,19.09357,13.90956,12.64679,19.05997,13.94715,12.71638,19.05207,14.04815,12.8479,494,165,2
18.75014,12.98685,11.89383,18.6683,13.11565,12.14282,18.61083,13.16074,12.23485,18.5598,13.25535,12.37904,495,166,0
18.96766,13.66323,12.3734,18.93076,13.79228,12.57847,18.89839,13.83829,12.65482,18.89592,13.95076,12.79436,496,166,1
18.9071,13.50335,12.25179,18.85884,13.63235,12.46625,18.8203,13.67821,12.54603,18.8062,13.7875,12.68659,497,166,2
18.195,12.81054,11.89187,18.13881,12.98376,12.14532,18.10087,13.04743,12.23871,18.05554,13.16023,12.38379,498,167,0
18.55688,13.5934,12.38357,18.56357,13.74739,12.59356,18.55632,13.80287,12.67089,18.57767,13.92341,12.80978,499,167,1
18.46118,13.41524,12.25942,18.45373,13.57241,12.47862,18.43983,13.62927,12.55942,18.44727,13.74851,12.69967,500,167,2
18.17096,12.82538,11.90082,18.0944,12.99922,12.15653,18.03852,13.062,12.2507,17.9749,13.17773,12.39842,501,168,0
18.5404,13.60053,12.38928,18.53168,13.75003,12.59764,18.51283,13.80363,12.67465,18.52532,13.92501,12.81509,502,168,1
18.44296,13.42365,12.26581,18.41911,13.57721,12.48423,18.39233,13.63236,12.56499,18.38923,13.75278,12.70703,503,168,2
18.73944,12.92704,11.84069,18.6551,13.05612,12.09451,18.59387,13.10029,12.18786,18.53494,13.19063,12.33122,504,169,0
18.97819,13.68167,12.37866,18.93814,13.80014,12.57473,18.90212,13.84071,12.64707,18.8931,13.94533,12.78098,505,169,1
18.91222,13.5082,12.24505,18.86115,13.62846,12.45298,18.81903,13.66964,12.52977,18.79825,13.77185,12.66571,506,169,2
18.61432,12.84455,11.81133,18.54235,12.98153,12.0619,18.49325,13.03017,12.15384,18.45612,13.12481,12.29417,507,170,0
19.12021,14.13563,12.7595,19.06957,14.16194,12.85367,19.03871,14.17361,12.89367,19.05071,14.25559,13.00089,508,170,1
18.99313,13.88981,12.55601,18.93814,13.92842,12.67406,18.90361,13.94447,12.7227,18.906,14.02798,12.83564,509,170,2
18.94129,12.95942,11.79715,18.85733,13.06409,12.04562,18.80042,13.09909,12.13691,18.76817,13.18094,12.27549,510,171,0
19.31598,14.13813,12.72738,19.25743,14.16829,12.83025,19.22045,14.18157,12.87416,19.231,14.26733,12.98655,511,171,1
19.21734,13.90481,12.52646,19.15305,13.94396,12.6518,19.11165,13.95998,12.70363,19.11293,14.04524,12.82054,512,171,2
18.5044,12.79176,11.79252,18.43387,12.93197,12.03961,18.38574,12.98222,12.13056,18.34951,13.07897,12.27009,513,172,0
19.05397,14.11892,12.75018,19.00958,14.15117,12.84694,18.98266,14.16605,12.88835,19.00183,14.25335,12.99829,514,172,1
18.91805,13.86935,12.54534,18.86852,13.91321,12.6648,18.8375,13.93213,12.71435,18.84631,14.02053,12.82932,515,172,2
18.43779,12.77606,11.78149,18.37045,12.92218,12.03059,18.32389,12.97479,12.12218,18.28566,13.07514,12.26367,516,173,0
18.6732,13.44596,12.21998,18.646,13.57509,12.42221,18.62061,13.62097,12.49691,18.62647,13.73241,12.63282,517,173,1
18.60808,13.28725,12.10714,18.57085,13.41946,12.31973,18.5403,13.46657,12.39826,18.53566,13.57599,12.53544,518,173,2
18.69454,12.82618,11.74464,18.60294,12.9415,11.99297,18.53749,12.97961,12.08394,18.48422,13.06343,12.22291,519,174,0
18.97208,13.7073,12.38099,18.93314,13.8194,12.56649,18.89787,13.85742,12.63466,18.90004,13.96214,12.76537,520,174,1
18.89644,13.51366,12.22841,18.84482,13.62624,12.42585,18.80251,13.66428,12.49851,18.79217,13.76586,12.63087,521,174,2
19.07161,13.00971,11.77494,18.97691,13.09312,12.01994,18.90946,13.11721,12.10975,18.85641,13.18467,12.24689,522,175,0
19.36904,14.05971,12.6347,19.29692,14.08363,12.74083,19.24801,14.0918,12.78486,19.23526,14.16756,12.89471,523,175,1
19.28855,13.8423,12.44431,19.21102,13.8742,12.57312,19.15773,13.88458,12.62521,19.13567,13.95919,12.74002,524,175,2
18.71745,12.84632,11.75712,18.63934,12.96469,12.00513,18.58433,13.00497,12.096,18.52881,13.08661,12.23487,525,176,0
18.99946,13.73986,12.40712,18.96905,13.8493,12.58853,18.93999,13.88618,12.65486,18.9386,13.98744,12.78354,526,176,1
18.92273,13.54435,12.25202,18.88084,13.65513,12.44598,18.84572,13.69252,12.5171,18.83206,13.79084,12.6478,527,176,2
18.56795,12.7893,11.7483,18.49879,12.92218,11.99862,18.45035,12.96903,12.09037,18.39962,13.05859,12.23094,528,177,0
18.86696,13.66812,12.36396,18.84613,13.78545,12.55057,18.82316,13.82593,12.61897,18.82767,13.93132,12.74988,529,177,1
18.78609,13.47482,12.21525,18.7538,13.59453,12.41418,18.72495,13.63599,12.48725,18.71711,13.73895,12.62013,530,177,2
17.9143,12.56408,11.70155,17.8469,12.74302,11.96173,17.79923,12.80795,12.05685,17.75788,12.92277,12.20185,531,178,0
18.36852,13.48571,12.26973,18.36657,13.61937,12.46462,18.35287,13.66644,12.53608,18.38087,13.7812,12.66966,532,178,1
18.25229,13.28605,12.13014,18.23667,13.42645,12.33815,18.21614,13.47625,12.41454,18.23078,13.59102,12.55053,533,178,2
17.78601,12.56488,11.7044,17.72324,12.75301,11.96712,17.67778,12.82169,12.06331,17.62416,12.94196,12.21165,534,179,0
18.27274,13.46116,12.25352,18.27686,13.59941,12.45158,18.26591,13.64837,12.52432,18.29046,13.7653,12.66022,535,179,1
18.14962,13.26524,12.11769,18.14014,13.41109,12.32895,18.12244,13.46315,12.40664,18.1324,13.58061,12.54521,536,179,2
17.24299,12.45214,11.68347,17.19887,12.67034,11.95292,17.16877,12.75068,12.05148,17.12187,12.88454,12.20267,537,180,0
17.9364,13.37053,12.20983,17.96802,13.52054,12.41411,17.97266,13.57445,12.48919,18.01793,13.6973,12.62741,538,180,1
17.77349,13.17134,12.07857,17.79213,13.33163,12.29639,17.79108,13.38969,12.37652,17.82204,13.5143,12.51757,539,180,2
17.48792,12.53909,11.7197,17.43443,12.74325,11.98425,17.39626,12.81826,12.08119,17.34361,12.94732,12.23162,540,181,0
18.06037,13.3983,12.22598,18.08008,13.54769,12.43093,18.07817,13.60164,12.50655,18.11423,13.72542,12.6463,541,181,1
17.91994,13.208,12.09881,17.92578,13.36602,12.31631,17.9173,13.4234,12.39657,17.93809,13.54805,12.53868,542,181,2
17.63838,12.56861,11.72522,17.56585,12.77626,11.99715,17.51273,12.85113,12.09604,17.45922,12.98036,12.24748,543,182,0
18.1353,13.39274,12.2167,18.13619,13.54419,12.42716,18.12275,13.59837,12.5045,18.15082,13.72127,12.64458,544,182,1
18.01007,13.20792,12.0926,17.99617,13.3685,12.31617,17.9751,13.42615,12.39826,17.98823,13.55013,12.54087,545,182,2
18.04761,12.64906,11.72846,17.96888,12.82938,11.99483,17.91134,12.89372,12.09178,17.86016,13.01145,12.24097,546,183,0
18.42499,13.46731,12.24638,18.40774,13.60624,12.45062,18.38435,13.65525,12.5256,18.40002,13.77272,12.66367,547,183,1
18.32574,13.28343,12.11683,18.29482,13.42907,12.33406,18.26412,13.48062,12.41378,18.26604,13.59814,12.55428,548,183,2
18.28667,12.72499,11.74584,18.21489,12.88031,12.00023,18.16402,12.93647,12.09388,18.12277,13.04497,12.24,549,184,0
18.61527,13.54261,12.28737,18.59676,13.67105,12.48263,18.57479,13.71705,12.55515,18.59153,13.83285,12.6924,550,184,1
18.52733,13.35883,12.15305,18.49649,13.49161,12.36042,18.46803,13.53927,12.43741,18.4722,13.65387,12.57656,551,184,2
18.54104,12.82262,11.78139,18.47021,12.96115,12.03124,18.42095,13.01065,12.12318,18.38423,13.10959,12.266,552,185,0
18.82672,13.637,12.34684,18.803,13.75789,12.53733,18.77908,13.80081,12.608,18.7928,13.91234,12.74282,553,185,1
18.74909,13.45374,12.20778,18.71407,13.57746,12.4102,18.68424,13.62146,12.48529,18.68653,13.73095,12.62179,554,185,2
18.05137,12.63682,11.7328,17.97873,12.81477,11.99518,17.92836,12.87921,12.09107,17.8938,12.99725,12.23858,555,186,0
18.46693,13.53139,12.29931,18.45886,13.66769,12.49721,18.44265,13.7164,12.57021,18.47279,13.83511,12.70705,556,186,1
18.35911,13.33573,12.16004,18.33713,13.47836,12.37092,18.31384,13.52952,12.44869,18.33109,13.64813,12.58778,557,186,2
18.33388,12.7901,11.81521,18.24018,12.94881,12.07495,18.16932,13.00426,12.17021,18.09436,13.11097,12.31762,558,187,0
18.55942,13.38241,12.19168,18.51577,13.52962,12.4133,18.47465,13.58144,12.49499,18.45732,13.69771,12.63716,559,187,1
18.49681,13.23814,12.09263,18.44061,13.38756,12.32306,18.39225,13.44009,12.40796,18.36137,13.55451,12.55136,560,187,2
18.4468,12.85993,11.85558,18.35387,13.01164,12.1124,18.28299,13.06427,12.20683,18.20233,13.16726,12.35396,561,188,0
18.75871,13.65776,12.39273,18.72484,13.78765,12.59176,18.68929,13.8329,12.6654,18.68027,13.94516,12.80271,562,188,1
18.67474,13.47716,12.25929,18.62705,13.61062,12.47019,18.58352,13.65709,12.54824,18.559,13.76782,12.68766,563,188,2
17.74341,12.71423,11.85262,17.65002,12.90844,12.11463,17.57783,12.97786,12.21058,17.49244,13.10254,12.36018,564,189,0
18.2985,13.59674,12.39241,18.29752,13.74323,12.59432,18.27971,13.79537,12.66884,18.30303,13.9173,12.80757,565,189,1
18.16149,13.40289,12.25844,18.14288,13.55673,12.47268,18.11531,13.61161,12.55174,18.12037,13.73397,12.6928,566,189,2
17.04898,12.57693,11.8088,16.94936,12.79988,12.07674,16.87395,12.88028,12.17467,16.78755,13.01782,12.32588,567,190,0
17.71316,13.28562,12.19705,17.73196,13.46281,12.42286,17.72493,13.52724,12.5062,17.7677,13.66083,12.65126,568,190,1
17.55548,13.12003,12.09533,17.55384,13.30536,12.33081,17.5359,13.3727,12.41757,17.55971,13.50702,12.56408,569,190,2
17.33785,12.72489,11.91336,17.27476,12.93626,12.17342,17.23011,13.01313,12.26863,17.19991,13.14846,12.41809,570,191,0
17.78206,13.25803,12.20478,17.84665,13.48927,12.46452,17.86201,13.57093,12.55794,17.92918,13.72005,12.71191,571,191,1
17.66798,13.1254,12.12575,17.70633,13.35267,12.38556,17.71026,13.43338,12.47943,17.76002,13.57979,12.63229,572,191,2
17.46344,12.68633,11.8512,17.39828,12.8986,12.11882,17.35308,12.97565,12.21653,17.33181,13.11098,12.36807,573,192,0
17.8343,13.19692,12.13466,17.88065,13.42748,12.39976,17.8884,13.5089,12.49502,17.94938,13.65733,12.65028,574,192,1
17.73654,13.06887,12.05757,17.75845,13.29571,12.32329,17.75533,13.37624,12.41915,17.80031,13.52205,12.5735,575,192,2
17.61684,12.70936,11.85523,17.56108,12.92309,12.12571,17.52555,13.0007,12.22396,17.51876,13.1362,12.37566,576,193,0
17.87863,13.11876,12.08126,17.90624,13.34983,12.35053,17.90911,13.43188,12.44719,17.96212,13.57962,12.60259,577,193,1
17.80688,13.01231,12.01852,17.81441,13.23956,12.2881,17.80845,13.32063,12.38517,17.84823,13.46571,12.53962,578,193,2
18.23191,12.87963,11.89763,18.13397,13.05591,12.16518,18.06157,13.11771,12.26242,17.99394,13.23508,12.41348,579,194,0
18.3821,13.2355,12.11555,18.34406,13.44032,12.3833,18.30487,13.51174,12.47945,18.29365,13.64667,12.63429,580,194,1
18.33928,13.14118,12.05489,18.28542,13.33947,12.32259,18.23775,13.40872,12.41901,18.21261,13.53973,12.57289,581,194,2
17.04141,12.63817,11.85174,16.97317,12.8704,12.12729,16.92437,12.95415,12.22748,16.89425,13.0959,12.38105,582,195,0
17.5412,13.14621,12.12188,17.61388,13.38848,12.39313,17.63193,13.47379,12.4904,17.7065,13.62576,12.64704,583,195,1
17.41537,13.01868,12.04806,17.46049,13.2589,12.32038,17.46653,13.34389,12.41837,17.52357,13.49379,12.57425,584,195,2
17.4811,12.68658,11.84255,17.39029,12.90804,12.12286,17.32347,12.98722,12.22447,17.262,13.12355,12.37954,585,196,0
17.79951,13.13521,12.09016,17.8159,13.3694,12.36525,17.80519,13.45155,12.46378,17.837,13.5991,12.62124,586,196,1
17.71399,13.02018,12.02196,17.70587,13.25165,12.29836,17.68313,13.33316,12.39767,17.69607,13.47833,12.55453,587,196,2
17.94676,12.74329,11.81701,17.85198,12.9424,12.09723,17.78236,13.01295,12.19862,17.71864,13.13922,12.35306,588,197,0
18.15063,13.15803,12.06147,18.13054,13.37691,12.33654,18.10137,13.45335,12.43493,18.10587,13.59403,12.59185,589,197,1
18.0936,13.05039,11.99406,18.05465,13.26494,12.27043,18.0157,13.3401,12.36958,18.00438,13.47767,12.52587,590,197,2
18.36881,12.91001,11.90154,18.27439,13.08505,12.1763,18.20412,13.14605,12.27577,18.14453,13.26207,12.42817,591,198,0
18.49422,13.24077,12.108,18.45019,13.44322,12.38172,18.40787,13.51357,12.47975,18.39479,13.64656,12.63545,592,198,1
18.45815,13.15232,12.05029,18.40052,13.34837,12.32428,18.35087,13.41657,12.42269,18.32592,13.54569,12.57754,593,198,2
18.03931,12.76385,11.82679,17.94905,12.96247,12.1108,17.88087,13.0326,12.21348,17.82554,13.15828,12.36849,594,199,0
18.22925,13.17656,12.0723,18.21266,13.40195,12.35452,18.18443,13.48058,12.45529,18.19398,13.62345,12.6141,595,199,1
18.17585,13.06938,12.00462,18.14046,13.28889,12.28729,18.10247,13.36569,12.38854,18.09677,13.50488,12.5464,596,199,2
18.32418,12.94306,11.94328,18.23121,13.11148,12.20251,18.15649,13.16917,12.29666,18.06669,13.27937,12.44446,597,200,0
18.46362,13.28397,12.15481,18.42543,13.48172,12.41543,18.382,13.54979,12.50895,18.3502,13.67909,12.66089,598,200,1
18.42371,13.19314,12.0958,18.37091,13.3841,12.35606,18.3194,13.4498,12.44973,18.2731,13.57479,12.60061,599,200,2
18.28912,12.94405,11.96298,18.21186,13.11583,12.21871,18.15522,13.17673,12.31192,18.1039,13.29299,12.45953,600,201,0
18.46984,13.3619,12.22165,18.45943,13.5691,12.48114,18.43753,13.64175,12.57427,18.4458,13.77892,12.72744,601,201,1
18.41887,13.25358,12.15068,18.39124,13.45307,12.40924,18.36073,13.52321,12.50238,18.35473,13.65598,12.65418,602,201,2
17.47289,12.71351,11.89557,17.40147,12.92496,12.15717,17.35056,13.00126,12.25253,17.30585,13.13503,12.40164,603,202,0
17.80437,13.16649,12.14011,17.83659,13.3943,12.40044,17.83658,13.47467,12.49402,17.87861,13.62099,12.64693,604,202,1
17.71575,13.05052,12.07268,17.72449,13.27485,12.33333,17.71362,13.35436,12.42736,17.73812,13.49804,12.57931,605,202,2
17.66091,12.77848,11.92006,17.60786,12.98481,12.18141,17.57482,13.06006,12.27668,17.57084,13.19423,12.42626,606,203,0
17.94275,13.20817,12.15926,17.97463,13.43182,12.41929,17.97999,13.5113,12.51281,18.03588,13.65712,12.66585,607,203,1
17.86605,13.09725,12.09318,17.8778,13.31714,12.35354,17.87448,13.39571,12.4475,17.91734,13.53903,12.59967,608,203,2
17.56884,12.81968,11.9792,17.50859,13.01272,12.22576,17.46696,13.08377,12.31687,17.4271,13.21367,12.46367,609,204,0
18.3071,13.76601,12.5555,18.36621,13.93725,12.76387,18.3807,13.99798,12.83967,18.44758,14.12943,12.98066,610,204,1
18.1364,13.56278,12.41432,18.17616,13.73716,12.63024,18.18219,13.79941,12.70913,18.23408,13.93062,12.8513,611,204,2
17.07181,12.6418,11.8641,17.00696,12.85353,12.11997,16.96047,12.9315,12.21453,16.91837,13.06929,12.36425,612,205,0
17.73093,13.32418,12.23873,17.78591,13.51512,12.46833,17.79948,13.58531,12.55337,17.86693,13.72582,12.70129,613,205,1
17.57417,13.16323,12.1401,17.6084,13.35791,12.37575,17.61232,13.42952,12.46302,17.66338,13.56953,12.61136,614,205,2
15.6644,12.43404,11.75989,15.65231,12.69695,12.0408,15.64486,12.79169,12.14289,15.63769,12.9428,12.29656,615,206,0
15.6644,12.43404,11.75989,15.65231,12.69695,12.0408,15.64486,12.79169,12.14289,15.63769,12.9428,12.29656,616,206,1
15.6644,12.43404,11.75989,15.65231,12.69695,12.0408,15.64486,12.79169,12.14289,15.63769,12.9428,12.29656,617,206,2
17.25409,12.64664,11.88391,17.22361,12.86035,12.14319,17.20497,12.93975,12.23883,17.17361,13.07365,12.38697,618,207,0
17.84279,13.34177,12.26188,17.88708,13.51458,12.48234,17.9003,13.57808,12.56395,17.94787,13.70564,12.70448,619,207,1
17.69921,13.17856,12.16249,17.72953,13.35871,12.39192,17.73705,13.42513,12.47683,17.77114,13.55387,12.61917,620,207,2
17.16282,12.51881,11.77611,17.25566,12.77626,12.06333,17.31585,12.87229,12.16774,17.34483,13.01493,12.32146,621,208,0
17.52456,12.96742,12.00235,17.62347,13.17493,12.25661,17.67757,13.25298,12.35004,17.73354,13.38703,12.49746,622,208,1
17.42889,12.8524,11.93956,17.5264,13.07087,12.20233,17.5819,13.15297,12.29865,17.63172,13.28898,12.44774,623,208,2
16.95856,12.62883,11.86935,16.92612,12.87554,12.1525,16.90521,12.96444,12.2549,16.89684,13.10827,12.40829,624,209,0
16.95856,12.62883,11.86935,16.92612,12.87554,12.1525,16.90521,12.96444,12.2549,16.89684,13.10827,12.40829,625,209,1
16.95856,12.62883,11.86935,16.92612,12.87554,12.1525,16.90521,12.96444,12.2549,16.89684,13.10827,12.40829,626,209,2
17.19336,12.67683,11.90664,17.17198,12.9166,12.18656,17.16016,13.00375,12.28808,17.16029,13.14461,12.44003,627,210,0
17.55501,13.08112,12.11337,17.61174,13.31299,12.38163,17.63245,13.39684,12.47885,17.69379,13.54237,12.63136,628,210,1
17.45936,12.97581,12.0556,17.49862,13.20944,12.32689,17.51237,13.29403,12.42524,17.56108,13.43852,12.5776,629,210,2
17.28007,12.68453,11.89661,17.25939,12.92213,12.17767,17.24844,13.00867,12.27966,17.2467,13.1487,12.4322,630,211,0
17.58452,13.04946,12.08444,17.64745,13.29589,12.36297,17.67119,13.38451,12.46348,17.73282,13.53466,12.61931,631,211,1
17.50234,12.95305,12.0316,17.54577,13.19746,12.31079,17.56179,13.28561,12.41169,17.60983,13.43346,12.56666,632,211,2
19.02779,13.08332,11.83925,19.09952,13.27277,12.126,19.14968,13.35245,12.23022,19.20365,13.46866,12.38388,633,212,0
19.04964,13.18346,11.91433,19.12392,13.37232,12.19395,19.17444,13.45068,12.29568,19.23083,13.5699,12.44899,634,212,1
19.04312,13.1544,11.89235,19.11665,13.34343,12.17401,19.16706,13.42215,12.27645,19.22274,13.54053,12.42986,635,212,2
17.15886,12.6336,11.84392,17.09676,12.87231,12.12742,17.05413,12.95814,12.23,17.02463,13.09939,12.38384,636,213,0
17.4946,13.01221,12.03975,17.54458,13.26595,12.32363,17.55476,13.35553,12.42528,17.61093,13.50803,12.58293,637,213,1
17.40498,12.91267,11.98481,17.42973,13.16302,12.26859,17.42876,13.25176,12.37048,17.46782,13.40175,12.52714,638,213,2
17.29563,12.65858,11.84848,17.23929,12.89439,12.13234,17.20083,12.97939,12.23508,17.17344,13.11983,12.38961,639,214,0
17.6352,13.07835,12.0718,17.68845,13.33014,12.35523,17.70082,13.4191,12.45666,17.7579,13.57188,12.61524,640,214,1
17.54468,12.9696,12.00975,17.5733,13.2179,12.2933,17.57495,13.306,12.39506,17.61514,13.45612,12.5526,641,214,2
17.75302,12.7763,11.8943,17.67293,12.98516,12.16916,17.61506,13.05979,12.2688,17.56419,13.19004,12.42092,642,215,0
17.97019,13.14057,12.09848,17.97054,13.37071,12.37373,17.95424,13.45184,12.47247,17.97297,13.59606,12.62843,643,215,1
