eirzoningmodcat,modcat_id,FREQUENCY,SUM_ACRES,manual_county,juris,gg_id,tra_id,sesit_id,coc_id,ppa_id,exp2020_id,ex_res_bldg,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,res_rent_cat,job_out_cat
unincorporated_marinNAtra3NANANAoutNA,911,58,1286.0179755998577,41,unincorporated_marin,NA,tra3,NA,NA,NA,out,NA,,,,,0.0,0.0,,,
larkspurNANAHRANANAinNA,912,132,479.1397143430855,41,larkspur,NA,NA,HRA,NA,NA,in,NA,,,,,,,,,
larkspurNANAHRANANAinres,913,1744,454.38629745116106,41,larkspur,NA,NA,HRA,NA,NA,in,res,,,,,,,,,
larkspurNAtra3HRANANAinres,914,119,43.557000344881004,41,larkspur,NA,tra3,HRA,NA,NA,in,res,,,,,,,,,
corte_maderaGGNAHRANANAinres,915,177,17.426041106979003,41,corte_madera,GG,NA,HRA,NA,NA,in,res,,,,,,,,,
corte_maderaNANAHRANANAoutres,916,389,66.39657937157098,41,corte_madera,NA,NA,HRA,NA,NA,out,res,,,,,0.0,0.0,,,
mill_valleyNANAHRANANAinres,917,417,191.86235002476434,41,mill_valley,NA,NA,HRA,NA,NA,in,res,,,,,,,,,
unincorporated_marinNANAHRADISNANAinunres,918,2734,1589.3800871182202,41,unincorporated_marin,NA,NA,HRADIS,NA,NA,inun,res,,,,,0.0,0.0,,,
unincorporated_marinGGtra3DISCoCNAinunNA,919,23,156.45435388347502,41,unincorporated_marin,GG,tra3,DIS,CoC,NA,inun,NA,HM,,100.0,,0.0,0.0,,,
unincorporated_marinGGtra3DISCoCNAinunres,920,262,69.42951186315558,41,unincorporated_marin,GG,tra3,DIS,CoC,NA,inun,res,HM,,100.0,,0.0,0.0,,,
tiburonNANAHRANANAinNA,921,87,2488.232783428457,41,tiburon,NA,NA,HRA,NA,NA,in,NA,,,,,,,,,
tiburonGGtra3HRANANAinres,922,477,80.3635320711877,41,tiburon,GG,tra3,HRA,NA,NA,in,res,HM,,100.0,,,,,,
sausalitoGGtra3HRANANAinres,923,601,78.9542429760242,41,sausalito,GG,tra3,HRA,NA,NA,in,res,HM,,100.0,,,,,,
sausalitoNAtra3HRANANAinres,924,2310,252.73571703406682,41,sausalito,NA,tra3,HRA,NA,NA,in,res,,,,,,,,,
unincorporated_marinNANAHRADISNANAoutres,925,4237,4112.506094989971,41,unincorporated_marin,NA,NA,HRADIS,NA,NA,out,res,,,,,0.0,0.0,,,
novatoGGNAHRADISNANAinres,926,1525,322.5578071523943,41,novato,GG,NA,HRADIS,NA,NA,in,res,,,,,,,,,
novatoNAtra3NANANAinres,927,1569,401.1268824711337,41,novato,NA,tra3,NA,NA,NA,in,res,,,,,,,,,
novatoGGtra3DISNANAinres,928,754,111.33867379298765,41,novato,GG,tra3,DIS,NA,NA,in,res,HM,,100.0,,,,,,
unincorporated_marinNANADISNANAinunres,929,574,827.7902327306629,41,unincorporated_marin,NA,NA,DIS,NA,NA,inun,res,,,,,0.0,0.0,,,
novatoNANADISNANAinres,930,4444,1978.902526533011,41,novato,NA,NA,DIS,NA,NA,in,res,,,,,,,,,
santa_rosaNANAHRADISNANAinres,931,961,325.0383579195043,97,santa_rosa,NA,NA,HRADIS,NA,NA,in,res,,,,,,,,,
novatoNAtra3NANANAinNA,932,466,609.9056949065574,41,novato,NA,tra3,NA,NA,NA,in,NA,,,,,,,,,
unincorporated_marinNANANANANAinunNA,933,291,3553.040216035911,41,unincorporated_marin,NA,NA,NA,NA,NA,inun,NA,,,,,0.0,0.0,,,
oaklandGGNAHRADISNANAinres,934,9,0.24132136890469,1,oakland,GG,NA,HRADIS,NA,NA,in,res,,,,,,,,,
novatoNAtra3DISNANAinres,935,1166,218.30704227688014,41,novato,NA,tra3,DIS,NA,NA,in,res,,,,,,,,,
oaklandNAtra3HRADISNANAinNA,936,128,450.8103786632202,1,oakland,NA,tra3,HRADIS,NA,NA,in,NA,,,,,,,,,
san_rafaelNANAHRANANAinres,937,671,174.22373059907437,41,san_rafael,NA,NA,HRA,NA,NA,in,res,,,,,,,,,
unincorporated_marinNANANANANAinunres,938,2496,1762.0235964707224,41,unincorporated_marin,NA,NA,NA,NA,NA,inun,res,,,,,0.0,0.0,,,
san_rafaelNANADISNANAinres,939,3116,1202.1363632290129,41,san_rafael,NA,NA,DIS,NA,NA,in,res,,,,,,,,,
san_joseNANAHRADISNANAinNA,940,2004,5714.561852548248,85,san_jose,NA,NA,HRADIS,NA,NA,in,NA,,,,,,,,,
foster_cityNANAHRANANAinres,941,2984,547.1181449549383,81,foster_city,NA,NA,HRA,NA,NA,in,res,,,,,,,,,
san_joseNANADISNANAinNA,942,850,3640.6103232795954,85,san_jose,NA,NA,DIS,NA,NA,in,NA,,,,,,,,,
healdsburgNANANANANAinres,943,1072,309.5059909783066,97,healdsburg,NA,NA,NA,NA,NA,in,res,,,,,,,,,
healdsburgNANADISNANAinres,944,1175,304.21768868727156,97,healdsburg,NA,NA,DIS,NA,NA,in,res,,,,,,,,,
oaklandGGtra3HRADISNANAinNA,945,179,58.27081853278322,1,oakland,GG,tra3,HRADIS,NA,NA,in,NA,HM,,100.0,,,,,,
oaklandGGtra3HRADISNANAinres,946,830,98.69148051549345,1,oakland,GG,tra3,HRADIS,NA,NA,in,res,HM,,100.0,,,,,,
petalumaGGtra3NANANAinNA,947,440,438.5432832698451,97,petaluma,GG,tra3,NA,NA,NA,in,NA,HM,,100.0,,,,,,
petalumaGGNANANANAinNA,948,159,179.35346714669248,97,petaluma,GG,NA,NA,NA,NA,in,NA,,,,,,,,,
santa_rosaNAtra3NANANAinres,949,500,112.6271867824192,97,santa_rosa,NA,tra3,NA,NA,NA,in,res,,,,,,,,,
unincorporated_sonomaNANANANANAinunNA,950,49,354.74258209446623,97,unincorporated_sonoma,NA,NA,NA,NA,NA,inun,NA,,,,,0.0,0.0,,,
petalumaGGNADISNANAinNA,951,185,346.2045566042252,97,petaluma,GG,NA,DIS,NA,NA,in,NA,,,,,,,,,
unincorporated_sonomaGGNADISCoCNAoutres,952,136,28.397882834242104,97,unincorporated_sonoma,GG,NA,DIS,CoC,NA,out,res,,,,,0.0,0.0,,,
unincorporated_sonomaGGtra3DISNANAexp0NA,953,109,248.749767328658,97,unincorporated_sonoma,GG,tra3,DIS,NA,NA,exp0,NA,HM,,100.0,,0.0,0.0,,,
unincorporated_sonomaNANAHRADISNANAexp1res,954,1570,3485.111219409265,97,unincorporated_sonoma,NA,NA,HRADIS,NA,NA,exp1,res,,,,,0.0,0.0,,,
petalumaNANADISNANAoutNA,955,8,632.1483811720326,97,petaluma,NA,NA,DIS,NA,NA,out,NA,,,,,0.0,0.0,,,
unincorporated_sonomaNANAHRADISNANAexp3_aures,956,624,1755.143562364453,97,unincorporated_sonoma,NA,NA,HRADIS,NA,NA,exp3_au,res,,,,,0.0,0.0,,,
unincorporated_alamedaNANAHRANANAexp2_npres,957,8,22.2101957033,1,unincorporated_alameda,NA,NA,HRA,NA,NA,exp2_np,res,,,,,0.0,0.0,,,
unincorporated_alamedaNANADISNANAexp1_npres,958,33,213.01740248183094,1,unincorporated_alameda,NA,NA,DIS,NA,NA,exp1_np,res,,,,,0.0,0.0,,,
oaklandNAtra3HRANANAinNA,959,442,250.91882879107624,1,oakland,NA,tra3,HRA,NA,NA,in,NA,,,,,,,,,
unincorporated_alamedaNANANANANAoutNA,960,215,40138.49574575084,1,unincorporated_alameda,NA,NA,NA,NA,NA,out,NA,,,,,0.0,0.0,,,
unincorporated_alamedaNANANANANAoutres,961,177,1490.3675906128103,1,unincorporated_alameda,NA,NA,NA,NA,NA,out,res,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra3NANANAexp1res,962,60,84.80906078746601,1,unincorporated_alameda,NA,tra3,NA,NA,NA,exp1,res,,,,,0.0,0.0,,,
livermoreNANANANANAinres,963,242,53.25081952505769,1,livermore,NA,NA,NA,NA,NA,in,res,,,,,,,,,
livermoreNANADISNANAinres,964,339,177.36266093215096,1,livermore,NA,NA,DIS,NA,NA,in,res,,,,,,,,,
unincorporated_sonomaNANADISNANAexp0NA,965,61,1001.7135358111661,97,unincorporated_sonoma,NA,NA,DIS,NA,NA,exp0,NA,,,,,0.0,0.0,,,
cloverdaleNANADISNANAinres,966,262,135.29042651793833,97,cloverdale,NA,NA,DIS,NA,NA,in,res,,,,,,,,,
santa_rosaNANANACoCNAinNA,967,195,522.3190291485324,97,santa_rosa,NA,NA,NA,CoC,NA,in,NA,,,,,,,,,
rohnert_parkNAtra3DISCoCNAinres,968,780,142.32906413244288,97,rohnert_park,NA,tra3,DIS,CoC,NA,in,res,,,,,,,,,
south_san_franciscoNANANANANAinres,969,1314,165.50687918946824,81,south_san_francisco,NA,NA,NA,NA,NA,in,res,,,,,,,,,
unincorporated_sonomaNANADISNANAexp3_aures,970,597,1933.321458138518,97,unincorporated_sonoma,NA,NA,DIS,NA,NA,exp3_au,res,,,,,0.0,0.0,,,
rohnert_parkNAtra3NANANAinres,971,735,118.97771166782401,97,rohnert_park,NA,tra3,NA,NA,NA,in,res,,,,,,,,,
rohnert_parkNANANANANAinres,972,186,29.32861980662198,97,rohnert_park,NA,NA,NA,NA,NA,in,res,,,,,,,,,
rohnert_parkGGtra3DISCoCNAinNA,973,185,232.83565513294383,97,rohnert_park,GG,tra3,DIS,CoC,NA,in,NA,HM,,100.0,,,,,,
cotatiNAtra3DISNANAinres,974,1237,355.1068523146246,97,cotati,NA,tra3,DIS,NA,NA,in,res,,,,,,,,,
sunnyvaleNAtra3DISNANAinNA,975,266,464.6687526815381,85,sunnyvale,NA,tra3,DIS,NA,NA,in,NA,,,,,,,,,
windsorNANANANANAinres,976,1453,356.10842066236063,97,windsor,NA,NA,NA,NA,NA,in,res,,,,,,,,,
los_gatosNANAHRADISNANAinNA,977,321,1235.2597245975724,85,los_gatos,NA,NA,HRADIS,NA,NA,in,NA,,,,,,,,,
windsorGGNADISNANAinres,978,69,7.708775437112798,97,windsor,GG,NA,DIS,NA,NA,in,res,,,,,,,,,
santa_rosaNAtra3DISNANAinres,979,1202,235.52717647256233,97,santa_rosa,NA,tra3,DIS,NA,NA,in,res,,,,,,,,,
santa_rosaGGtra3DISNANAinres,980,745,154.62989316174284,97,santa_rosa,GG,tra3,DIS,NA,NA,in,res,HM,,100.0,,,,,,
santa_claraNANADISNANAinNA,981,325,391.93352855474,85,santa_clara,NA,NA,DIS,NA,NA,in,NA,,,,,,,,,
mountain_viewNANAHRANANAinNA,982,313,517.7269540366847,85,mountain_view,NA,NA,HRA,NA,NA,in,NA,,,,,,,,,
campbellGGNAHRADISNANAinNA,983,80,64.74750857006909,85,campbell,GG,NA,HRADIS,NA,NA,in,NA,,,,,,,,,
san_joseNAtra3NACoCNAinNA,984,982,2385.1745961929505,85,san_jose,NA,tra3,NA,CoC,NA,in,NA,,,,,,,,,
san_joseGGtra3NANANAinNA,985,799,1322.3142411525885,85,san_jose,GG,tra3,NA,NA,NA,in,NA,HM,,100.0,,,,,,
san_joseGGNANANANAinNA,986,344,907.6334482591062,85,san_jose,GG,NA,NA,NA,NA,in,NA,,,,,,,,,
san_joseNAtra3DISCoCNAinNA,987,637,1120.9008702648746,85,san_jose,NA,tra3,DIS,CoC,NA,in,NA,,,,,,,,,
oaklandGGNADISCoCNAinNA,988,39,8.698874065957199,1,oakland,GG,NA,DIS,CoC,NA,in,NA,,,,,,,,,
berkeleyGGtra3DISNANAinNA,989,86,30.693217395476807,1,berkeley,GG,tra3,DIS,NA,NA,in,NA,HM,,100.0,,,,,,
emeryvilleGGtra2aDISNANAinres,990,43,10.595119788228995,1,emeryville,GG,tra2a,DIS,NA,NA,in,res,HM,,250.0,,,,,,
emeryvilleGGtra3NACoCNAinres,991,46,15.85254502083818,1,emeryville,GG,tra3,NA,CoC,NA,in,res,HM,,100.0,,,,,,
emeryvilleNAtra3NACoCNAinres,992,200,25.634279024636488,1,emeryville,NA,tra3,NA,CoC,NA,in,res,,,,,,,,,
berkeleyGGtra2aHRACoCNAinres,993,580,68.75463822197109,1,berkeley,GG,tra2a,HRA,CoC,NA,in,res,HM,,250.0,,,,,,
piedmontGGtra3HRANANAinres,994,185,50.4645578312787,1,piedmont,GG,tra3,HRA,NA,NA,in,res,HM,,100.0,,,,,,
berkeleyGGtra2aHRACoCNAinNA,995,68,13.161037463846998,1,berkeley,GG,tra2a,HRA,CoC,NA,in,NA,HM,,250.0,,,,,,
berkeleyGGtra2aDISCoCNAinNA,996,269,102.52837507415396,1,berkeley,GG,tra2a,DIS,CoC,NA,in,NA,HM,,250.0,,,,,,
alamedaGGtra3DISNANAinres,997,484,58.61128597227485,1,alameda,GG,tra3,DIS,NA,NA,in,res,HM,,100.0,,,,,,
alamedaGGNADISNANAinres,998,250,29.753058017215398,1,alameda,GG,NA,DIS,NA,NA,in,res,,,,,,,,,
alamedaGGNANACoCNAinres,999,166,15.214564951386695,1,alameda,GG,NA,NA,CoC,NA,in,res,,,,,,,,,
san_leandroGGNANANANAinres,1000,163,9.861767648137294,1,san_leandro,GG,NA,NA,NA,NA,in,res,,,,,,,,,
san_leandroNANADISNAppainNA,1001,159,291.99804930846597,1,san_leandro,NA,NA,DIS,NA,ppa,in,NA,,,,,,,,,
san_leandroNAtra3NACoCNAinNA,1002,70,100.32345848860736,1,san_leandro,NA,tra3,NA,CoC,NA,in,NA,,,,,,,,,
unincorporated_alamedaGGtra3DISCoCNAinunres,1003,221,63.11930238575042,1,unincorporated_alameda,GG,tra3,DIS,CoC,NA,inun,res,HM,,100.0,,0.0,0.0,,,
unincorporated_alamedaNANANACoCNAinunres,1004,1719,334.12382672631855,1,unincorporated_alameda,NA,NA,NA,CoC,NA,inun,res,,,,,0.0,0.0,,,
unincorporated_alamedaGGtra2aHRADISNANAinunNA,1005,52,12.555604468827797,1,unincorporated_alameda,GG,tra2a,HRADIS,NA,NA,inun,NA,HM,,250.0,,0.0,0.0,,,
haywardGGNADISCoCNAinres,1006,225,68.19175523937639,1,hayward,GG,NA,DIS,CoC,NA,in,res,,,,,,,,,
unincorporated_alamedaGGNADISNANAinunres,1007,743,109.70142592167059,1,unincorporated_alameda,GG,NA,DIS,NA,NA,inun,res,,,,,0.0,0.0,,,
unincorporated_alamedaNANAHRADISNANAoutNA,1008,557,80339.26145166148,1,unincorporated_alameda,NA,NA,HRADIS,NA,NA,out,NA,,,,,0.0,0.0,,,
haywardNANANANANAinNA,1009,499,1032.6073696658461,1,hayward,NA,NA,NA,NA,NA,in,NA,,,,,,,,,
union_cityNANADISNANAinNA,1010,161,6080.987232445255,1,union_city,NA,NA,DIS,NA,NA,in,NA,,,,,,,,,
newarkNAtra2cNANANAinNA,1011,73,137.1798271004865,1,newark,NA,tra2c,NA,NA,NA,in,NA,,,,,,,,,
unincorporated_alamedaNANAHRADISNANAoutres,1012,325,6079.898717879625,1,unincorporated_alameda,NA,NA,HRADIS,NA,NA,out,res,,,,,0.0,0.0,,,
livermoreGGtra3HRADISNANAinNA,1013,168,324.1992926483527,1,livermore,GG,tra3,HRADIS,NA,NA,in,NA,HM,,100.0,,,,,,
unincorporated_contra_costaGGNANANANAinunres,1014,112,46.92882346210273,13,unincorporated_contra_costa,GG,NA,NA,NA,NA,inun,res,,,,,0.0,0.0,,,
antiochGGNADISNANAinres,1015,210,51.60269323204091,13,antioch,GG,NA,DIS,NA,NA,in,res,,,,,,,,,
antiochGGtra2aDISNANAinNA,1016,52,126.28946539845738,13,antioch,GG,tra2a,DIS,NA,NA,in,NA,HM,,250.0,,,,,,antioch
pinoleGGNADISNANAinres,1017,24,8.207387227488399,13,pinole,GG,NA,DIS,NA,NA,in,res,,,,,,,,,
antiochNANANACoCNAinres,1018,3219,505.1152507469158,13,antioch,NA,NA,NA,CoC,NA,in,res,,,,,,,,,
unincorporated_alamedaNANADISNANAexpmax_npres,1019,76,2147.203493352065,1,unincorporated_alameda,NA,NA,DIS,NA,NA,expmax_np,res,,,,,0.0,0.0,,,
unincorporated_alamedaNANADISNANAexpmaxres,1020,11,197.8088304510849,1,unincorporated_alameda,NA,NA,DIS,NA,NA,expmax,res,,,,,0.0,0.0,,,
unincorporated_alamedaGGtra3DISNANAinunNA,1021,44,32.1123197285934,1,unincorporated_alameda,GG,tra3,DIS,NA,NA,inun,NA,HM,,100.0,,0.0,0.0,,,
oaklandGGNAHRANANAinres,1022,75,8.82301427407546,1,oakland,GG,NA,HRA,NA,NA,in,res,,,,,,,,,
haywardGGtra3NACoCNAinNA,1023,191,107.58361005646029,1,hayward,GG,tra3,NA,CoC,NA,in,NA,HM,,100.0,,,,,,
haywardGGtra2aNACoCNAinNA,1024,394,124.22161557450148,1,hayward,GG,tra2a,NA,CoC,NA,in,NA,HM,,250.0,,,,,,
unincorporated_alamedaGGtra2aNACoCNAinunres,1025,142,35.761125843084784,1,unincorporated_alameda,GG,tra2a,NA,CoC,NA,inun,res,HM,,250.0,,0.0,0.0,,,
unincorporated_alamedaGGNANACoCNAinunNA,1026,20,11.619668272677702,1,unincorporated_alameda,GG,NA,NA,CoC,NA,inun,NA,,,,,0.0,0.0,,,
haywardNANANANAppainNA,1027,1217,2786.206115615457,1,hayward,NA,NA,NA,NA,ppa,in,NA,,,,,,,,,
pacificaGGNAHRADISNANAinNA,1028,106,51.88264345170245,81,pacifica,GG,NA,HRADIS,NA,NA,in,NA,,,,,,,,,
haywardGGNANACoCNAinres,1029,557,107.26251998886897,1,hayward,GG,NA,NA,CoC,NA,in,res,,,,,,,,,
haywardGGNANACoCNAinNA,1030,154,162.6395110142517,1,hayward,GG,NA,NA,CoC,NA,in,NA,,,,,,,,,
haywardNAtra3NANANAinNA,1031,426,452.4545238379775,1,hayward,NA,tra3,NA,NA,NA,in,NA,,,,,,,,,
haywardGGtra3DISNAppainNA,1032,64,92.54297215798,1,hayward,GG,tra3,DIS,NA,ppa,in,NA,IW,HM,100.0,2.0,,,,,
union_cityNAtra3DISNAppainNA,1033,59,155.0076329387619,1,union_city,NA,tra3,DIS,NA,ppa,in,NA,,,,,,,,,
haywardNANAHRANANAoutNA,1034,22,1403.8322880076798,1,hayward,NA,NA,HRA,NA,NA,out,NA,,,,,0.0,0.0,,,
union_cityNAtra3HRADISNANAinres,1035,34,4.280106692162201,1,union_city,NA,tra3,HRADIS,NA,NA,in,res,,,,,,,,,
union_cityGGNAHRADISNANAinres,1036,347,47.497207411551294,1,union_city,GG,NA,HRADIS,NA,NA,in,res,,,,,,,,,
unincorporated_alamedaNANAHRADISNANAexp0res,1037,34,9.7734472643126,1,unincorporated_alameda,NA,NA,HRADIS,NA,NA,exp0,res,,,,,0.0,0.0,,,
fremontNANADISNANAoutNA,1038,149,16392.6531722567,1,fremont,NA,NA,DIS,NA,NA,out,NA,,,,,0.0,0.0,,,
fremontGGtra3HRADISNANAinres,1039,98,14.796751603088003,1,fremont,GG,tra3,HRADIS,NA,NA,in,res,HM,,100.0,,,,,,
fremontNANAHRADISNANAoutres,1040,370,992.346375901994,1,fremont,NA,NA,HRADIS,NA,NA,out,res,,,,,0.0,0.0,,,
unincorporated_contra_costaNAtra3DISCoCNAinunres,1041,621,137.33767498606872,13,unincorporated_contra_costa,NA,tra3,DIS,CoC,NA,inun,res,,,,,0.0,0.0,,,
fremontNAtra3DISNANAinres,1042,215,30.820031768349907,1,fremont,NA,tra3,DIS,NA,NA,in,res,,,,,,,,,
dublinNANAHRANANAinNA,1043,143,189.11721951146407,1,dublin,NA,NA,HRA,NA,NA,in,NA,,,,,,,,,
livermoreGGtra3DISNANAinres,1044,225,95.84559641831598,1,livermore,GG,tra3,DIS,NA,NA,in,res,HM,,100.0,,,,,,
union_cityNANAHRADISNANAinNA,1045,151,470.81487153359035,1,union_city,NA,NA,HRADIS,NA,NA,in,NA,,,,,,,,,
pleasantonNANAHRANANAoutres,1046,12,26.270796594919,1,pleasanton,NA,NA,HRA,NA,NA,out,res,,,,,0.0,0.0,,,
el_cerritoGGtra2aDISNANAinres,1047,400,45.885931061564605,13,el_cerrito,GG,tra2a,DIS,NA,NA,in,res,HM,,250.0,,,,,,el_cerrito
martinezNANAHRANANAinNA,1048,78,150.45893046865552,13,martinez,NA,NA,HRA,NA,NA,in,NA,,,,,,,,,
martinezNANAHRANANAinres,1049,1003,245.4744524487692,13,martinez,NA,NA,HRA,NA,NA,in,res,,,,,,,,,
antiochNANANANANAinres,1050,743,140.72848364138676,13,antioch,NA,NA,NA,NA,NA,in,res,,,,,,,,,
unincorporated_contra_costaNAtra3DISNANAinunres,1051,702,117.27833452803245,13,unincorporated_contra_costa,NA,tra3,DIS,NA,NA,inun,res,,,,,0.0,0.0,,,
berkeleyGGtra3HRADISNANAinNA,1052,119,45.22034322206299,1,berkeley,GG,tra3,HRADIS,NA,NA,in,NA,HM,,100.0,,,,,,
berkeleyGGtra3HRANANAinNA,1053,375,122.77480881364416,1,berkeley,GG,tra3,HRA,NA,NA,in,NA,HM,,100.0,,,,,,
berkeleyNANAHRADISNANAinres,1054,1042,186.06128351904587,1,berkeley,NA,NA,HRADIS,NA,NA,in,res,,,,,,,,,
el_cerritoGGtra2aNACoCNAinres,1055,671,77.80935971622999,13,el_cerrito,GG,tra2a,NA,CoC,NA,in,res,HM,,250.0,,,,,,el_cerrito
el_cerritoNAtra3NANANAinres,1056,557,67.05099562548224,13,el_cerrito,NA,tra3,NA,NA,NA,in,res,,,,,,,,,
unincorporated_contra_costaNAtra3DISNANAoutNA,1057,5,45.9317745467288,13,unincorporated_contra_costa,NA,tra3,DIS,NA,NA,out,NA,,,,,0.0,0.0,,,
el_cerritoGGNAHRANANAinres,1058,818,220.58652341688673,13,el_cerrito,GG,NA,HRA,NA,NA,in,res,,,,,,,,,
richmondNANANACoCNAinNA,1059,521,1109.7422258200281,13,richmond,NA,NA,NA,CoC,NA,in,NA,,,,,,,,,
richmondGGtra1NACoCNAinres,1060,1676,166.51688549572765,13,richmond,GG,tra1,NA,CoC,NA,in,res,HM,,300.0,9.0,,,,,richmond
concordNANAHRADISNANAinres,1061,2721,598.65913781003,13,concord,NA,NA,HRADIS,NA,NA,in,res,,,,,,,,,
unincorporated_contra_costaNANANANANAexpmax_npres,1062,69,253.69276287263204,13,unincorporated_contra_costa,NA,NA,NA,NA,NA,expmax_np,res,,,,,0.0,0.0,,,
richmondGGtra3DISCoCNAinNA,1063,199,84.73891400040253,13,richmond,GG,tra3,DIS,CoC,NA,in,NA,HM,,100.0,,,,,,
claytonNANAHRADISNANAinres,1064,2360,586.1639290682145,13,clayton,NA,NA,HRADIS,NA,NA,in,res,,,,,,,,,
concordGGNAHRADISNANAinres,1065,495,98.18153381556947,13,concord,GG,NA,HRADIS,NA,NA,in,res,,,,,,,,,
pleasant_hillNANADISNANAinNA,1066,271,234.80907898885002,13,pleasant_hill,NA,NA,DIS,NA,NA,in,NA,,,,,,,,,
concordNANADISCoCNAinres,1067,413,101.43922146480902,13,concord,NA,NA,DIS,CoC,NA,in,res,,,,,,,,,
concordNANADISNAppainNA,1068,276,547.6466098850141,13,concord,NA,NA,DIS,NA,ppa,in,NA,,,,,,,,,
unincorporated_contra_costaGGNADISNANAinunres,1069,394,91.45455296098818,13,unincorporated_contra_costa,GG,NA,DIS,NA,NA,inun,res,,,,,0.0,0.0,,,
san_pabloGGtra3DISCoCNAinres,1070,603,106.36268389390574,13,san_pablo,GG,tra3,DIS,CoC,NA,in,res,HM,,100.0,,,,,,
concordNANADISCoCNAinNA,1071,128,112.56688769960572,13,concord,NA,NA,DIS,CoC,NA,in,NA,,,,,,,,,
san_pabloGGtra3DISCoCNAinNA,1072,253,235.96751617842793,13,san_pablo,GG,tra3,DIS,CoC,NA,in,NA,HM,,100.0,,,,,,
san_pabloGGtra3NACoCNAinres,1073,2020,261.7164357583222,13,san_pablo,GG,tra3,NA,CoC,NA,in,res,HM,,100.0,,,,,,
concordGGtra2aNACoCNAinNA,1074,201,75.37917117133362,13,concord,GG,tra2a,NA,CoC,NA,in,NA,HM,,250.0,,,,,,concord
unincorporated_contra_costaGGtra3NACoCNAinunres,1075,157,19.5343996814036,13,unincorporated_contra_costa,GG,tra3,NA,CoC,NA,inun,res,HM,,100.0,,0.0,0.0,,,
alamedaNANADISNANAinNA,1076,10,25.365464550263397,1,alameda,NA,NA,DIS,NA,NA,in,NA,,,,,,,,,
concordGGtra2aNACoCNAinres,1077,87,40.3049071671336,13,concord,GG,tra2a,NA,CoC,NA,in,res,HM,,250.0,,,,,,concord
richmondNANADISCoCNAinres,1078,760,128.51814017123792,13,richmond,NA,NA,DIS,CoC,NA,in,res,,,,,,,,,
richmondNANADISCoCNAinNA,1079,34,64.9396847290352,13,richmond,NA,NA,DIS,CoC,NA,in,NA,,,,,,,,,
martinezNANAHRADISNANAinres,1080,2648,614.3024886331293,13,martinez,NA,NA,HRADIS,NA,NA,in,res,,,,,,,,,
san_pabloNAtra3NACoCNAinres,1081,639,83.43770884747578,13,san_pablo,NA,tra3,NA,CoC,NA,in,res,,,,,,,,,
unincorporated_contra_costaNANANANANAinunres,1082,2456,598.6876017843746,13,unincorporated_contra_costa,NA,NA,NA,NA,NA,inun,res,,,,,0.0,0.0,,,
richmondNAtra3NANANAinres,1083,372,40.172867866477304,13,richmond,NA,tra3,NA,NA,NA,in,res,,,,,,,,,
alamedaGGtra3NACoCNAinNA,1084,145,322.0402691793649,1,alameda,GG,tra3,NA,CoC,NA,in,NA,HM,,100.0,,,,,,
los_altosNANAHRADISNANAinres,1085,1446,434.69375213988036,85,los_altos,NA,NA,HRADIS,NA,NA,in,res,,,,,,,,,
sunnyvaleGGtra3HRANANAinNA,1086,261,391.6652285429925,85,sunnyvale,GG,tra3,HRA,NA,NA,in,NA,HM,,100.0,,,,,,
moragaGGNAHRADISNANAinres,1087,887,412.9817482909056,13,moraga,GG,NA,HRADIS,NA,NA,in,res,,,,,,,,,
orindaGGNAHRADISNANAinres,1088,442,155.30919039418404,13,orinda,GG,NA,HRADIS,NA,NA,in,res,,,,,,,,,
san_leandroGGNANACoCNAinres,1089,91,8.4249910093819,1,san_leandro,GG,NA,NA,CoC,NA,in,res,,,,,,,,,
unincorporated_contra_costaGGNADISCoCNAinunres,1090,277,50.339773578085996,13,unincorporated_contra_costa,GG,NA,DIS,CoC,NA,inun,res,,,,,0.0,0.0,,,
unincorporated_contra_costaNANADISCoCNAoutNA,1091,60,1780.8833778858316,13,unincorporated_contra_costa,NA,NA,DIS,CoC,NA,out,NA,,,,,0.0,0.0,,,
moragaNANAHRANANAinres,1092,1789,700.9020066732841,13,moraga,NA,NA,HRA,NA,NA,in,res,,,,,,,,,
moragaNANAHRADISNANAinres,1093,1403,597.22703106713,13,moraga,NA,NA,HRADIS,NA,NA,in,res,,,,,,,,,
orindaNANAHRADISNANAinres,1094,449,261.68072228922273,13,orinda,NA,NA,HRADIS,NA,NA,in,res,,,,,,,,,
orindaGGNAHRANANAinres,1095,310,153.02916899842597,13,orinda,GG,NA,HRA,NA,NA,in,res,,,,,,,,,
orindaNAtra2aHRANANAinres,1096,179,71.90756766088991,13,orinda,NA,tra2a,HRA,NA,NA,in,res,,,,,,,,,
san_leandroNANANACoCppainNA,1097,530,1090.9340242164735,1,san_leandro,NA,NA,NA,CoC,ppa,in,NA,,HM,,,,,,,
orindaGGtra2aHRANANAinNA,1098,96,85.68582935615818,13,orinda,GG,tra2a,HRA,NA,NA,in,NA,HM,,250.0,,,,,,
calistogaNANANACoCNAinres,1099,1175,714.2068022719998,55,calistoga,NA,NA,NA,CoC,NA,in,res,,,,,,,,,
walnut_creekGGtra2aHRANANAinres,1100,203,51.42703319612132,13,walnut_creek,GG,tra2a,HRA,NA,NA,in,res,HM,,250.0,,,,,,
