County,Taz,Local Govt Jobs per TAZ pop,ed_k12 Jobs per TAZ pop,County Govt Jobs per County Pop,State Govt Jobs per Reg Pop,Federal Govt Jobs per Reg Pop,ed_high Jobs per Reg Pop
Alameda,852,0.0116104,0.0186126,0,0,0,0.0000062
Alameda,853,0.0116104,0.0186126,0.0001817,0,0,0
Alameda,854,0.0116104,0.014259,0.000008,0,0,0
Alameda,855,0.0116104,0.014259,0,0,0,0.0000113
Alameda,856,0.0116104,0.014259,0,0,0,0
Alameda,857,0.0116104,0.014259,0,0.0000006,0,0.0000329
Alameda,858,0.0116104,0.0122089,0,0,0,0
Alameda,859,0.0116104,0.0122089,0,0,0,0
Alameda,860,0.0116104,0.0122089,0,0,0,0
Alameda,861,0.0116104,0.0122089,0,0,0,0.000024
Alameda,862,0.0116104,0.0122089,0,0,0.0000007,0.0000092
Alameda,863,0.0116104,0.0122089,0,0,0.0000007,0
Alameda,864,0.0116104,0.0122089,0,0,0,0.0000149
Alameda,865,0.0116104,0.0122089,0,0,0,0.0000337
Alameda,866,0.0116104,0.0122089,0.0001449,0,0,0
Alameda,867,0.0116104,0.0122089,0,0,0,0.0000114
Alameda,868,0.0116104,0.0122089,0,0,0,0.0000071
Alameda,869,0.0116104,0.0122089,0,0,0,0.0000059
Alameda,870,0.0116104,0.0122089,0.0005329,0,0,0
Alameda,871,0.0116104,0.0122089,0.0001008,0,0,0
Alameda,872,0.0116104,0.0122089,0,0,0,0.0000331
Alameda,873,0.0116104,0.0122089,0,0.0000106,0,0.0000085
Alameda,874,0.0116104,0.0137999,0,0,0.0000197,0.0000011
Alameda,875,0.0116104,0.0137999,0.0001382,0.0000241,0.0000013,0.0000006
Alameda,876,0.0116104,0.0137999,0,0,0,0
Alameda,877,0.0116104,0.0137999,0,0,0,0.0000113
Alameda,878,0.0116104,0.0137999,0,0,0,0.0000038
Alameda,879,0.0116104,0.0137999,0,0,0,0
Alameda,880,0.0116104,0.0137999,0,0,0,0.0000233
Alameda,881,0.0116104,0.0137999,0,0,0,0
Alameda,882,0.0116104,0.0137999,0,0,0.0000028,0
Alameda,883,0.0116104,0.0137999,0.0001603,0,0,0.0000039
Alameda,884,0.0116104,0.0137999,0,0,0,0.0000025
Alameda,885,0.0116104,0.0137999,0,0,0,0.0000345
Alameda,886,0.0116104,0.0137999,0,0,0,0.0000114
Alameda,887,0.0116104,0.0137999,0,0,0,0.0000028
Alameda,888,0.0116104,0.0137999,0,0,0,0.0000327
Alameda,889,0.0116104,0.0137999,0,0,0,0
Alameda,890,0.0116104,0.0137999,0,0,0,0.000002
Alameda,891,0.0116104,0.0137999,0,0,0,0
Alameda,892,0.0116104,0.0137999,0,0,0,0
Alameda,893,0.0116104,0.0137999,0,0,0,0.0000106
Alameda,894,0.0116104,0.0137999,0,0,0,0
Alameda,895,0.0116104,0.0137999,0,0,0,0.0000056
Alameda,896,0.0116104,0.0137999,0,0,0,0.0000071
Alameda,897,0.0116104,0.0137999,0,0,0,0
Alameda,898,0.0116104,0.0137999,0,0,0,0
Alameda,899,0.0116104,0.0137999,0,0,0.0000099,0.0000169
Alameda,900,0.0116104,0.0137999,0.0002571,0,0,0.0000155
Alameda,901,0.0116104,0.0137999,0,0,0,0
Alameda,902,0.0116104,0.0137999,0,0,0,0
Alameda,903,0.0116104,0.0137999,0,0,0,0.0000097
Alameda,904,0.0116104,0.0137999,0,0,0,0.000032
Alameda,905,0.0116104,0.0137999,0,0,0,0.0000128
Alameda,906,0.0116104,0.0137999,0,0,0,0.0000049
Alameda,907,0.0116104,0.0137999,0,0,0,0.0000097
Alameda,908,0.0116104,0.0137999,0,0,0,0.0000056
Alameda,909,0.0116104,0.0137999,0,0.0000001,0,0.0000086
Alameda,910,0.0116104,0.0137999,0,0,0,0.0000482
Alameda,911,0.0116104,0.0137999,0,0,0,0
Alameda,912,0.0116104,0.0137999,0,0,0,0.0000157
Alameda,913,0.0116104,0.0137999,0,0,0,0.0000104
Alameda,914,0.0116104,0.0137999,0,0,0,0
Alameda,915,0.0116104,0.0137999,0,0,0,0.0000039
Alameda,916,0.0116104,0.0137999,0,0,0,0.0000355
Alameda,917,0.0116104,0.0177587,0.0000334,0,0.0000127,0.0000071
Alameda,918,0.0116104,0.0177587,0,0,0,0.0000197
Alameda,919,0.0116104,0.0137999,0,0,0,0
Alameda,920,0.0116104,0.0137999,0,0,0,0
Alameda,921,0.0116104,0.0137999,0,0,0,0
Alameda,922,0.0116104,0.0137999,0,0,0,0.0000063
Alameda,923,0.0116104,0.0137999,0,0,0,0.0000056
Alameda,924,0.0116104,0.0137999,0,0,0,0.0000341
Alameda,925,0.0116104,0.0137999,0.0000314,0,0,0
Alameda,926,0.0116104,0.0137999,0.0000147,0,0.0000282,0.0000079
Alameda,927,0.0116104,0.0137999,0,0,0,0
Alameda,928,0.0116104,0.0137999,0,0,0,0
Alameda,929,0.0116104,0.0137999,0,0,0,0
Alameda,930,0.0116104,0.0137999,0,0,0,0
Alameda,931,0.0116104,0.0137999,0,0,0,0
Alameda,932,0.0116104,0.0137999,0,0,0,0
Alameda,933,0.0116104,0.0137999,0,0,0,0.0000254
Alameda,934,0.0116104,0.0137999,0,0,0,0.0000169
Alameda,935,0.0116104,0.0137999,0,0,0,0
Alameda,936,0.0116104,0.0137999,0,0,0,0.0000118
Alameda,937,0.0116104,0.0137999,0,0,0,0
Alameda,938,0.0116104,0.0137999,0,0,0,0
Alameda,939,0.0116104,0.0137999,0,0,0,0
Alameda,940,0.0116104,0.0137999,0,0,0,0
Alameda,941,0.0116104,0.0137999,0,0,0,0.0000063
Alameda,942,0.0116104,0.0137999,0,0,0,0.0000085
Alameda,943,0.0116104,0.0137999,0,0,0,0.0000282
Alameda,944,0.0116104,0.0137999,0,0,0,0
Alameda,945,0.0116104,0.0137999,0.0008715,0.000036,0,0
Alameda,946,0.0116104,0.0137999,0.0000114,0.0000279,0.0000513,0
Alameda,947,0.0116104,0.0137999,0.0000254,0,0.0000182,0.0001227
Alameda,948,0.0116104,0.0184904,0,0,0.0000963,0.0000001
Alameda,949,0.0116104,0.0184904,0,0,0,0.0000071
Alameda,950,0.0116104,0.0184904,0,0,0,0
Alameda,951,0.0116104,0.0184904,0,0,0,0.0000148
Alameda,952,0.0116104,0.0184904,0.0000841,0,0.000024,0
Alameda,953,0.0116104,0.0184904,0,0,0,0.0000071
Alameda,954,0.0116104,0.0184904,0.0000087,0.0000028,0,0
Alameda,955,0.0116104,0.0184904,0,0,0.0002,0.0000876
Alameda,956,0.0116104,0.0184904,0,0,0.0000451,0.0000028
Alameda,957,0.0116104,0.0184904,0,0,0,0.0000178
Alameda,958,0.0116104,0.0184904,0,0,0.0000068,0
Alameda,959,0.0116104,0.0184904,0,0,0,0.0000056
Alameda,960,0.0116104,0.0184904,0,0,0,0.0000024
Alameda,961,0.0116104,0.0184904,0,0,0.0000007,0.000013
Alameda,962,0.0116104,0.0184904,0,0,0,0.0000141
Alameda,963,0.0116104,0.0184904,0,0,0,0.0000185
Alameda,964,0.0116104,0.0184904,0,0,0.0001763,0
Alameda,965,0.0116104,0.0137999,0,0,0.0000753,0
Alameda,966,0.0116104,0.0137999,0,0,0,0
Alameda,967,0.0116104,0.0137999,0.0002484,0,0.0000071,0
Alameda,968,0.0116104,0.0137999,0.0000808,0.0000116,0,0
Alameda,969,0.0116104,0.0137999,0.00001,0.0000141,0.0004271,0
Alameda,970,0.0116104,0.0137999,0.0018366,0.0001053,0.000009,0.0000048
Alameda,971,0.0116104,0.0137999,0,0.0001307,0.0000289,0.0000039
Alameda,972,0.0116104,0.0137999,0,0,0.0000176,0.000012
Alameda,973,0.0116104,0.0137999,0,0,0,0
Alameda,974,0.0116104,0.0137999,0,0,0,0
Alameda,975,0.0116104,0.0137999,0,0,0,0.0000282
Alameda,976,0.0116104,0.0137999,0,0.0000169,0,0
Alameda,977,0.0116104,0.0137999,0,0,0,0.0000014
Alameda,978,0.0116104,0.0137999,0,0,0,0.0000042
Alameda,979,0.0116104,0.0137999,0,0.0000014,0,0.0000017
Alameda,980,0.0116104,0.0137999,0,0,0,0.0000071
Alameda,981,0.0116104,0.0137999,0,0,0,0
Alameda,982,0.0116104,0.0137999,0,0,0,0.0000113
Alameda,983,0.0116104,0.0137999,0,0,0,0
Alameda,984,0.0116104,0.0137999,0,0,0,0.0000034
Alameda,985,0.0116104,0.0137999,0,0,0.0000028,0
Alameda,986,0.0116104,0.0137999,0,0,0,0
Alameda,987,0.0116104,0.0137999,0,0,0,0
Alameda,988,0.0116104,0.0137999,0,0.0000151,0.0000042,0
Alameda,989,0.0116104,0.0137999,0,0,0,0.000012
Alameda,990,0.0116104,0.0137999,0,0,0,0
Alameda,991,0.0116104,0.0055556,0,0.0000107,0.0000071,0.0000079
Alameda,992,0.0116104,0.0137999,0,0,0,0
Alameda,993,0.0116104,0.0137999,0,0,0,0
Alameda,994,0.0116104,0.015237,0,0,0,0
Alameda,995,0.0116104,0.015237,0.000002,0,0,0.0000068
Alameda,996,0.0116104,0.0137999,0,0,0,0
Alameda,997,0.0116104,0.0137999,0,0,0,0
Alameda,998,0.0116104,0.0137999,0,0,0,0
Alameda,999,0.0116104,0.0137999,0,0,0,0
Alameda,1000,0.0116104,0.0137999,0,0,0.0000003,0.0000037
Alameda,1001,0.0116104,0.0137999,0,0,0,0.0000049
Alameda,1002,0.0116104,0.015237,0,0,0,0
Alameda,1003,0.0116104,0.015237,0,0,0,0
Alameda,1004,0.0116104,0.015237,0,0,0,0.0000056
Alameda,1005,0.0116104,0.0137999,0,0.0000001,0,0
Alameda,1006,0.0116104,0.015237,0,0,0,0.0000034
Alameda,1007,0.0116104,0.015237,0,0,0,0
Alameda,1008,0.0116104,0.015237,0,0,0,0
Alameda,1009,0.0116104,0.015237,0,0,0,0
Alameda,1010,0.0116104,0.015237,0,0,0,0.0000176
Alameda,1011,0.0116104,0.015237,0,0,0,0.0000073
Alameda,1012,0.0116104,0.015237,0,0.0000003,0,0.0000085
Alameda,1013,0.0116104,0.015237,0,0,0,0
Alameda,1014,0.0116104,0.015237,0,0.0000303,0,0.0000008
Alameda,1015,0.0116104,0.015237,0,0,0,0.0000079
Alameda,1016,0.0116104,0.015237,0,0.0000004,0,0
Alameda,1017,0.0116104,0.015237,0,0,0,0.000031
Alameda,1018,0.0116104,0.015237,0.0000033,0.0000162,0,0.0000488
Alameda,1019,0.0116104,0.015237,0,0.0000004,0.0000051,0
Alameda,1020,0.0116104,0.015237,0,0,0,0
Alameda,1021,0.0116104,0.015237,0,0.0000532,0.0000042,0.0000021
Alameda,1022,0.0116104,0.015237,0,0,0,0
Alameda,1023,0.0116104,0.015237,0,0,0,0.0000632
Alameda,1024,0.0116104,0.015237,0,0,0,0
Alameda,1025,0.0116104,0.015237,0,0,0,0.0000049
Alameda,1026,0.0116104,0.015237,0,0,0,0.000014
Alameda,1027,0.0116104,0.015237,0,0,0,0
Alameda,1028,0.0116104,0.015237,0,0,0,0
Alameda,1029,0.0116104,0.015237,0,0,0,0.0000099
Alameda,1030,0.0116104,0.015237,0,0,0,0
Alameda,1031,0.0116104,0.015237,0,0,0,0
Alameda,1032,0.0116104,0.015237,0,0,0,0.0000028
Alameda,1033,0.0116104,0.015237,0,0,0,0.0000063
Alameda,1034,0.0116104,0.0208873,0,0,0,0.0000085
Alameda,1035,0.0116104,0.0208873,0,0,0,0.0000285
Alameda,1036,0.0116104,0.0208873,0,0,0,0
Alameda,1037,0.0116104,0.0208873,0,0,0,0.0000085
Alameda,1038,0.0116104,0.0208873,0,0.0000557,0.0000071,0.0000092
Alameda,1039,0.0116104,0.0208873,0,0.0000071,0,0
Contra Costa,1040,0.0073739,0.0171855,0,0,0,0
Contra Costa,1041,0.0073739,0.0171855,0,0.0000006,0,0.0000056
Contra Costa,1042,0.0073739,0.0171855,0,0,0,0.0000183
Contra Costa,1043,0.0073739,0.0171855,0.0000048,0,0,0
Contra Costa,1044,0.0073739,0.0171855,0,0,0,0.0000056
Contra Costa,1045,0.0073739,0.0171855,0,0,0,0
Contra Costa,1046,0.0073739,0.0171855,0,0,0,0
Contra Costa,1047,0.0073739,0.0171855,0,0.0000071,0,0.0000257
Contra Costa,1048,0.0073739,0.0171855,0.0000105,0,0,0.0000065
Contra Costa,1049,0.0073739,0.0171157,0,0,0,0
Contra Costa,1050,0.0073739,0.0171157,0,0.0000114,0,0.0000221
Contra Costa,1051,0.0073739,0.0171855,0,0,0,0.0000078
Contra Costa,1052,0.0073739,0.0171855,0,0,0,0
Contra Costa,1053,0.0073739,0.0171855,0,0,0,0
Contra Costa,1054,0.0073739,0.0171157,0,0,0,0
Contra Costa,1055,0.0073739,0.0171157,0,0,0,0.0000056
Contra Costa,1056,0.0073739,0.0171157,0,0,0,0.0000106
Contra Costa,1057,0.0073739,0.0171157,0,0,0,0
Contra Costa,1058,0.0073739,0.0171157,0.0000335,0.0000092,0,0.0000169
Contra Costa,1059,0.0073739,0.0171157,0,0.000019,0.0000071,0
Contra Costa,1060,0.0073739,0.0171157,0,0,0,0.0000075
Contra Costa,1061,0.0073739,0.0171157,0.000024,0.0000014,0,0.0000166
Contra Costa,1062,0.0073739,0.0171157,0,0.0000018,0,0.0000068
Contra Costa,1063,0.0073739,0.0171157,0,0,0.0000083,0
Contra Costa,1064,0.0073739,0.0171157,0,0,0,0.0000113
Contra Costa,1065,0.0073739,0.0171157,0,0,0,0.0000369
Contra Costa,1066,0.0073739,0.0152826,0,0,0,0
Contra Costa,1067,0.0073739,0.0152826,0,0,0,0.0000268
Contra Costa,1068,0.0073739,0.0171157,0.0000489,0,0,0.0000058
Contra Costa,1069,0.0073739,0.0171157,0.0000067,0,0.0000018,0
Contra Costa,1070,0.0073739,0.0152826,0,0,0,0.0000106
Contra Costa,1071,0.0073739,0.0152826,0,0,0,0.0000071
Contra Costa,1072,0.0073739,0.0152826,0.0000019,0.0000023,0,0.000019
Contra Costa,1073,0.0073739,0.0171157,0,0,0,0.0000114
Contra Costa,1074,0.0073739,0.0171157,0,0,0,0.0000162
Contra Costa,1075,0.0073739,0.0152826,0,0,0,0.0000071
Contra Costa,1076,0.0073739,0.0171157,0,0,0,0.0000589
Contra Costa,1077,0.0073739,0.0171157,0,0,0,0
Contra Costa,1078,0.0073739,0.0171157,0,0,0,0.0000317
Contra Costa,1079,0.0073739,0.0171157,0,0,0,0.0000382
Contra Costa,1080,0.0073739,0.0145062,0,0,0,0.0000162
Contra Costa,1081,0.0073739,0.0145062,0,0,0,0.0000042
Contra Costa,1082,0.0073739,0.0145062,0,0,0,0.0000169
Contra Costa,1083,0.0073739,0.0123096,0,0.0000021,0,0.000019
Contra Costa,1084,0.0073739,0.0145062,0,0,0,0.0000068
Contra Costa,1085,0.0073739,0.0123096,0,0,0,0.0000261
Contra Costa,1086,0.0073739,0.0123096,0,0,0,0.0000054
Contra Costa,1087,0.0073739,0.0123096,0,0,0,0.0000042
Contra Costa,1088,0.0073739,0.0058799,0,0,0,0
Contra Costa,1089,0.0073739,0.0058799,0,0,0,0.0000018
Contra Costa,1090,0.0073739,0.0058799,0,0,0,0.0000082
Contra Costa,1091,0.0073739,0.012255,0.0009198,0,0,0.0000176
Contra Costa,1092,0.0073739,0.012255,0.0014171,0,0,0
Contra Costa,1093,0.0073739,0.012255,0.0012916,0,0,0.0000152
Contra Costa,1094,0.0073739,0.012255,0.0019949,0,0,0.0000071
Contra Costa,1095,0.0073739,0.012255,0.0000383,0,0,0.0000076
Contra Costa,1096,0.0073739,0.012255,0.0001715,0.0000151,0,0.0000059
Contra Costa,1097,0.0073739,0.016309,0,0.0000025,0.0000035,0
Contra Costa,1098,0.0073739,0.0125458,0,0,0,0
Contra Costa,1099,0.0073739,0.0125458,0,0,0,0.0000056
Contra Costa,1100,0.0073739,0.0082276,0,0,0.0000282,0.0000063
Contra Costa,1101,0.0073739,0.0082276,0,0,0,0.0000085
Contra Costa,1102,0.0073739,0.0082276,0,0,0,0
Contra Costa,1103,0.0073739,0.0125458,0,0,0.0000001,0.000019
Contra Costa,1104,0.0073739,0.0125458,0,0,0,0
Contra Costa,1105,0.0073739,0.0125458,0,0,0,0
Contra Costa,1106,0.0073739,0.0125458,0,0,0,0.0000182
Contra Costa,1107,0.0073739,0.0125458,0,0,0,0
Contra Costa,1108,0.0073739,0.0125458,0,0,0,0
Contra Costa,1109,0.0073739,0.0125458,0,0,0,0.0000785
Contra Costa,1110,0.0073739,0.0125458,0.0000287,0,0,0.0000068
Contra Costa,1111,0.0073739,0.0125458,0,0.0000042,0,0.0000197
Contra Costa,1112,0.0073739,0.0125458,0,0,0,0.0000275
Contra Costa,1113,0.0073739,0.0125458,0,0,0.0000021,0
Contra Costa,1114,0.0073739,0.0125458,0,0,0,0.0000099
Contra Costa,1115,0.0073739,0.0125458,0,0,0,0
Contra Costa,1116,0.0073739,0.0125458,0,0,0,0.0000089
Contra Costa,1117,0.0073739,0.0125458,0,0,0,0
Contra Costa,1118,0.0073739,0.0125458,0,0,0,0
Contra Costa,1119,0.0073739,0.0125458,0,0,0.0000001,0.0000071
Contra Costa,1120,0.0073739,0.0125458,0,0,0,0.0000071
Contra Costa,1121,0.0073739,0.035205,0.0000431,0,0,0.0000162
Contra Costa,1122,0.0073739,0.0125458,0.00055,0.0000107,0.0000027,0.0000114
Contra Costa,1123,0.0073739,0.035205,0,0,0,0
Contra Costa,1124,0.0073739,0.012255,0.0009821,0.0000003,0.0000062,0.0000042
Contra Costa,1125,0.0073739,0.012255,0,0,0,0.0000063
Contra Costa,1126,0.0073739,0.035205,0,0,0,0.0000071
Contra Costa,1127,0.0073739,0.035205,0.0000345,0,0.0000016,0.0000612
Contra Costa,1128,0.0073739,0.035205,0,0,0,0.0000085
Contra Costa,1129,0.0073739,0.035205,0.0004331,0.0000037,0,0.000141
Contra Costa,1130,0.0073739,0.035205,0,0,0,0
Contra Costa,1131,0.0073739,0.035205,0,0,0,0
Contra Costa,1132,0.0073739,0.0236056,0,0,0,0.0000265
Contra Costa,1133,0.0073739,0.0108436,0,0,0,0
Contra Costa,1134,0.0073739,0.0108436,0,0.0000035,0,0.0000073
Contra Costa,1135,0.0073739,0.0108436,0,0,0,0.0000141
Contra Costa,1136,0.0073739,0.0108436,0,0,0,0
Contra Costa,1137,0.0073739,0.0108436,0,0,0.0000106,0.0000392
Contra Costa,1138,0.0073739,0.0108436,0,0,0,0.0000071
Contra Costa,1139,0.0073739,0.0108436,0,0,0,0
Contra Costa,1140,0.0073739,0.0108436,0,0,0,0.0000078
Contra Costa,1141,0.0073739,0.0108436,0,0,0,0.000019
Contra Costa,1142,0.0073739,0.0108436,0,0,0,0.0000042
Contra Costa,1143,0.0073739,0.0108436,0,0,0,0.0000121
Contra Costa,1144,0.0073739,0.0108436,0,0,0,0
Contra Costa,1145,0.0073739,0.0108436,0.0000517,0.0000247,0.0000059,0
Contra Costa,1146,0.0073739,0.0108436,0,0.0000004,0,0.0000141
Contra Costa,1147,0.0073739,0.0108436,0,0,0,0
Contra Costa,1148,0.0073739,0.0108436,0,0,0,0.0000014
Contra Costa,1149,0.0073739,0.0108436,0,0,0.0000003,0
Contra Costa,1150,0.0073739,0.0236056,0.0000067,0,0,0.0000172
Contra Costa,1151,0.0073739,0.0236056,0,0,0,0.0000106
Contra Costa,1152,0.0073739,0.0236056,0,0,0,0.0000141
Contra Costa,1153,0.0073739,0.0117463,0,0,0,0.0000085
Contra Costa,1154,0.0073739,0.0117463,0,0,0,0.0000181
Contra Costa,1155,0.0073739,0.0117463,0,0,0,0
Contra Costa,1156,0.0073739,0.0117463,0,0,0,0
Contra Costa,1157,0.0073739,0.0172731,0,0,0,0.0000028
Contra Costa,1158,0.0073739,0.0172731,0,0,0,0.0000234
Contra Costa,1159,0.0073739,0.0172731,0,0,0,0
Contra Costa,1160,0.0073739,0.0172731,0,0,0,0.0000148
Contra Costa,1161,0.0073739,0.0201322,0,0.0000001,0.0000014,0.000025
Contra Costa,1162,0.0073739,0.0064734,0,0,0,0
Contra Costa,1163,0.0073739,0.0108436,0,0,0,0.0000086
Contra Costa,1164,0.0073739,0.0064734,0.0000527,0,0,0.0000062
Contra Costa,1165,0.0073739,0.0201322,0,0,0,0.0000341
Contra Costa,1166,0.0073739,0.0201322,0,0,0,0.0000437
Contra Costa,1167,0.0073739,0.0201322,0,0,0.0000006,0.0000085
Contra Costa,1168,0.0073739,0.0085415,0,0,0,0.0000071
Contra Costa,1169,0.0073739,0.0085415,0,0,0,0.0000228
Contra Costa,1170,0.0073739,0.0085415,0,0,0,0.0000085
Contra Costa,1171,0.0073739,0.0085415,0,0,0,0.0000071
Contra Costa,1172,0.0073739,0.0085415,0,0,0,0.0000096
Contra Costa,1173,0.0073739,0.0085415,0,0,0,0.0000282
Contra Costa,1174,0.0073739,0.0085415,0,0,0,0.0000072
Contra Costa,1175,0.0073739,0.0085415,0.0000067,0,0,0.0000204
Contra Costa,1176,0.0073739,0.0085415,0,0,0,0.0000047
Contra Costa,1177,0.0073739,0.0063315,0,0,0,0.0000169
Contra Costa,1178,0.0073739,0.0141159,0,0,0,0.0000622
Contra Costa,1179,0.0073739,0.0141159,0.0001044,0,0,0.0000502
Contra Costa,1180,0.0073739,0.0114065,0.000115,0,0,0.0000338
Contra Costa,1181,0.0073739,0.0114065,0,0,0,0
Contra Costa,1182,0.0073739,0.0114065,0.0000029,0,0,0.0000226
Contra Costa,1183,0.0073739,0.0124158,0,0.0000028,0,0
Contra Costa,1184,0.0073739,0.0124158,0,0,0,0.0000113
Contra Costa,1185,0.0073739,0.0114065,0,0,0,0.000014
Contra Costa,1186,0.0073739,0.0124158,0,0,0,0.0000584
Contra Costa,1187,0.0073739,0.0124158,0,0,0,0
Contra Costa,1188,0.0073739,0.0124158,0,0.0000008,0,0.0000148
Contra Costa,1189,0.0073739,0.0124158,0,0,0,0.0000367
Contra Costa,1190,0.0073739,0.0124158,0,0,0,0
Contra Costa,1191,0.0073739,0.0124158,0,0,0,0.0000113
Contra Costa,1192,0.0073739,0.0124158,0.0000067,0,0,0.0000071
Contra Costa,1193,0.0073739,0.0124158,0,0,0,0
Contra Costa,1194,0.0073739,0.0124158,0,0,0,0.0000099
Contra Costa,1195,0.0073739,0.0124158,0.0000335,0,0,0
Contra Costa,1196,0.0073739,0.016309,0,0,0,0.0000085
Contra Costa,1197,0.0073739,0.0124158,0,0,0,0.0000106
Contra Costa,1198,0.0073739,0.016309,0,0,0,0.0000106
Contra Costa,1199,0.0073739,0.016309,0.0000096,0,0.000003,0.0000422
Contra Costa,1200,0.0073739,0.016309,0,0,0,0.0000079
Contra Costa,1201,0.0073739,0.016309,0,0,0,0.0000096
Contra Costa,1202,0.0073739,0.016309,0,0,0,0
Contra Costa,1203,0.0073739,0.016309,0.0000316,0,0,0.000056
Contra Costa,1204,0.0073739,0.016309,0.0000105,0,0,0
Contra Costa,1205,0.0073739,0.016309,0.0000182,0,0,0
Contra Costa,1206,0.0073739,0.016309,0,0,0,0.0000075
Contra Costa,1207,0.0073739,0.016309,0,0,0,0.0000078
Contra Costa,1208,0.0073739,0.016309,0,0,0,0.0000106
Contra Costa,1209,0.0073739,0.016309,0,0,0,0
Contra Costa,1210,0.0073739,0.016309,0,0,0,0.0000213
Solano,1211,0.0122949,0.0140733,0,0.0000027,0.0000071,0
Solano,1212,0.0122949,0.0140733,0,0.0000008,0,0.0000049
Solano,1213,0.0122949,0.0140733,0,0.0000006,0,0.0000212
Solano,1214,0.0122949,0.0140733,0,0.0000083,0,0
Solano,1215,0.0122949,0.0140733,0,0,0,0.0000204
Solano,1216,0.0122949,0.0140733,0,0.0000054,0,0
Solano,1217,0.0122949,0.0140733,0,0,0,0.0000085
Solano,1218,0.0122949,0.0123078,0,0,0,0
Solano,1219,0.0122949,0.0123078,0,0.0001199,0,0
Solano,1220,0.0122949,0.0123078,0,0,0,0
Solano,1221,0.0122949,0.0123078,0,0,0,0.0000168
Solano,1222,0.0122949,0.0123078,0,0,0,0.0000071
Solano,1223,0.0122949,0.0123078,0,0.0000003,0,0
Solano,1224,0.0122949,0.0123078,0.0000347,0,0,0.0000056
Solano,1225,0.0122949,0.0123078,0,0,0,0.0000076
Solano,1226,0.0122949,0.0123078,0,0,0,0.0000113
Solano,1227,0.0122949,0.0123078,0,0,0,0
Solano,1228,0.0122949,0.0123078,0,0,0,0.0000085
Solano,1229,0.0122949,0.0123078,0,0,0,0.0000254
Solano,1230,0.0122949,0.0123078,0,0,0,0.0000099
Solano,1231,0.0122949,0.0123078,0,0,0,0.0000141
Solano,1232,0.0122949,0.0123078,0.0004214,0.0000042,0,0
Solano,1233,0.0122949,0.0123078,0,0,0,0.0000226
Solano,1234,0.0122949,0.0123078,0.0000744,0,0,0.0000204
Solano,1235,0.0122949,0.0123078,0,0.0000054,0.0000039,0
Solano,1236,0.0122949,0.0123078,0,0,0,0
Solano,1237,0.0122949,0.0123078,0,0,0,0.0000085
Solano,1238,0.0122949,0.0123078,0,0,0.0000625,0.0000042
Solano,1239,0.0122949,0.0123078,0,0,0,0
Solano,1240,0.0122949,0.0123078,0,0,0,0.0000063
Solano,1241,0.0122949,0.0123078,0,0.0000021,0.000001,0
Solano,1242,0.0122949,0.0123078,0.0000099,0,0,0.0000071
Solano,1243,0.0122949,0.0123078,0,0,0,0.0000071
Solano,1244,0.0122949,0.0123078,0,0,0,0.00002
Solano,1245,0.0122949,0.0123078,0.0000496,0,0,0
Solano,1246,0.0122949,0.0123078,0,0,0,0
Solano,1247,0.0122949,0.016785,0.0000149,0,0,0.0000127
Solano,1248,0.0122949,0.016785,0.0001239,0,0,0
Solano,1249,0.0122949,0.016785,0.0000297,0.0000286,0.0000027,0
Solano,1250,0.0122949,0.016785,0.0007982,0.0000051,0.0000001,0.0000085
Solano,1251,0.0122949,0.0092913,0.0000744,0.0000014,0,0.0000102
Solano,1252,0.0122949,0.016785,0,0.0000021,0.0000814,0.0000212
Solano,1253,0.0122949,0.0092913,0,0,0,0
Solano,1254,0.0122949,0.0092913,0,0,0,0.000012
Solano,1255,0.0122949,0.0092913,0,0.0000014,0.0000007,0.0000106
Solano,1256,0.0122949,0.0092913,0,0,0,0.0000071
Solano,1257,0.0122949,0.016785,0,0,0,0.0000197
Solano,1258,0.0122949,0.016785,0,0,0,0.0000094
Solano,1259,0.0122949,0.016785,0,0,0,0.0000197
Solano,1260,0.0122949,0.016785,0.001341,0.0000071,0,0
Solano,1261,0.0122949,0.0092913,0,0,0,0
Solano,1262,0.0122949,0.016785,0.0013163,0,0,0.0000028
Solano,1263,0.0122949,0.016785,0,0,0,0.0000049
Solano,1264,0.0122949,0.016785,0,0,0,0.0000226
Solano,1265,0.0122949,0.016785,0,0,0.0000001,0
Solano,1266,0.0122949,0.016785,0,0.0000016,0,0.0000099
Solano,1267,0.0122949,0.016785,0,0.0000141,0,0.0000063
Solano,1268,0.0122949,0.016785,0,0,0.0000008,0.0000362
Solano,1269,0.0122949,0.016785,0.0001239,0,0,0.0000437
Solano,1270,0.0122949,0.016785,0.0000744,0,0,0.000036
Solano,1271,0.0122949,0.0316251,0,0,0,0.0000169
Solano,1272,0.0122949,0.0316251,0,0.0000003,0,0
Solano,1273,0.0122949,0.0316251,0,0,0,0.0000113
Solano,1274,0.0122949,0.0316251,0,0.0001594,0.0000018,0.0000494
Solano,1275,0.0122949,0.0316251,0,0,0,0.0000113
Solano,1276,0.0122949,0.0316251,0,0,0,0.0000059
Solano,1277,0.0122949,0.0316251,0,0,0,0
Solano,1278,0.0122949,0.0316251,0,0,0,0.0000135
Solano,1279,0.0122949,0.0316251,0.0000099,0,0,0.0000041
Solano,1280,0.0122949,0.0316251,0,0.000002,0,0.00001
Solano,1281,0.0122949,0.0316251,0.0000124,0,0,0
