tract_ba,census_tract,prop_eq,prop_fire,shaking
334004,06013334004,0.005827993,2.80748E-14,7
360200,06013360200,0.189217481,2.33775E-11,9.6
369001,06013369001,0.327561825,0.021075775,8.4
336200,06013336200,0.036217175,0.00576441,8.2
333100,06013333100,0.004783981,-1.40592E-12,7
327000,06013327000,0.025839028,0.002432531,8.1
336102,06013336102,0.038356857,0.006793546,8.1
321200,06013321200,0.0067103,-3.53948E-13,8.1
332000,06013332000,0.005034928,0.002448075,7.7
314103,06013314103,0.00658101,-1.54381E-12,7.6
357000,06013357000,0.010075327,0.008453797,8.6
318000,06013318000,0.012787548,0.008774147,8.028571429
316000,06013316000,0.057844417,0.013288607,7.9
320001,06013320001,0.006871887,0.010597492,7.7
311000,06013311000,0.002549955,0.003578365,6.8
356001,06013356001,0.011024899,0.012027072,9.12
307201,06013307201,0.003503322,2.49828E-12,7.1
306001,06013306001,0.002326645,4.53443E-13,6.8
321101,06013321101,0.003489515,-1.40643E-13,8.04
364002,06013364002,0.128824745,0.153809908,9.58
330000,06013330000,0.006065939,0.006796164,8
320002,06013320002,0.003599457,0.002235962,7.933333333
319000,06013319000,0.003281958,0.01039075,8.3
317000,06013317000,0.009629369,0.013091653,8.1
128100,06041128100,0.005363817,0.002781968,6.885714286
126100,06041126100,0.013389151,0.00366014,7.3
121100,06041121100,0.007041006,0.0054577,7.4
113000,06041113000,0.00089723,3.03868E-14,7.3
118100,06041118100,0.004802366,0.000244526,7.6
119100,06041119100,0.006392995,0.00515912,7.428571429
127000,06041127000,0.006105806,0.003314029,7.2
112100,06041112100,0.010558448,0.011378799,7.6
109000,06041109000,0.02032633,0.002890317,7.8
122000,06041122000,0.033348775,3.15248E-13,7.4
153502,06097153502,2.78313E-08,6.18321E-19,7.105263158
102100,06041102100,0.003212271,-5.26987E-13,8.8
102201,06041102201,0.004121298,-1.35545E-13,8.85
104101,06041104101,0.003410504,2.7354E-13,8.4
101200,06041101200,0.009775956,6.42084E-13,8.955555556
108200,06041108200,0.005901623,1.91892E-05,7.7
108100,06041108100,0.007591567,-1.71477E-14,7.9
116000,06041116000,0.001355085,0.003492663,7.5
200900,06055200900,0.000546056,1.13163E-12,8.9
201001,06055201001,0.00089916,0.000365306,8.6
200802,06055200802,0.000382851,-6.03417E-13,8.757142857
201700,06055201700,2.73996E-07,2.1064E-17,7.019354839
202000,06055202000,8.09697E-08,1.77419E-17,7.466666667
200702,06055200702,0.000112509,-1.68616E-13,9.2
200703,06055200703,9.393E-05,-3.17614E-14,8.8
200400,06055200400,4.15924E-05,-1.25057E-14,8.593333333
200503,06055200503,0.000503526,-9.34412E-14,9.483333333
021500,06075021500,0.002840707,-3.53453E-13,6.5
035400,06075035400,0.003051682,0.005165832,6.9
033000,06075033000,0.004459436,0.004073405,6.9
030800,06075030800,0.00505473,0.000380641,6.9
033202,06075033202,0.003702821,0.006191807,7
026404,06075026404,0.002504434,-1.1838E-12,6.7
016600,06075016600,0.007065659,4.46611E-13,7
018000,06075018000,0.034129313,5.29783E-12,6.9
020600,06075020600,0.004382356,3.30708E-14,6.8
020300,06075020300,0.034927245,2.64352E-12,6.9
045200,06075045200,0.005964402,1.03016E-12,6.6
016500,06075016500,0.008285218,1.09137E-12,7
045100,06075045100,0.007031239,3.42353E-13,6.7
047902,06075047902,0.003879362,-8.3799E-13,6.5
602500,06081602500,0.000999076,0.002964273,6.3
602400,06081602400,0.003711919,0.003687096,6.266666667
601800,06081601800,0.003907716,0.004380431,6.6
604200,06081604200,0.009219627,0.002879468,6.5
601501,06081601501,0.002924607,0.005368055,8.1
601100,06081601100,0.002906167,0.004718492,7.8
602000,06081602000,0.001913609,0.000884454,6.3
601605,06081601605,0.000905833,0.005618814,7.4
602800,06081602800,0.00206799,0.004369589,7.9
603900,06081603900,0.006137501,0.003341412,6.3
604000,06081604000,0.005638808,0.003695816,6.2
603500,06081603500,0.00088434,9.82601E-14,5.9
600400,06081600400,0.001855999,0.000595105,6.6
613200,06081613200,0.006186473,9.04572E-13,6.685714286
613400,06081613400,0.005944514,1.38382E-12,6.633333333
609700,06081609700,0.002749142,5.63091E-05,6.4
613300,06081613300,0.005593591,1.17084E-12,6.822222222
612900,06081612900,0.003413731,4.75305E-13,7.8
612800,06081612800,0.00621809,0.001385939,7.8
612600,06081612600,0.013602906,0.008138181,7.5
611100,06081611100,0.004871567,0.000405102,6.8
611300,06081611300,0.006723478,0.007079648,7.4
612400,06081612400,0.012244712,-4.50027E-13,7.5
610700,06081610700,0.011874566,0.008528207,6.8
612100,06081612100,0.01491494,0.008411763,8
610602,06081610602,0.028933143,0.011976648,6.9
610800,06081610800,0.011837498,0.007004143,6.9
610400,06081610400,0.050811161,0.009552632,6.8
608800,06081608800,0.004437277,0.007926734,6.3
608700,06081608700,0.008152581,0.008459166,6.6
609200,06081609200,0.006930877,0.006709935,6.6
605700,06081605700,0.002800913,0.003279609,6.4
608502,06081608502,0.076519825,0.007896063,6.9
613501,06081613501,0.000940129,4.72047E-05,6.066666667
609900,06081609900,0.015360711,0.006778827,6.7
603300,06081603300,0.001069094,1.48937E-13,5.933333333
605600,06081605600,0.004839104,0.001105198,6.25
608001,06081608001,0.1306642,0.007703641,7
608300,06081608300,0.161588927,0.007350396,7.1
604800,06081604800,0.009162516,2.38884E-12,6.3
606000,06081606000,0.01358504,0.006926395,6.6
512505,06085512505,0.000882653,2.86775E-13,7.95
507001,06085507001,0.001370072,0.000419533,6.7
511911,06085511911,0.001254908,0.001300876,8.1
512015,06085512015,0.011381181,0.005717996,8.5
503312,06085503312,0.031209915,3.11264E-12,9.2
504308,06085504308,0.052562291,0.023793476,9.5
512503,06085512503,0.000683018,-7.09246E-13,8
512601,06085512601,0.01138149,1.00828E-12,8.1
512309,06085512309,0.000939377,6.76175E-13,9
512306,06085512306,0.001503588,-8.52929E-14,8.5
507703,06085507703,0.004865024,-8.04834E-13,7.4
507600,06085507600,0.001473697,-6.4468E-13,7.1
511702,06085511702,0.007177189,-1.5942E-12,7.7
510100,06085510100,0.005484709,2.79941E-12,8.1
511910,06085511910,0.001422232,-3.83553E-13,7.7
512001,06085512001,0.0060658,0.002844322,9.433333333
507302,06085507302,0.001614309,0.001414278,6.78
512033,06085512033,0.008051095,0.001287106,9.1
511913,06085511913,0.001529837,0.003093354,7.2
507205,06085507205,0.005350264,0.00059789,8.6
507100,06085507100,0.003190221,5.96143E-06,7.8
512028,06085512028,0.012374133,0.005713632,8.8
507301,06085507301,0.004451116,0.001634814,8.2
506701,06085506701,0.00622114,5.57485E-12,8.8
507808,06085507808,0.005521295,0.000443285,8.2
507806,06085507806,0.007891976,0.013179921,8.6
503320,06085503320,0.006310761,1.90186E-13,8.7
502800,06085502800,0.004936119,0.006580461,8.5
502902,06085502902,0.006504234,0.006966923,8.7
512020,06085512020,0.013899666,0.008322569,9.3
512027,06085512027,0.00690692,0.00784073,8.2
503210,06085503210,0.007549913,0.008168425,9.766666667
502907,06085502907,0.00499138,0.005989366,8.5
502701,06085502701,0.007533576,0.005573755,9
507906,06085507906,0.005511673,0.005967946,8.3
503115,06085503115,0.054577047,0.006784047,9.285714286
503001,06085503001,0.012057065,0.007372791,9.3
502500,06085502500,0.016302451,0.00731672,9.35
503214,06085503214,0.035341851,0.005824242,9.2
506204,06085506204,0.010661455,0.006902987,8.4
502300,06085502300,0.018591917,0.007330008,9.4
502400,06085502400,0.022459291,0.006703823,9.35
506304,06085506304,0.013137698,0.007358359,8.2
503326,06085503326,0.017188813,0.000155234,9.1
503313,06085503313,0.014096808,1.39066E-12,9.1
510900,06085510900,0.009942969,9.88314E-13,8.2
510600,06085510600,0.008619513,0.009816508,8.1
503111,06085503111,0.013327763,0.01123767,9.4
503325,06085503325,0.011636032,0.00553515,9
506103,06085506103,0.018754228,0.014945148,8.4
500300,06085500300,0.045962891,0.004070778,9.5
500400,06085500400,0.025987512,1.88946E-12,9.7
503504,06085503504,0.027851204,0.011147459,9.5
506000,06085506000,0.009310767,0.013282096,8.4
510002,06085510002,0.013669451,0.003269992,8.2
505600,06085505600,0.027676603,0.023980588,8.7
503402,06085503402,0.021471166,0.01110886,9.5
500800,06085500800,0.045194437,0.007799743,9.5
503306,06085503306,0.039533786,0.011005176,9.533333333
508203,06085508203,0.009210944,0.009466021,8.4
508303,06085508303,0.008435648,0.00754995,8.5
508304,06085508304,0.014380081,0.0087139,8.5
508506,06085508506,0.04396715,0.011050892,8.5
501100,06085501100,0.03915871,0.012881755,9.766666667
511100,06085511100,0.014605842,-8.59002E-13,8.2
511000,06085511000,0.018312989,-5.60583E-12,8.3
504421,06085504421,0.08793722,0.017354219,9.3
511200,06085511200,0.01366882,0.000514413,8
504422,06085504422,0.070102503,0.017579775,9.3
511607,06085511607,0.005966955,2.76361E-13,7.9
505005,06085505005,0.074099942,0.010896019,9.05
505006,06085505006,0.064318328,0.008091917,9.2
504415,06085504415,0.035505961,7.01224E-12,9.675
504315,06085504315,0.024728005,0.01274103,9.766666667
504314,06085504314,0.025626648,0.022134981,9.766666667
509108,06085509108,0.018172295,3.54154E-12,8.1
509201,06085509201,0.014739112,0.007059928,8.3
509202,06085509202,0.012117494,0.011463655,8.3
504803,06085504803,0.030047042,0.000149046,8.6
509404,06085509404,0.009933509,0.012723954,8.3
509304,06085509304,0.015619659,0.009314591,8.3
508403,06085508403,0.012118079,0.00749179,8.4
505305,06085505305,0.014262791,0.020122508,8.7
503702,06085503702,0.01935316,0.015011705,9.85
503900,06085503900,0.021990608,0.016556454,9.6
503709,06085503709,0.092408127,0.010987994,9.7
505302,06085505302,0.016344266,0.015295704,8.5
504201,06085504201,0.043734006,0.020198541,9.5
509107,06085509107,0.011069342,0.003702717,8.2
508602,06085508602,0.015232862,0.015451611,8.5
508601,06085508601,0.015132752,0.014650917,8.3
508704,06085508704,0.026796151,0.027667506,8.6
508800,06085508800,0.024816086,0.018437511,8.5
503802,06085503802,0.034396379,0.023726464,9.7
504311,06085504311,0.030493804,0.011670888,9.7
504317,06085504317,0.014287676,0.010699395,9.85
504307,06085504307,0.026248046,0.024821401,9.85
503803,06085503803,0.022231668,0.024913846,9.85
504806,06085504806,0.014653003,0.005408178,8.6
509000,06085509000,0.026654662,0.015418441,8.6
504901,06085504901,0.040716288,0.010313203,9
252000,06095252000,0.002943157,1.40389E-05,7.7
250603,06095250603,0.002833844,0.003321316,8.3
252108,06095252108,0.002457917,-9.00216E-13,7.3
252202,06095252202,0.000467119,2.24133E-13,7.026666667
252107,06095252107,0.000867472,-2.07826E-13,6.9
252104,06095252104,0.000588209,0.000264171,7
251804,06095251804,0.001552529,0.008986405,8.8
251600,06095251600,0.004193534,0.274213545,9.1
250400,06095250400,0.003384541,0.016645047,8.2
251902,06095251902,0.000801403,0.011264186,8.6
251901,06095251901,0.002480658,0.004264771,8.8
251903,06095251903,0.000655953,0.006830958,8.7
252106,06095252106,0.000639875,-8.59038E-13,6.8
252904,06095252904,1.60288E-05,5.50165E-17,6.822222222
252307,06095252307,1.77009E-05,4.58512E-16,6.95
252800,06095252800,0.00020863,-6.23319E-14,7.1
252705,06095252705,0.000303352,-6.1057E-13,7.2
252305,06095252305,0.000398946,1.80693E-12,7.2875
252402,06095252402,0.000342443,5.71262E-13,7.085714286
252704,06095252704,0.000213978,4.80425E-13,7.1
252706,06095252706,0.00011095,-2.20471E-13,7.2
253402,06095253402,4.12121E-05,-5.35853E-15,6.35
253401,06095253401,1.47218E-05,1.26469E-15,6.4
253201,06095253201,2.17131E-05,-1.69995E-15,6.9
253203,06095253203,3.04022E-05,-4.09886E-15,7.2
253108,06095253108,5.13212E-06,-5.73139E-16,6.733333333
253101,06095253101,4.01969E-05,-1.11571E-16,6.914285714
252910,06095252910,5.31188E-05,2.24387E-15,7.1
253106,06095253106,5.44361E-05,1.7656E-14,7.2
253000,06095253000,7.56367E-05,-1.80725E-14,6.4
252306,06095252306,0.000286806,-3.94355E-13,6.7
252606,06095252606,0.000359072,-2.30011E-13,6.9
252608,06095252608,0.000288991,-6.67625E-13,7
150201,06097150201,6.61393E-05,3.5756E-15,8.75
150202,06097150202,7.20328E-07,2.3034E-13,8.385714286
150303,06097150303,2.38796E-05,1.437E-15,8.338461538
150302,06097150302,4.58198E-06,6.75811E-13,8.4
150304,06097150304,4.77051E-05,4.8499E-15,8.8
150800,06097150800,0.003521658,0.001762392,7.8
153501,06097153501,0.000852627,4.76224E-13,7.557142857
151000,06097151000,5.24545E-05,3.17034E-16,7.36
150602,06097150602,6.42255E-05,-3.90611E-13,7.7
150605,06097150605,6.91638E-05,0.002206297,7.9
150901,06097150901,5.80877E-05,0.002206321,7.3
151201,06097151201,9.73622E-05,6.7628E-13,7.866666667
153300,06097153300,1.43246E-05,8.41527E-17,8.092307692
151311,06097151311,1.91003E-05,-5.79066E-17,8.5
151600,06097151600,1.49853E-05,-3.42883E-13,7.659259259
151301,06097151301,3.06891E-05,1.418E-16,8.6
151203,06097151203,1.5551E-05,-2.64207E-17,8.4
153401,06097153401,8.55862E-08,-4.34753E-18,6.854545455
153403,06097153403,2.76967E-07,2.06734E-17,7.7
151503,06097151503,1.73375E-08,-7.12755E-19,7.342857143
151502,06097151502,0.000165591,-1.85259E-13,7.15
151504,06097151504,1.75588E-08,-3.11757E-18,7
153101,06097153101,1.77135E-05,-3.89794E-16,8.1
153102,06097153102,8.60465E-06,-3.60209E-16,8
153703,06097153703,1.20979E-07,-8.0763E-18,6.022222222
151306,06097151306,3.07023E-05,1.27697E-14,8.4
151700,06097151700,9.9771E-08,5.80293E-18,7
153802,06097153802,1.66205E-08,1.3984E-19,6.646153846
153801,06097153801,2.67677E-08,6.28422E-18,7.046153846
153901,06097153901,3.63072E-08,-5.54218E-18,6.504761905
153903,06097153903,2.10242E-08,3.00253E-18,6.48
153704,06097153704,1.63853E-07,-3.45523E-18,5.96
153706,06097153706,6.35502E-08,-1.27444E-18,6.35
152701,06097152701,3.17655E-08,1.17374E-19,6.852631579
153803,06097153803,1.65163E-05,-1.34204E-15,7.3
153001,06097153001,4.33236E-06,-1.26919E-17,7.2
152201,06097152201,2.83962E-05,4.36085E-15,7.5
152501,06097152501,6.96628E-08,-2.54155E-18,7.6
152502,06097152502,1.46717E-05,-3.54247E-15,7.9
152903,06097152903,4.23024E-08,6.54186E-18,7
152801,06097152801,1.2741E-05,-4.73407E-17,7.7
