household_id,building_id
1206435,117907
1387789,1591672
1387666,1580673
1709177,741374
2211142,640347
2394835,1663143
118382,1273702
2238483,1523999
1443230,989903
2452000,881255
2314315,1539363
220970,1637779
379570,1644991
289141,1449037
1296344,906678
842207,681922
424870,343795
2314600,777628
2451753,1398309
10380,1186729
1520910,582173
2451914,1412582
1753416,1018847
1709208,681807
2070433,313449
1296360,590621
2314435,172925
1387840,708750
2314480,99364
1239744,1162707
194074,1585480
153289,76546
2501742,605714
2238471,1654418
778576,964569
1709202,1646431
1083311,554295
2070368,1253852
2314614,1252305
1555420,1558934
45421,1611710
1068981,395304
1709281,625756
2314572,106660
2451810,1259555
1387916,1779640
1367581,1467087
798804,1531325
917711,604458
1883251,551052
2211236,1539003
1068924,598935
2394918,25629
1083324,1021171
1709343,497062
1937242,345802
627048,436405
333572,1093752
2171340,792462
2451864,332672
1443180,1571458
1104337,1812059
118437,180127
1083289,412307
340400,1323921
2395047,1841849
637219,632735
2189814,201417
1676681,6200
2070477,340577
1296530,1084001
1239771,730095
1419943,560837
1443264,1833040
2451711,618455
2451784,1784409
194175,1069749
741884,875544
194171,737119
1676609,981837
178703,218881
1387728,625884
118391,327380
620166,558629
564968,671352
842247,1820937
1643323,1783780
2451729,1121404
1753636,1574142
2189837,227153
1045114,969262
1003503,574888
2002315,76559
1505462,268700
995877,1260272
1688183,1251949
2394889,327551
1296492,1646577
1643220,28365
220974,1353057
220988,1284896
2593388,413908
996010,1365122
996026,249097
2451556,798529
2069941,1756901
2342330,1598278
2070137,26749
194151,1562293
2395103,292724
2262589,497867
798776,1681015
226838,1800156
1937214,927157
178783,1635729
1443367,23882
2598521,379291
930141,918948
1659554,1285464
2070184,1352660
592832,1363815
1296536,229603
741882,671320
2394971,625408
2070489,923242
2070483,757740
2451535,1336451
2395079,1594434
1296463,595417
1387809,461485
930121,710375
2002234,1189635
2314436,794536
424966,1740601
1555427,1225378
299169,1250132
153386,476640
1296489,648672
498868,257580
1709314,613443
2002396,833233
1271690,787479
1419925,610422
1104355,624914
1180669,85260
1937219,459272
178730,277629
1709332,347456
2070286,371048
1068930,295778
205412,596607
1443301,671162
1267886,716555
398877,1342698
937100,1590705
946912,1658538
2557663,811923
2501778,1116441
118486,52057
318619,360340
1180655,1473291
1709378,792708
778589,732776
498800,1317765
1443326,1478304
1296393,859499
1753613,796000
930128,1830992
1649386,278434
1643317,357721
1883211,1036961
1579443,815523
424868,1184052
798765,155348
1296538,604126
1367570,1260256
1206437,796973
930177,725136
1125511,131865
2314598,1539149
361709,1129956
194153,1673
1753556,975353
2342202,219685
2070032,1715108
118401,642216
1676640,372870
1367511,1709303
2262596,789446
741849,335693
153447,259742
2342347,80310
498912,290122
995897,1429136
951740,1539431
565003,1025832
2315324,24145
498750,1113744
669617,816205
1800587,1784848
2002262,1281833
1541328,1707398
2069943,572490
1443134,997947
2395138,139021
2262421,104298
2314571,1784555
569389,1080865
131209,859589
1589595,632706
129244,714592
50383,623260
1266584,132233
49905,890131
2163576,358707
432124,1080748
1013412,1027986
2250277,341629
1302362,1644380
2083890,677032
2088508,493230
1394129,1080461
1353677,625566
392799,971208
206286,208285
876794,1426773
156270,835090
324131,796207
780984,508235
234217,326809
123987,1539617
1512930,200794
1355312,88356
1219273,894611
2460431,908626
156632,1836222
1530926,394685
676867,122035
2266786,318363
2152280,625398
284847,725403
1611758,489345
2085585,1057097
2084404,1013701
1184072,962244
1510746,1838713
430763,1642360
300377,444892
381459,14905
1184375,890092
594843,195908
931832,358257
757014,302097
1049074,584280
79587,966391
1423009,1039548
675891,377094
750368,452555
383379,812269
54449,598067
1393383,796195
324305,1564372
754874,1698238
548727,397299
1304028,929653
629257,1124287
1127368,624678
155995,925136
604097,1026693
168968,1245211
874542,328314
1939794,1013740
243536,505335
128216,276406
2226537,36549
14407,1578086
919333,1378130
2084874,1336758
1917102,331665
925387,1538292
230239,929742
319604,1285669
1240474,338973
1279386,598453
54830,392480
49267,1574202
1048233,926216
953218,356861
2083881,1780786
125527,1381261
1112611,558754
1184132,784869
845702,574382
2462786,535030
676842,198790
1532881,345535
1158081,1261349
1005370,236682
676182,1807694
434004,1432507
51461,444731
2239975,1308742
1018463,1369141
1568407,841433
1247488,1617375
1013391,919413
365075,698593
504109,1244465
829262,1587197
903760,829298
1164905,74995
342017,1597876
53088,585771
505520,737744
2350258,1539084
300116,1005822
1905428,89229
678504,202391
432312,358535
382259,1386499
2350436,24404
259199,77692
1969114,1332547
1714435,1815986
78557,411981
1940779,643525
221513,1436188
2286212,1609400
569598,274562
246390,169579
327899,230309
2084870,1260275
1207083,1304431
1543507,405079
128412,1291902
505833,243111
1589293,1810793
125090,796006
274722,1156365
1968664,1348915
1794716,1632475
49999,1689003
1454680,1674635
903867,1633819
1149467,921745
49609,1365638
156395,1166033
2401311,1555080
2580626,618957
1352998,650405
264197,233431
382648,762911
51253,399989
197548,277648
2350238,484673
506689,1557418
2152601,373167
284159,1283361
548520,922987
2163633,1135135
363545,454638
51237,1627062
430380,975353
234548,1234141
392774,346463
284193,1640466
206402,887958
1235102,976892
1302661,1250852
629305,1250277
128157,244503
214701,1250720
1536196,723735
52933,1018225
1940451,371029
1854773,231693
938452,1377005
351164,1709308
197674,490353
1353671,1082628
1863582,1624621
1816324,26517
2163545,1630697
2088880,492297
77715,616171
1218619,1818721
1897377,1283387
1510063,1513791
128632,488866
229034,659064
2401022,1059638
364162,1555753
1878106,1180921
755487,807312
1070871,983806
548665,392871
2194239,1525225
214221,462508
1028858,62372
324189,629903
1969146,998653
1761264,1028685
1568241,1072440
2086629,64749
78778,1713957
750239,924282
503776,1097591
244116,639990
230184,462549
909532,1289551
909221,935954
1811651,1276160
244336,167714
676663,474567
156404,783771
1663455,671241
1795246,625873
382807,969892
1905444,1198330
129045,797580
2504987,1539530
131364,633306
620912,481116
402622,1640366
324493,1572789
1456216,625814
1453262,1188037
538222,347706
1230965,1205428
909254,1646691
755273,346070
2504937,842543
1761148,494940
197265,1285457
594670,636845
229233,338196
2266358,600414
875061,1772828
753807,1292252
1127343,1784597
2084052,1343955
2266659,1762151
891755,520083
1511499,236632
1112605,1539529
953635,1618279
752424,1079755
1669828,503355
364345,392781
1185462,1306644
507692,768576
2528442,46646
1878320,1705158
1762512,1695341
1714349,261974
79365,1546334
245164,1524405
1218720,671011
755263,876423
568624,10833
2030987,1069604
829941,959598
156694,1006404
129982,1514387
1422940,819592
2007359,134772
126924,1641974
125088,1472371
1272815,156781
1456127,1185708
1048626,1342432
168946,652473
215864,492648
168952,878363
2084059,1291422
79627,674671
1453119,1170652
875732,1419719
998851,938746
2161011,304571
1897339,1804099
1106083,1101905
2542236,610478
156428,1584706
909691,490687
1714112,794528
998454,1479530
751547,1646394
751686,238043
2266209,436110
215128,1448762
2460517,1356776
1714191,1203234
678327,1529092
215840,1657702
2460881,1191666
983203,1311260
1510836,714017
756473,318100
1393064,1823895
1304349,1285485
243130,1818754
1250991,1261023
1106870,1598173
973599,461573
325124,1285699
1808438,625785
696449,669701
1135664,1581104
895754,1539201
453038,201334
1249417,1093429
88930,1438034
621686,1402559
1425467,338759
2116121,511645
1819596,1249627
771872,1427935
835155,1803104
453380,667348
1820010,699741
2485086,1529235
1622773,1704575
1622851,495137
395554,1079930
1666723,1618234
1060388,1227123
203288,1260960
286508,411335
978104,1428443
453424,1670495
1361973,1675259
2278701,1833122
1784849,625667
2485044,1285019
529853,277630
541643,952567
613370,117923
895757,1257164
529826,406586
2278907,1535744
813527,1571084
1059988,708815
1785561,1412875
578761,1513981
1819896,370390
2564020,364365
2245089,271952
2117482,36040
2563679,1564434
959359,874689
630022,1319796
2414882,1633320
2485744,192564
260015,726062
1249342,274969
1060181,158400
250614,1451088
578760,1316719
696747,255834
531012,500676
1728447,455780
978011,1504830
1160963,1646982
1479271,1182864
1849321,168640
2279007,1037646
695956,1285789
1784390,900475
531270,794564
1059814,1532316
909937,650552
453410,1632645
185334,1707475
453319,807825
813484,1252191
1224738,1200484
2116673,357281
529463,1254321
2564412,524997
2019893,1107765
88974,1711590
2563980,1631788
388547,6382
1110345,962381
21735,212483
771690,1778855
1648121,1002758
1059728,1385969
541529,1299215
1519313,502163
529787,455336
1576912,798832
1361871,1301166
1784430,262401
2486232,1285644
1564342,501881
1154093,1383480
1621554,128588
2485157,1710062
978208,981233
1110187,81883
1197203,1711690
2547155,1376531
2278926,1415744
1784199,764033
531169,19850
1110458,860615
921384,603946
2563843,1006158
959527,709437
395043,174811
344859,478004
1154178,1285067
1197322,1219625
1059636,601737
895593,86799
1135691,1260325
219372,352320
1478902,1704973
401800,625514
1075283,1677305
1783500,199195
2415732,625357
308052,201051
1153981,1024485
2200759,1473967
454120,616000
250964,1146081
451802,1099696
1225508,480767
1477946,674916
1160894,550983
388860,310669
1136274,403196
219238,743169
293474,1060977
1820069,1837421
2019740,718065
1784739,1539082
1546245,560922
978162,1583790
1971003,1080994
530728,227662
2116700,415146
207951,295604
2156363,356860
1405800,1648885
1095793,633469
606991,513669
696017,1209190
1000918,167201
305485,1404346
89221,625043
2547211,1539359
1785818,1437874
1198634,1581987
552686,812047
1026124,379311
939633,1479794
1118108,718577
2200734,181464
1856234,209268
2485581,809241
1136413,1262581
578587,1357423
453146,356541
2279329,246377
308053,373285
2583241,1033372
1478196,719306
1166991,1285921
1224824,936894
696622,187503
855319,1079590
835484,925764
145383,358541
1317606,1396532
697369,1612723
1136628,1080932
813317,1200883
1362068,71454
978229,44707
2563614,383569
621723,793944
835463,265391
370306,971726
1405654,287348
1569468,1313440
305273,349660
370423,840069
2156446,1278593
1884313,1215642
1095839,938686
146377,774698
1059869,454317
2279424,1378109
2116309,1079857
529397,672474
1728233,560588
2547192,1336354
2323188,362954
621735,1639201
1097039,795670
2547282,1025836
1114637,295464
908456,1500044
2116840,1151447
1136624,1283445
789679,1400467
293483,959555
2484931,402819
2564455,1645850
1224871,358312
2415744,534580
146466,1621341
1225462,70408
1405804,614477
1569510,1651813
1096726,1285545
370820,1614267
2116551,1555654
530094,1582466
2115977,355546
989880,1496894
2531769,817179
529153,1646923
2244660,199190
771674,1522844
89198,1128403
2278516,511504
530045,1652319
541610,1340510
454480,1636350
1097016,1261135
2019851,659355
1136575,898726
1135838,345858
2415164,72198
1317585,1469909
1317405,1599066
2200645,610969
185323,899429
613122,1341859
985695,231028
1881878,1210255
219624,347290
1849132,1150626
1784151,1663122
1870160,1473131
1136192,962065
1136324,1669032
1059635,1774788
1797191,843607
1241789,1333345
696752,819160
1225914,1466014
145575,977712
1577006,625615
355145,698133
1727973,6455
1110525,454345
453045,1245602
884643,1652196
1405356,901487
1161047,1243522
2552525,720275
1621800,359257
985811,671167
1728430,1031435
578426,1303013
1784658,1135312
1317392,809295
270353,423873
146123,1669513
1135898,1595944
370465,63663
854657,1581477
453395,242154
1096580,1708245
89190,277638
2514212,866739
1249510,876872
855138,1580112
1783555,1744945
452793,1543908
985751,999260
2116336,625516
2583159,560673
529718,128660
2531809,1291602
1317695,489813
1621717,1332060
1785332,584207
552960,815651
2359319,1093752
1621757,1433319
370661,36956
978299,323107
1728295,1356737
219355,1652290
1613109,121993
761151,219682
2092722,478699
437684,590405
1690017,1291928
1613060,254952
1632180,1218393
2543203,1260980
2092744,1670344
1613081,769014
1088649,1507491
400619,1539056
605133,1261017
999576,271300
605089,348850
954556,321008
366517,773866
926101,1501236
1129802,1263477
1088656,606626
1590206,789439
1590207,1520310
2587004,168656
1459444,960248
217392,1347521
1459566,1024010
1795835,1630947
1765704,1362873
2009832,1584222
1765743,463672
1942021,982925
1459569,676305
1613094,1124100
1357519,1058758
1306373,800024
316220,19211
206700,1571779
437667,1135322
1268868,675866
932449,685664
2465322,1004021
2465672,514313
1129866,402944
2092056,1320776
2465647,1275332
2465371,1198070
1129826,836304
2465749,1285425
954548,967665
1803310,1289550
2092539,452175
1088754,1787421
974635,916485
513965,164811
1395675,1072853
605148,6233
1088631,1424790
2465573,1285607
1765651,1183643
1765590,188617
1716009,851276
437836,1156426
2092217,23658
1548395,232512
1568703,1261228
16319,1787411
1765621,1539722
1573952,878850
1765572,1324978
1765282,1052725
974624,1372267
1262119,171283
2092075,1263680
1158845,545228
1632175,529634
1357490,288697
1051162,687905
1765759,1238503
1765563,324149
1459445,636445
1395721,984955
1612903,132624
1187191,465980
2465643,836872
1560494,1499035
2571614,1715036
1715948,1588479
182428,1177874
1113081,272953
1765668,1698844
761195,1152453
571850,1016894
16321,1812991
1765181,1629676
2465508,963962
200597,1093741
1765491,441272
926080,695558
1051201,1709201
623611,1725593
1459322,272480
206702,502530
1765699,874086
1573916,1262193
2352184,938615
2605232,51458
1207898,1112518
1865290,924531
2269641,841135
1395820,396759
1129801,220354
999604,1507640
2605218,805905
626171,1674039
2352271,120131
932420,1146657
571859,1539238
1306217,1176247
2092728,600454
2506768,625827
681380,730074
1262101,1261197
1897788,1199007
1681068,83718
781710,1279398
1803312,1555841
1129792,78535
1824924,1105393
385135,730021
437859,500176
264655,575601
2009859,1406302
2506816,1582394
255220,1255702
1543945,1538320
1560512,263625
806317,13751
879518,1470895
1357547,991383
681333,805972
2465682,778441
2009845,1193013
1247956,537098
640159,633287
806264,160129
761233,1242283
1803309,375366
1306282,1069884
1221114,23636
2195664,860455
1716186,625363
1681054,881622
806178,1678217
1306213,1783987
879565,1174645
571869,1539446
1690026,1013968
1051221,452691
1072452,808945
2352293,1332966
437888,324570
1514649,625704
2009899,424483
848258,1080881
1765249,828149
2269523,262364
1681002,77622
2352127,1775509
2092565,1663698
2195680,402650
968176,792606
1395752,878765
16422,1500951
513983,673889
940915,1704639
2465501,190747
1765727,1198625
571944,201435
938877,1832071
1548409,109455
1150172,515897
1803247,357923
1395544,1052636
571883,292475
1765603,432686
1613096,1151018
2465736,618588
1765627,675722
681524,205067
2506845,1429122
571881,637320
1072430,1330105
2364664,840716
2195688,1080886
81365,1187978
182475,1609628
1590231,1215936
1765639,160284
1240904,154615
1664162,275364
2465724,1646357
2215613,1311629
182412,154733
2092678,1169208
2402038,162428
640211,902883
81351,1183193
437843,597942
1765576,403700
1613016,1285362
681560,1645743
2368046,266233
16332,1322995
1765297,937503
974609,972974
1613133,264496
911923,1781768
2352218,671042
182392,607861
571837,665948
1978064,1783105
571931,118210
848237,90947
681348,1801260
1543966,1411059
1543947,860216
2581222,120798
806372,1360923
16336,1060938
1828055,204870
2215618,923965
1395572,1506011
2402089,765661
1765677,878398
2009888,1377304
2320369,1732200
2009889,1351085
974622,1550797
2506761,1175432
1875397,379018
2320403,795695
2465733,454108
1716178,794555
2465762,876933
2320374,1675732
1395699,133741
513979,724320
437669,1285650
59039,1582072
2543221,1841422
1765285,890129
2506907,148225
848154,1436148
605145,127948
1765738,1272774
513993,1093195
1612998,1633124
781664,387902
1395540,1828615
938882,1642188
320214,924152
2506896,157847
1543952,84975
1459320,1714800
1765240,1057626
2605228,1539585
185543,401372
2524387,150268
813349,144146
1787238,1356988
1784279,81694
541883,794543
2515139,1506960
1318523,781293
2358305,236142
1479266,1526225
1563683,854090
453737,784273
1577088,1838406
989903,1328895
1198074,258821
772100,246309
528709,1413049
144173,357447
1241512,51118
1849861,13738
1820357,1000463
90427,22018
1136829,1412421
2572911,1039229
207741,356273
218883,225784
2563119,643551
2279919,1368342
1595565,402094
2115988,1480860
2200303,1261033
1856132,795546
371051,1261242
699101,1113199
1727816,1838108
2547729,102016
2322774,187651
219737,654549
2483292,265967
87628,677075
2572929,738585
1620433,1591441
89288,1539276
90978,732780
1195838,1263127
1317504,126888
1479847,1704737
146556,1659590
2031921,1168280
2359551,1362218
1481074,216566
2547587,1250709
1117857,1080643
1478128,1015564
621706,1631758
1782723,875421
613405,260551
2583256,692787
2220329,274383
960343,647380
2020155,943445
577923,87890
579020,907256
696021,1407950
853695,625507
450352,1636856
147071,159694
856427,321555
2595242,1766535
286577,1469671
1918076,122231
22356,695847
1161102,617069
1728150,878211
203659,295270
970097,402693
1869667,1635865
853643,1346114
1316238,714656
2358326,1152234
697833,42709
305052,736697
2547410,403378
2118132,1276546
853494,113789
2286922,381295
1684394,1479897
531999,560151
2564069,277670
185524,178346
20914,723577
1519473,1115076
532231,1487314
2113881,1776409
144233,614398
1946986,1836191
1318083,1829181
2162066,1448888
325257,1779042
1947210,1646803
1196288,739340
2020273,798159
2359149,938886
1195695,952817
272524,1466164
1623825,1650845
2514667,1093450
237329,348175
532238,1841921
203468,1472956
203319,1285158
896227,468631
345011,1539502
2020202,70544
694288,1028268
978523,359607
553225,685569
1475649,395538
1095105,798875
1251360,1369028
451353,1646570
237317,1490805
21371,1394948
159694,549220
20837,1309042
1809110,671039
1527754,272395
693775,671363
2514132,598059
1023017,1518734
1783702,1361885
2547661,1828905
970591,387846
395461,1397147
2583023,520870
1097851,573421
1405692,1188057
1480138,590523
1783414,230448
1118229,636661
90141,390306
2280150,625774
1870926,356127
2018644,1539498
146591,794542
2114367,691383
695137,902895
2019744,1053107
693664,351896
1729000,544658
2162056,1362141
1947858,1165659
835316,1080447
579245,1204091
1535303,1644904
90405,1285639
2018912,514838
1095129,878587
2113395,1117966
2279852,309736
449970,118176
1480321,504000
312022,914871
388232,560690
885077,1216391
1263072,676083
449984,1733165
526598,603138
389160,811616
1620391,1701901
541715,1680285
455135,783970
699024,1669029
959374,937152
896057,1240323
2572965,975833
1095206,1396169
2524544,69577
527681,681813
1564187,1839488
941526,138397
1576480,597572
1097862,1831451
1480788,690422
87674,514164
1224197,735510
1136788,5997
1135605,267550
2118346,793456
1361741,978730
697805,1706517
452101,56624
1848873,423862
1316801,1708978
1880015,855751
344894,1469971
1097912,1186633
1097304,1054050
90588,510529
1577159,125378
698058,1299133
146057,1151439
2221336,738857
1545994,291243
1478338,1114942
789620,828636
1786487,436392
853616,1397055
783585,1634992
1135019,156466
1225930,1178073
335513,907009
2117600,544222
1782301,1840330
769693,1815761
1058602,1056227
2514880,1257858
697866,416448
695887,794579
542104,1452273
1236372,1686683
2564407,512651
208254,1372257
606621,287228
2116331,1381362
1847914,1223626
2486568,1352032
1622259,641344
1728108,1815691
1210576,495388
613200,407961
2576081,772398
2595252,937409
452380,1707094
783491,1450212
2113680,1632670
2156454,1566588
578822,1240916
394893,1842718
1880013,183297
2019057,1790941
1623414,1583869
218891,1438368
89723,121262
1241861,455721
691913,1611209
1117713,130791
1580498,1357831
1117758,1787394
1774940,560975
2111170,1300433
2109014,1437098
2219782,742940
2423401,1254464
2110413,1120113
1632647,1714964
2018023,1261265
2511915,563964
2601146,834369
1159820,1016189
1777274,715634
576529,1630712
908410,1713992
1779751,771587
1194538,629818
1779698,903827
307834,1052810
852504,921006
285914,879855
690057,1670790
641786,1071994
1683564,1037259
2322475,1499470
1725413,1677841
1402697,1176910
2356382,625533
1133764,1632495
1468617,279274
2108626,165844
768549,1645770
307833,415968
1470660,1016632
272499,92599
1209401,1562617
2109035,1170782
1779733,492581
782866,1629353
1473159,355593
1109064,196013
1690341,1285401
1014374,1628654
1253475,1350989
1194532,843330
1980167,508477
1314543,1352887
1472571,837381
337466,1588059
1868853,295301
1665356,107828
447870,636052
20308,449382
957766,368803
1619351,645513
1402675,1161842
2572302,1298966
2275366,1652405
1192675,913843
1517593,1171089
1647572,506543
1470117,634246
2482019,274530
2357762,1285425
691926,795652
2512708,962769
2199293,671337
2219887,784554
218276,516846
1473157,33067
1619496,1532158
1776588,68456
688833,1261395
2480773,260455
2161838,1519516
1545764,1351823
1193160,1641553
2582514,674946
447030,347322
1776367,479019
524431,1071778
369497,1080700
690356,1768947
2276911,400804
218605,1056334
2108548,445067
1472565,186121
1370707,288025
2512465,1256645
1134075,451781
85935,130737
354402,644428
1517444,832064
1545593,1726213
985166,245950
447013,795653
1563285,343594
1031108,784855
2199689,1823146
2175774,508312
1092476,1462153
1159905,1397034
1469976,452200
1314860,76008
2482052,1028585
2109349,1632636
958000,1326088
2531507,1098710
307836,21055
311446,923122
1056259,764089
1402412,1725651
1000430,26112
2111116,1363260
1093704,1670930
1194929,441380
976860,431398
1057544,1662631
2413012,1098146
852497,1041262
1775217,254740
906269,649583
782875,1168742
1402995,841114
20022,979012
2228524,972543
782935,670654
2199693,409451
218606,710559
2018013,1310549
1159713,1260372
1779762,22544
689998,73824
957999,862051
344313,1530622
2110429,1588849
1580497,960142
1267071,904674
159209,1572896
2017983,773928
1469959,1457361
1517591,740011
1725093,639798
811494,802747
690097,560979
1030779,226634
1665390,315035
141217,32771
1846742,1344387
1091926,206292
222438,19577
1402974,945183
1818722,821891
1314887,76448
387433,1671201
1314864,634592
202184,309862
447872,1412685
2244049,728488
1776656,935731
1914536,1539229
2219893,1501602
1473164,428758
574955,872457
2357659,317028
1868041,1787439
1055564,1828378
2109040,533698
331996,148763
2111120,1113795
1899865,1677630
976853,985237
524412,1659247
576266,966756
344307,1597773
1402999,1713503
304510,343100
255501,455428
207226,1240911
1469961,1065705
1194477,1248052
1057532,996790
958001,829331
303831,1778509
1153159,1808544
1091917,343510
1779043,1550880
523483,794572
1914556,856801
690357,639426
1193145,1342694
691884,1355837
1057254,881807
1946219,515175
1402726,495448
947565,943445
1056415,610659
689023,1689211
447054,1125160
158822,716678
1632648,1257534
1314878,1339568
1806958,1260250
852640,366594
304080,413869
1313769,560164
2017880,1771838
2412150,1320280
1779073,1448242
2110438,858663
1402703,724482
2479964,508268
1192744,1285640
2357789,1253947
1257108,1592289
1133758,21282
447950,1519259
387316,1528941
1618998,1080764
2479816,287744
1805718,1319409
811474,1562152
2523789,1114492
2275336,743463
85943,33710
344315,29885
235959,1545820
2276474,661793
606000,1741615
976672,295484
2413241,598389
789598,1130088
1403174,266534
1582329,1670148
2018080,1246327
2111500,280388
1847428,1214366
1232944,29795
255543,1411456
783241,1572372
448440,1127484
20309,560759
286264,746205
888062,1002684
448167,951000
811677,1251882
448183,447712
642402,1597461
524441,1707834
2562582,1261351
1134271,907482
1868905,742300
264949,295000
448233,43249
63270,1362147
2482183,1634925
354564,1056198
1153312,671232
448124,938844
1194774,1112163
894929,119992
524425,1071478
524433,285745
2161871,542952
448339,1397029
1527120,1790539
1074475,264880
2277025,384245
2161866,1729379
894913,1448011
1855723,1079924
2111533,1258754
1194875,172871
894930,1577765
1980189,1383171
369596,490449
63290,1115059
1253614,1645783
232433,1260269
976995,492442
834367,503593
1194757,674002
1473535,1555626
1403214,283014
63279,571513
576672,1082230
1970835,244737
1194694,1448393
20364,877543
985226,1581686
1232951,722575
692094,1069354
834369,339613
1725774,188555
692152,1556476
250063,387252
1279953,1840590
811696,1432534
1194842,1526914
2546239,1251687
768636,271494
172734,571477
1403170,1093752
1194920,737969
1134246,296823
143091,1572317
811704,1532090
1194690,796005
1134266,1554135
1241449,1729637
1855727,1742404
448188,165203
1273903,1261112
1725728,366840
1619502,1546336
2277063,861207
1594084,644707
524403,1415108
448322,129616
1582354,1460669
2606134,1304300
2111463,501698
2018058,265277
448386,1369841
2161857,614005
1527118,1646498
524422,977649
2546262,774352
1251330,1305952
369598,218547
143073,1288825
448421,1809313
894922,1470152
2111486,264274
143069,574285
63252,1198968
1619494,672448
354575,1285462
1057804,229738
2277055,1528055
2413264,671090
1473504,612510
448321,29689
448336,1336340
642396,122039
307864,810413
143059,675774
1074480,1715072
222481,1496728
576656,129679
1194801,860016
1847464,1182064
1153311,1015749
1847482,1421288
20307,963427
1582361,1530557
20354,851541
1403199,1133729
1134312,27232
448132,633026
986484,1220423
2562581,1285642
1531611,908195
222491,220794
448220,1634057
2357910,281129
448425,15700
576697,813804
63227,376474
2219965,26916
2512842,919002
789607,700362
448267,1523843
159251,1460342
958115,1539346
1473525,1633310
811688,1726291
143076,1278906
1194723,1261405
1594072,714444
1057729,1135390
387492,514784
1134175,313644
1194831,1482206
2482170,65308
2161869,925755
945361,1296076
86158,596244
1194895,1059643
1884117,1556443
1403179,793790
1361256,952986
1134245,1578332
1134314,235678
1194857,497369
1868910,1556179
1134270,1166714
524444,837219
811691,1311478
945367,1081000
1134171,1261114
222500,1521504
63236,661168
250067,591540
2111507,1731921
1563356,708624
2546264,203679
1314955,1093429
1236028,1053570
1314946,1790911
958129,723471
1153324,781446
1134243,865580
2277054,75510
1194778,535747
1134192,1212497
448364,1703886
63258,1071473
1847460,1013955
2546265,876327
448344,219866
576683,287651
20303,1550796
1134238,1489287
143061,1233132
20294,690458
969620,1375726
524385,1676641
344392,1518704
1134179,1208768
1134202,19121
1159921,279143
2413250,1519055
1057799,229835
1855715,636989
1057818,1128194
1194765,338872
448355,907427
448179,560655
1548663,1687221
783219,1133872
1725727,1129246
977001,671293
1134272,432266
2413272,566587
642392,795674
20275,56082
1134186,795703
1776933,1546143
523073,280367
1092891,224491
1806191,815838
1569147,254479
1683178,1827014
1647587,1129330
767327,1539334
320396,502577
1113888,1394221
2480243,1028813
1724003,75625
1593187,1254730
1617980,634779
1777082,1361465
810784,1414480
85229,1248192
642052,1099050
158965,1402191
1618113,1285843
1313765,317094
1618101,1246626
1470340,560909
307663,1710408
1030905,655661
85213,1526291
2017231,1655201
1618130,452054
394508,765452
1470907,1226383
1724140,235898
1665845,276406
1056323,508866
957288,752576
833973,543595
1470870,753687
575747,1550774
1723887,166046
833916,777921
1777189,1486831
1593209,616515
851976,511466
1617997,723694
1683177,781356
2275872,524721
1222959,925442
1569143,1412515
62537,791127
249534,602579
1092719,1080533
2108961,1507268
1470535,145338
85211,1305643
2219458,345451
1618024,1764969
62530,1748183
1248797,1451655
957330,792469
989694,1097587
141520,1163553
1724155,272817
851944,1400391
2480178,1261441
1575729,380298
1073999,673679
85260,506369
1193286,1080437
851837,972897
882127,807839
575720,1764826
1470510,211713
1470474,506946
1025747,665534
1424936,82997
1723944,829237
1193304,1276736
833961,1736248
1670167,1689543
141484,520469
833942,1539299
1575765,773979
810566,290914
344164,229764
1665759,514420
2528901,618069
2108927,143019
852064,1700662
1370984,112296
1818795,1328275
172512,1635462
1092729,1426745
368936,1655713
236193,1290644
933393,1631921
882022,1353967
2017302,1277636
920562,1787462
1014545,1815973
1545569,1801540
767347,1581127
851932,355594
1777587,406119
767314,1439851
810779,1710260
690345,893395
19788,151718
1575702,423339
2108770,766331
1401811,27729
1092902,1098067
1548567,1018781
1723994,22022
1776986,740789
1776905,1071808
1806223,302798
989677,709962
2511739,1373798
1401771,1584196
2480102,787347
1593221,605157
1724146,1835827
1665666,625783
1806158,1556843
85264,454676
882199,890146
1683101,722293
851801,1724448
1313733,857663
279735,379951
1470350,1539739
1222979,83960
1806251,1285611
690398,840333
2108798,409753
1806074,728440
1694662,1285323
368970,603565
19716,673380
882114,828542
1308931,812735
2571957,1220356
2098440,1133986
1232409,1072621
1189326,1363397
955375,1285351
518434,872532
1899731,1057690
1769471,1311295
1855410,1080656
1866834,674924
1516199,1446655
2011676,1790964
518529,270731
2011994,1188953
1970162,1646689
17141,222154
517965,1633411
1208674,651487
1238263,1292368
2272676,907261
1309968,1778508
2011885,129951
1913873,688205
919776,1687703
763578,274863
1397106,1117189
1736997,675569
1208835,1668705
2097700,1678147
1166500,1479617
2216678,922254
1150910,58719
519509,1124397
1052273,1070390
1152148,1539469
2581559,1442335
1253321,1001232
1892207,1609788
1590958,1042916
2471600,795504
2404409,851288
849530,433991
1843856,1025332
1878994,791132
1825070,433894
1189666,671123
880532,1291596
763070,579708
684723,1571659
764153,290052
1463022,1646407
1424238,1361993
1308924,1522728
1875800,1632682
2154900,202229
1151908,1331390
519001,974520
2353490,249101
2552313,245991
2364769,1700376
781956,1499191
1369689,554345
2543994,689502
1462631,396875
2242190,489745
519729,1565316
1208730,290676
157854,1313298
2508053,1436582
2272649,1628581
2469331,145323
1516252,995327
905308,718358
1208412,1665196
519049,1546308
1151119,1836916
2523082,1115979
1769085,1773980
