id,juris,city,name,min_far,max_far,max_height,min_front_setback,max_front_setback,side_setback,rear_setback,min_dua,max_dua,coverage,max_du_per_parcel,min_lot_size,HS,HT,HM,OF_,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME
20258,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-50-X",,2.5,50,,,,,,54.45,,,,,x,x,,,x,,,,x,,x,x,
20259,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-55-X",,2.5,55,,,,,,54.45,,,,,x,x,,,x,,,,x,,x,x,
20260,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",,2.5,65,,,,,,54.45,,,,,x,x,,,x,,,,x,,x,x,
20261,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-OS",,,0,,,,,,54.45,,,,,,,,,,,,,,,,,
20262,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-105-E",,3.6,105,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20263,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-B",,3.6,130,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20264,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-E",,3.6,130,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20265,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-V",,3.6,130,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20266,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-160-F",,3.6,160,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20267,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",,3.6,40,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20268,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-50-X",,3.6,50,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20269,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-55-X",,3.6,55,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20270,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-56-X",,3.6,56,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20271,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-A",,3.6,65,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20272,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-X",,3.6,65,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20273,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-A",,3.6,80,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20274,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-D",,3.6,80,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20275,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-T",,3.6,80,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20276,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-85-X",,3.6,85,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20277,101,San Francisco,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,,1.8,40,,,,,,72.6,,,,,,,,,,,,,,,,,
20278,101,San Francisco,BROADWAY NEIGHBORHOOD COMMERCIAL-40-X,,2.5,40,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20279,101,San Francisco,BROADWAY NEIGHBORHOOD COMMERCIAL-65-A,,2.5,65,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20280,101,San Francisco,BROADWAY NEIGHBORHOOD COMMERCIAL-65-A-1,,2.5,65,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20281,101,San Francisco,BROADWAY NEIGHBORHOOD COMMERCIAL-65-N,,2.5,65,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20282,101,San Francisco,CASTRO STREET NEIGHBORHOOD COMMERCIAL-40-X,,3,40,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20283,101,San Francisco,CASTRO STREET NEIGHBORHOOD COMMERCIAL-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
20284,101,San Francisco,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-160-F,,2.5,160,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20285,101,San Francisco,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,,2.5,40,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20286,101,San Francisco,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,,1.8,40,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20287,101,San Francisco,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-50-X,,1.8,50,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20288,101,San Francisco,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,,1.8,40,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20289,101,San Francisco,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,,1.8,40,,,,,,54.45,,,,,x,x,,,x,,,,x,,x,x,
20290,101,San Francisco,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,,1.8,40,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20291,101,San Francisco,NORTH BEACH NEIGHBORHOOD COMMERCIAL-65-N,,1.8,65,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20292,101,San Francisco,OUTER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,,1.8,40,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20293,101,San Francisco,PACIFIC AVENUE NEIGHBORHOOD COMMERCIAL-40-X,,,40,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20294,101,San Francisco,PACIFIC AVENUE NEIGHBORHOOD COMMERCIAL-65-A,,,65,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20295,101,San Francisco,PACIFIC AVENUE NEIGHBORHOOD COMMERCIAL-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
20296,101,San Francisco,POLK STREET NEIGHBORHOOD COMMERCIAL-130-E,,2.5,130,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20297,101,San Francisco,POLK STREET NEIGHBORHOOD COMMERCIAL-130-V,,2.5,130,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20298,101,San Francisco,POLK STREET NEIGHBORHOOD COMMERCIAL-40-X,,2.5,40,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20299,101,San Francisco,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,,2.5,65,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20300,101,San Francisco,POLK STREET NEIGHBORHOOD COMMERCIAL-80-A,,2.5,80,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20301,101,San Francisco,POLK STREET NEIGHBORHOOD COMMERCIAL-80-D,,2.5,80,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20302,101,San Francisco,POLK STREET NEIGHBORHOOD COMMERCIAL-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
20303,101,San Francisco,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,,1.8,40,,,,,,54.45,,,,,x,x,,,x,,,,x,,x,x,
20304,101,San Francisco,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-65-X,,1.8,65,,,,,,54.45,,,,,x,x,,,x,,,,x,,x,x,
20305,101,San Francisco,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,,3,40,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20306,101,San Francisco,UNION STREET NEIGHBORHOOD COMMERCIAL-65-A,,3,65,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20307,101,San Francisco,UNION STREET NEIGHBORHOOD COMMERCIAL-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
20308,101,San Francisco,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-40-X,,3,40,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20309,101,San Francisco,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-50-X,,3,50,,,,,,108.9,,,,,x,x,,,x,,,,x,,x,x,
20310,101,San Francisco,WEST PORTAL AVENUE NEIGHBORHOOD COMMERCIAL-26-X,,1.8,26,,,,,,54.45,,,,,x,x,,,x,,,,x,,x,x,
20311,101,San Francisco,WEST PORTAL AVENUE NEIGHBORHOOD COMMERCIAL-40-X,,1.8,40,,,,,,54.45,,,,,x,x,,,x,,,,x,,x,x,
20312,101,San Francisco,WEST PORTAL AVENUE NEIGHBORHOOD COMMERCIAL-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
20313,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-26-40-X",,,26,,,,,,54.45,,,,,x,x,,,,,,,x,x,,x,
20314,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-40-X",,,40,,,,,,54.45,,,,,x,x,,,,,,,x,x,,x,
20315,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-50-X",,,50,,,,,,54.45,,,,,x,x,,,,,,,x,x,,x,
20316,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-65-J",,,65,,,,,,54.45,,,,,x,x,,,,,,,x,x,,x,
20317,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-65-PM",,,65,,,,,,54.45,,,,,x,x,,,,,,,x,x,,x,
20318,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-80-B",,,80,,,,,,54.45,,,,,x,x,,,,,,,x,x,,x,
20319,101,San Francisco,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-OS",,,0,,,,,,,,,,,,,,,,,,,,,,,
20320,101,San Francisco,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,,2.5,40,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20321,101,San Francisco,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,,2.5,45,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20322,101,San Francisco,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,,2.5,50,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20323,101,San Francisco,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,,2.5,55,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20324,101,San Francisco,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,,2.5,65,,,,,,72.6,,,,,x,x,,,x,,,,x,,x,x,
20325,101,San Francisco,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
20326,101,San Francisco,HAYES NCT-40-X,,3,40,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20327,101,San Francisco,HAYES NCT-40-X/50-X,,3,40,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20328,101,San Francisco,HAYES NCT-50-X,,3,50,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20329,101,San Francisco,HAYES NCT-65-X,,3,65,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20330,101,San Francisco,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-105-E,,3.6,105,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20331,101,San Francisco,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,,3.6,40,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20332,101,San Francisco,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,,3.6,45,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20333,101,San Francisco,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,,3.6,50,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20334,101,San Francisco,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,,3.6,55,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20335,101,San Francisco,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-B,,3.6,65,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20336,101,San Francisco,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,,3.6,65,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20337,101,San Francisco,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-80-B,,3.6,80,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20338,101,San Francisco,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-85-X,,3.6,85,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20339,101,San Francisco,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
20340,101,San Francisco,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-28-X,,2.5,28,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20341,101,San Francisco,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,,2.5,40,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20342,101,San Francisco,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,,2.5,45,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20343,101,San Francisco,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-120-F,,2.5,120,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20344,101,San Francisco,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-160-F,,2.5,160,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20345,101,San Francisco,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,,2.5,45,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20346,101,San Francisco,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,,2.5,65,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20347,101,San Francisco,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-85-X,,2.5,85,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20348,101,San Francisco,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,,3,40,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20349,101,San Francisco,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-50/55-X,,3,55,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20350,101,San Francisco,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,,3,50,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20351,101,San Francisco,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-60/65-X,,3,65,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20352,101,San Francisco,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,,2.5,40,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20353,101,San Francisco,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,,2.5,45,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20354,101,San Francisco,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,,2.5,50,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20355,101,San Francisco,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,,2.5,55,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20356,101,San Francisco,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,,2.5,65,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20357,101,San Francisco,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
20358,101,San Francisco,NEIGHBORHOOD COMMERCIAL TRANSIT 1-40-X,,1.8,40,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20359,101,San Francisco,NEIGHBORHOOD COMMERCIAL TRANSIT 1-45-X,,1.8,45,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20360,101,San Francisco,NEIGHBORHOOD COMMERCIAL TRANSIT-2-45-X,,2.5,45,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20361,101,San Francisco,NEIGHBORHOOD COMMERCIAL TRANSIT-2-68-X,,2.5,68,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20362,101,San Francisco,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-120-R-2,,3.6,120,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20363,101,San Francisco,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-120-X,,3.6,120,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20364,101,San Francisco,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-40-X,,3.6,40,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20365,101,San Francisco,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-50-X,,3.6,50,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20366,101,San Francisco,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-65-X,,3.6,65,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20367,101,San Francisco,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-68-X,,3.6,68,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20368,101,San Francisco,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-85-X,,3.6,85,,,,,,,,,,,x,x,,,x,,,,x,,x,x,
20369,101,San Francisco,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-OS,,0,0,,,,,,,,,,,,,,,,,,,,,,,
20371,101,San Francisco,PUBLIC-105-E,,,105,,,,,,,,,,,,,x,,x,,,,,,,x,x
20372,101,San Francisco,PUBLIC-105-K,,,105,,,,,,,,,,,,,x,,x,,,,,,,x,x
20373,101,San Francisco,PUBLIC-110-X,,,110,,,,,,,,,,,,,x,,x,,,,,,,x,x
20374,101,San Francisco,PUBLIC-130-D,,,130,,,,,,,,,,,,,x,,x,,,,,,,x,x
20375,101,San Francisco,PUBLIC-130-E,,,130,,,,,,,,,,,,,x,,x,,,,,,,x,x
20376,101,San Francisco,PUBLIC-130-V,,,130,,,,,,,,,,,,,x,,x,,,,,,,x,x
20377,101,San Francisco,PUBLIC-160-E,,,160,,,,,,,,,,,,,x,,x,,,,,,,x,x
20378,101,San Francisco,PUBLIC-160-H,,,160,,,,,,,,,,,,,x,,x,,,,,,,x,x
20379,101,San Francisco,PUBLIC-200-S,,,200,,,,,,,,,,,,,x,,x,,,,,,,x,x
20380,101,San Francisco,PUBLIC-220-F,,,220,,,,,,,,,,,,,x,,x,,,,,,,x,x
20381,101,San Francisco,PUBLIC-240-H,,,240,,,,,,,,,,,,,x,,x,,,,,,,x,x
20382,101,San Francisco,PUBLIC-28-X,,,28,,,,,,,,,,,,,x,,x,,,,,,,x,x
20383,101,San Francisco,PUBLIC-300-S,,,300,,,,,,,,,,,,,x,,x,,,,,,,x,x
20384,101,San Francisco,PUBLIC-30-X,,,30,,,,,,,,,,,,,x,,x,,,,,,,x,x
20385,101,San Francisco,PUBLIC-320-I,,,320,,,,,,,,,,,,,x,,x,,,,,,,x,x
20386,101,San Francisco,PUBLIC-340-I,,,340,,,,,,,,,,,,,x,,x,,,,,,,x,x
20387,101,San Francisco,PUBLIC-350-S,,,350,,,,,,,,,,,,,x,,x,,,,,,,x,x
20388,101,San Francisco,PUBLIC-40-X,,,40,,,,,,,,,,,,,x,,x,,,,,,,x,x
20389,101,San Francisco,PUBLIC-450-S,,,450,,,,,,,,,,,,,x,,x,,,,,,,x,x
20390,101,San Francisco,PUBLIC-45-X,,,45,,,,,,,,,,,,,x,,x,,,,,,,x,x
20391,101,San Francisco,PUBLIC-48-X,,,48,,,,,,,,,,,,,x,,x,,,,,,,x,x
20393,101,San Francisco,PUBLIC-500-S,,,500,,,,,,,,,,,,,x,,x,,,,,,,x,x
20394,101,San Francisco,PUBLIC-50-X,,,50,,,,,,,,,,,,,x,,x,,,,,,,x,x
20395,101,San Francisco,PUBLIC-55-X,,,55,,,,,,,,,,,,,x,,x,,,,,,,x,x
20396,101,San Francisco,PUBLIC-58-X,,,58,,,,,,,,,,,,,x,,x,,,,,,,x,x
20397,101,San Francisco,PUBLIC-65-85-N,,,65,,,,,,,,,,,,,x,,x,,,,,,,x,x
20398,101,San Francisco,PUBLIC-65-A,,,65,,,,,,,,,,,,,x,,x,,,,,,,x,x
20399,101,San Francisco,PUBLIC-65-J,,,65,,,,,,,,,,,,,x,,x,,,,,,,x,x
20400,101,San Francisco,PUBLIC-65-N,,,65,,,,,,,,,,,,,x,,x,,,,,,,x,x
20402,101,San Francisco,PUBLIC-65-X,,,65,,,,,,,,,,,,,x,,x,,,,,,,x,x
20403,101,San Francisco,PUBLIC-68-X,,,68,,,,,,,,,,,,,x,,x,,,,,,,x,x
20404,101,San Francisco,PUBLIC-70-X,,,70,,,,,,,,,,,,,x,,x,,,,,,,x,x
20405,101,San Francisco,PUBLIC-80-130-F,,,130,,,,,,,,,,,,,x,,x,,,,,,,x,x
20406,101,San Francisco,PUBLIC-80-B,,,80,,,,,,,,,,,,,x,,x,,,,,,,x,x
20407,101,San Francisco,PUBLIC-80-D,,,80,,,,,,,,,,,,,x,,x,,,,,,,x,x
20408,101,San Francisco,PUBLIC-80-T,,,80,,,,,,,,,,,,,x,,x,,,,,,,x,x
20409,101,San Francisco,PUBLIC-80-X,,,80,,,,,,,,,,,,,x,,x,,,,,,,x,x
20410,101,San Francisco,PUBLIC-84-E,,,84,,,,,,,,,,,,,x,,x,,,,,,,x,x
20411,101,San Francisco,PUBLIC-85-X,,,85,,,,,,,,,,,,,x,,x,,,,,,,x,x
20412,101,San Francisco,PUBLIC-90-X,,,90,,,,,,,,,,,,,x,,x,,,,,,,x,x
20413,101,San Francisco,PUBLIC-96-X,,,96,,,,,,,,,,,,,x,,x,,,,,,,x,x
20414,101,San Francisco,PUBLIC-CP,,,0,,,,,,,,,,,,,,,,,,,,,,,
20415,101,San Francisco,PUBLIC-HP,,,0,,,,,,,,,,,,,,,,,,,,,,,
20416,101,San Francisco,PUBLIC-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
20417,101,San Francisco,PDR LIGHT INDUSTRIAL BUFFER-40-X,,3,40,,,,,,,,,,,,,x,,x,,,,,,,,
20418,101,San Francisco,PDR LIGHT INDUSTRIAL BUFFER-65-J,,5,65,,,,,,,,,,,,,x,,x,,,,,,,,
20419,101,San Francisco,PDR LIGHT INDUSTRIAL BUFFER-OS,,,0,,,,,,,,,,,,,x,,x,,,,,,,,
20420,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-40-X",,3,40,,,,,,,,,,,,,x,,x,,,,,,,,
20421,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-45-X",,3,45,,,,,,,,,,,,,x,,x,,,,,,,,
20422,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-58-X",,4,58,,,,,,,,,,,,,x,,x,,,,,,,,
20423,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-68-X",,5,68,,,,,,,,,,,,,x,,x,,,,,,,,
20424,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-40-X",,3,40,,,,,,,,,,,,,x,,,,,,,,,,
20425,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-45-X",,3,45,,,,,,,,,,,,,x,,,,,,,,,,
20426,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-50-X",,4,50,,,,,,,,,,,,,x,,,,,,,,,,
20427,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-58-X",,4,58,,,,,,,,,,,,,x,,,,,,,,,,
20428,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-65-J",,5,65,,,,,,,,,,,,,x,,,,,,,,,,
20429,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-65-X",,5,65,,,,,,,,,,,,,x,,,,,,,,,,
20430,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-68-X",,5,68,,,,,,,,,,,,,x,,,,,,,,,,
20431,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-80-X",,5,80,,,,,,,,,,,,,x,,,,,,,,,,
20432,101,San Francisco,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-85-X",,6,85,,,,,,,,,,,,,x,,,,,,,,,,
20433,101,San Francisco,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-40-X",,3,40,,,,,,,,,,,,,x,,,,,,,,,,
20434,101,San Francisco,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-65-J",,5,65,,,,,,,,,,,,,x,,,,,,,,,,
20435,101,San Francisco,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-80-E",,5,80,,,,,,,,,,,,,x,,,,,,,,,,
20436,101,San Francisco,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-OS",,,0,,,,,,,,,,,,,x,,,,,,,,,,
20437,101,San Francisco,PARKMERCED-COMMUNITY/FITNESS-40-OS-PM,,,40,,,,,,,,,,,,,x,,,,,,,,,,
20439,101,San Francisco,PARKMERCED-MIXED USE-SOCIAL HEART-65-PM,,,65,,,,,,,,,,,,,x,,,,,,x,,,x,
20441,101,San Francisco,PARKMERCED-MIXED USE-NEIGHBORHOOD COMMONS-65-PM,,,65,,,,,,,,,,,,,,,,,,,x,,,x,
20442,101,San Francisco,PARKMERCED-OPEN SPACE-40-OS-PM,,,40,,,,,,,,,,,,,,,,,,,,,,,
20443,101,San Francisco,PARKMERCED-OPEN SPACE-40-X,,,40,,,,,,,,,,,,,,,,,,,,,,,
20444,101,San Francisco,PARKMERCED-OPEN SPACE-45-PM,,,45,,,,,,,,,,,,,,,,,,,,,,,
20445,101,San Francisco,PARKMERCED-OPEN SPACE-65-PM,,,65,,,,,,,,,,,,,,,,,,,,,,,
20448,101,San Francisco,PARKMERCED-RESIDENTIAL-45-PM,,,45,,,,,,,,,,,,x,,,,,,,,,,,
20449,101,San Francisco,PARKMERCED-RESIDENTIAL-65-PM,,,65,,,,,,,,,,,,x,,,,,,,,,,,
20450,101,San Francisco,PARKMERCED-RESIDENTIAL-85-PM,,,85,,,,,,,,,,,,x,,,,,,,,,,,
20451,101,San Francisco,PARKMERCED-SCHOOL-65-PM,,,65,,,,,,,,,,,,,,,x,,,,,,,,
20452,101,San Francisco,PUBLIC- WATER-40-X,,,40,,,,,,,,,,,,,,,,,,,,,,,
20453,101,San Francisco,PUBLIC- WATER-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
