x,y,apn
-122.866485956,38.6303714833,Healdsburg-002-541-007
-122.829342954,38.4070975115,Sebastopol-004-312-058
-122.628834819,38.2419998958,Petaluma-007-031-004
-122.624595285,38.2512675848,Petaluma-007-337-033
-121.869334896,37.2596304631,San Jose-45817003
-122.68452709,38.439933296,Santa Rosa-014-010-001-2
-121.744823411,37.888388882,Unincorporated Contra Costa-90879-1
-122.082467701,37.6737820737,Hayward-428 006105101
-122.464273761,38.2931075012,Sonoma-018-194-019
-122.803281464,38.2629828078,Unincorporated Sonoma-022-140-021-2
-122.072025937,37.6936641722,Unincorporated Alameda-084C061500601
-122.194741548,37.8074229858,Oakland-029 106101603
-121.855973999,37.9889653449,Antioch-266785
-121.640644019,37.9916783022,Oakley-267253
-122.27750966,37.8072311356,Oakland-003 007501400
-122.277876392,37.8073605577,Oakland-003 007501800
-122.747100344,38.4531491131,Santa Rosa-036-101-040
-122.297013334,37.8748455299,Berkeley-059 231201200
-122.677839057,38.4189272204,Unincorporated Sonoma-044-061-035-2
-122.652016335,38.2560222804,Unincorporated Sonoma-048-190-010
-121.848490856,37.3547373017,San Jose-48119114
-122.305624532,37.8790651486,Berkeley-060 236200108
-122.552378118,38.4075198171,Unincorporated Sonoma-050-180-006
-122.509215917,38.3614716288,Unincorporated Sonoma-054-150-012-2
-122.488931169,38.3173156981,Unincorporated Sonoma-056-201-021
-122.841034439,38.4128122025,Unincorporated Sonoma-060-400-070-1
-122.786727906,38.3684952196,Unincorporated Sonoma-063-100-070
-122.791793476,38.3479132791,Unincorporated Sonoma-062-100-031
-122.506053201,38.1330830016,Unincorporated Sonoma-068-130-001
-122.587792498,38.2231315941,Petaluma-068-010-034
-122.246659281,38.171213755,American Canyon-147
-123.015239846,38.4900102646,Unincorporated Sonoma-071-220-020
-123.010883774,38.4838249609,Unincorporated Sonoma-071-250-033
-122.093075437,37.7182031036,Unincorporated Alameda-084D110000116-1
-123.015268123,38.4915152595,Unincorporated Sonoma-072-200-042
-121.627163993,37.6444663914,Unincorporated Alameda-099A213000102
-121.607038996,37.6506081174,Unincorporated Alameda-099A218000205-1
-121.569754449,37.6354056401,Unincorporated Alameda-099A220000218
-122.07794511,37.6730868893,Hayward-427 000601100
-121.664535554,37.6595123794,Unincorporated Alameda-099A292800302
-121.629815954,37.7350429736,Unincorporated Alameda-099B642500400-3
-121.696435096,37.7173136841,Unincorporated Alameda-099B568500900-1
-121.624098514,37.7817582328,Unincorporated Alameda-099B615000403-1
-121.723036582,37.7185814141,Livermore-099B812201100
-122.133335072,37.6892372262,San Leandro-413 000300101
-122.106211782,37.6885757187,Unincorporated Alameda-414 000603400
-122.104041231,37.6885045521,Unincorporated Alameda-414 001100300
-122.077522631,37.6903349547,Unincorporated Alameda-415 007002701
-122.076644001,37.6902819892,Unincorporated Alameda-415 007003103
-122.08341556,37.6902630392,Unincorporated Alameda-415 005004406
-122.08884196,37.6851486724,Unincorporated Alameda-415 016002400
-122.092849253,37.6859854702,Unincorporated Alameda-415 017001300
-122.088452118,37.6833523651,Hayward-415 018008000
-122.080308964,37.6804136422,Hayward-415 021002802
-122.092005805,37.6897036539,Hayward-415 025101400
-122.092604978,37.6147536382,Hayward-456 009702500
-122.043164777,37.6943460097,Unincorporated Alameda-417 016100701
-122.038568045,37.6873706995,Unincorporated Alameda-417 028001900
-122.034686352,37.6929405482,Unincorporated Alameda-417 028504802
-122.049785839,37.6740172328,Unincorporated Alameda-425 001000101
-122.033469268,37.680693043,Unincorporated Alameda-417 029401000
-122.044370142,37.6684475837,Unincorporated Alameda-425 020000100
-122.07973598,37.6717570018,Hayward-427 000101003
-122.053709574,37.661296842,Hayward-425 040010000
-122.07277425,37.6738467752,Hayward-427 004603800
-122.082720455,37.6741264501,Hayward-428 006103901
-122.082089873,37.6740738023,Hayward-428 006104801
-122.111633243,37.6775027529,Unincorporated Alameda-429 000505200
-122.136164272,37.6359943124,Hayward-439 007001003
-122.077779875,37.6644206196,Hayward-444 003301801
-122.077849771,37.6556564973,Hayward-444 005404300
-122.068013448,37.6682830291,Hayward-445 006000300
-122.060471468,37.6377965446,Hayward-452 007604800
-122.059453865,37.6377021651,Hayward-452 008000800
-122.071144917,37.6342509701,Hayward-453 008505300
-122.094608433,37.6355161466,Hayward-455 002410000
-122.095367839,37.6350460097,Hayward-455 002410100
-122.097648397,37.6184243486,Hayward-456 005100601
-122.08613719,37.6070804347,Union City-456 009500900-1
-122.092101227,37.6146643329,Hayward-456 009900200
-122.093555549,37.6157504653,Hayward-456 009900100
-122.093766128,37.6150072305,Hayward-456 009702500
-122.09408627,37.615145242,Hayward-456 009702500
-122.09009383,37.6136422525,Hayward-456 010000300
-122.088373346,37.6127227937,Hayward-456 010101100
-122.096710464,37.6126749944,Hayward-461 003600200
-122.093569988,37.6118474698,Hayward-461 003704800
-122.094968377,37.6106698322,Hayward-461 003600100
-122.095739644,37.6120908351,Hayward-461 010300300
-122.095610395,37.6123801659,Hayward-461 010300300
-122.096031329,37.6085087893,Hayward-461 010300300
-122.091375873,37.6077110046,Hayward-461 010300300
-122.091259343,37.6078531103,Hayward-461 010300300
-122.089579172,37.6086703038,Hayward-461 010300300
-122.091390074,37.6086829848,Hayward-461 010300300
-122.095648926,37.6058376502,Hayward-461 010306400
-122.068095141,37.6314231885,Hayward-465 000100904
-122.082927574,37.5935746945,Union City-482 004205100
-122.043771903,37.5926641958,Union City-475 014800400
-122.08281349,37.5918856704,Union City-482 004201000
-122.082904306,37.5822580224,Union City-482 004001201
-122.050015246,37.5985691336,Union City-475 015001400
-121.856239119,37.3581280614,San Jose-48104013
-122.268549595,37.8874321775,Berkeley-061 255801700
-122.073595759,37.5901187002,Union City-483 007604200
-122.031916735,37.5902867026,Union City-486 005501400
-121.846751246,37.3400352439,San Jose-48139025
-122.014797749,37.5459020464,Fremont-501 056603400
-123.077676603,38.7052933212,Unincorporated Sonoma-138-221-026
-121.997045513,37.5484217767,Fremont-501 074708100
-122.081859795,37.5408290251,Fremont-537 085100107-1
-121.990812728,37.569679717,Fremont-501 131001911
-121.986051152,37.5549703783,Fremont-501 159201500
-122.008937879,37.5678280186,Fremont-501 180801300
-122.005404916,37.5675833683,Fremont-501 182105500
-122.014401014,37.5441773589,Fremont-501 182306800
-121.962210695,37.579959266,Fremont-507 067600700
-121.912708791,37.5353541839,Fremont-513 014100400-1
-121.933784172,37.533257902,Fremont-513 050200206
-121.928780397,37.5234082412,Fremont-513 070900100
-121.922337391,37.5199562374,Fremont-513 072103400-1
-121.931686446,37.5184060817,Fremont-513 073306100
-121.93341674,37.4865306754,Fremont-519 095000800
-121.919416782,37.4785944791,Fremont-519 119401700-2
-121.956480733,37.5419397863,Fremont-525 078400500
-121.955454208,37.5273360779,Fremont-525 060608900
-122.000625625,37.5372549865,Fremont-531 000504100
-121.976638035,37.5461023753,Fremont-525 166611900
-121.950765329,37.4927241576,Fremont-525 135005401
-121.975162042,37.5453001342,Fremont-525 166605100
-122.074785395,37.5171816468,Fremont-537 055102903
-122.049276004,37.5536066043,Fremont-543 023101611-2
-122.03811402,37.5870541362,Fremont-543 031807800
-121.826779611,37.3352775912,San Jose-49116086
-122.031509018,37.5835641013,Fremont-543 032901500
-122.059727651,37.5553439306,Fremont-543 043901701
-122.025134149,37.5661893061,Fremont-543 039414700
-122.023641298,37.5653676874,Fremont-543 039903100
-122.257098519,37.8901531238,Berkeley-063 298400805
-122.058704059,37.5691800043,Fremont-543 043500100-2
-122.041082536,37.5774721828,Fremont-543 046404800
-121.992791563,37.5171181547,Newark-901 019112600
-121.992911005,37.5167043267,Newark-901 019113200
-121.733316403,37.7520915848,Unincorporated Alameda-902 000500302
-121.94402917,37.7158485278,Dublin-941 011802100
-121.936396288,37.7077613559,Dublin-941 017301300
-121.919295945,37.6704990603,Pleasanton-941 094002400
-121.873255986,37.7147085006,Dublin-986 001512400
-121.830229371,37.6731709059,Unincorporated Alameda-946 135000913
-121.864227609,37.6598047101,Pleasanton-946 254405500
-121.861440276,37.655685344,Pleasanton-946 255001401
-121.855276645,37.6631417877,Pleasanton-946 255103300
-121.885426656,37.6865212556,Pleasanton-946 332200100
-121.903562622,37.6357129566,Pleasanton-946 394501200-1
-121.881615167,37.6285237261,Unincorporated Alameda-946 378500500
-121.855574969,37.6666028981,Pleasanton-946 454204401
-121.868905978,37.6764396322,Pleasanton-946 456500100
-121.86053279,37.6931302374,Pleasanton-946 458705400
-121.896144457,37.643714664,Pleasanton-946 459101400
-121.896278368,37.6482234568,Pleasanton-946 459203900
-121.89679763,37.6476904663,Pleasanton-946 459200800
-121.898943407,37.6513156159,Pleasanton-946 459301903
-121.886892672,37.6483596185,Pleasanton-947 001210300
-121.868963624,37.648856175,Pleasanton-948 001400200
-121.80612811,37.6475829232,Pleasanton-950 001001300
-121.808626724,37.6430746641,Pleasanton-950 001707900-3
-121.870686799,37.719441664,Dublin-985 001804900
-121.860638612,37.7268265266,Dublin-985 003401000
-121.888361363,37.7177176914,Dublin-986 000503802-3
-121.894245521,37.7070937421,Dublin-986 003400600
-121.872253273,37.7144022132,Dublin-986 001511400
-121.872533163,37.7175637444,Dublin-986 002500900
-122.273825487,37.806784403,Oakland-003 006900600
-121.81937151,37.9143382289,Unincorporated Contra Costa-106209
-122.381724054,37.9098125745,Richmond-105314
-122.06742886,37.9170684573,Walnut Creek-111401
-122.202339197,37.9157618192,Unincorporated Contra Costa-114741
-122.039715725,37.9192201564,Walnut Creek-116637
-122.308037872,37.8905471805,Albany-066 276001804
-121.859973336,37.7589631168,Unincorporated Contra Costa-12031-2
-122.383004009,37.9196086183,Richmond-124090
-121.921058485,37.9261019288,Clayton-124143
-122.300242023,37.9208112348,El Cerrito-124802-1
-122.108997345,37.9240440176,Lafayette-124488
-122.293821924,37.8923021089,Albany-066 280501302
-121.737049881,37.9302236939,Brentwood-129036
-122.38462108,37.9243912299,Richmond-134207
-121.771595361,37.7654909799,Unincorporated Contra Costa-13643
-122.35963209,37.9269311758,Richmond-138570
-122.364558002,37.9269453425,Richmond-138832
-122.05855164,37.9327111268,Pleasant Hill-141401
-121.602070013,37.9339098319,Unincorporated Contra Costa-143040-2
-122.329438989,37.930273747,Richmond-144056
-123.056144623,38.3220250929,Unincorporated Sonoma-100-020-034
-123.013709014,38.4675970945,Unincorporated Sonoma-095-151-013
-123.012058088,38.4664238078,Unincorporated Sonoma-095-151-015-1
-123.118586291,38.4716520658,Unincorporated Sonoma-099-020-014
-123.014882999,38.3101499009,Unincorporated Sonoma-100-360-016
-123.089808626,38.8014635704,Unincorporated Sonoma-114-060-028
-123.092954588,38.5401560722,Unincorporated Sonoma-106-260-011-2
-123.184539954,38.7817947708,Unincorporated Sonoma-114-130-003-2
-122.105252296,37.7123497848,Unincorporated Alameda-084D140000300-2
-123.265603272,38.5260804207,Unincorporated Sonoma-109-090-035
-122.704963637,38.2786583775,Unincorporated Sonoma-113-120-061
-122.167009296,37.7996164781,Oakland-085 010113900
-122.418117668,38.3312996846,Unincorporated Sonoma-127-011-026
-122.387904472,38.2049057859,Unincorporated Sonoma-128-491-008
-121.919599311,37.2418883728,San Jose-52750003
-122.722726941,38.7175813915,Unincorporated Sonoma-132-210-001-2
-122.749128761,38.6703296443,Unincorporated Sonoma-131-230-017
-122.755788297,38.6691422273,Unincorporated Sonoma-131-230-019
-121.725007278,37.6493552155,Unincorporated Alameda-099A232000104
-121.973650631,37.2299919041,Los Gatos-52908032-1
-122.738021899,38.4087766418,Santa Rosa-134-310-115
-122.229658801,37.7577342514,Alameda-069 009500400
-122.638327729,38.2670340093,Petaluma-137-240-038
-121.916396946,37.9371609815,Clayton-151153
-122.703671021,38.3507873228,Rohnert Park-143-021-015
-121.74935093,37.9388712523,Brentwood-147063
-122.051132178,37.6937503439,Unincorporated Alameda-085 630001202-2
-122.621191844,38.2550682017,Petaluma-149-142-019
-122.741779415,38.4772996645,Santa Rosa-148-160-077-1
-122.753093178,38.4501222574,Santa Rosa-152-110-012
-123.522508816,38.7552565992,Unincorporated Sonoma-156-560-002
-123.519563859,38.7556333444,Unincorporated Sonoma-156-560-002
-122.287594791,37.8216814504,Oakland-007 062110200
-122.263027983,37.7762622973,Alameda-072 035201000
-122.69139307,38.3454747184,Rohnert Park-158-160-096
-122.699173322,38.3540806856,Rohnert Park-159-440-034
-122.019456425,37.7207678983,Unincorporated Alameda-085A010000402
-122.057864162,37.7342309109,Unincorporated Alameda-085 631503100
-122.028089393,37.9359526297,Concord-147515
-121.96193975,37.6839439724,Unincorporated Alameda-085A327500105
-122.720845455,38.4579925886,Santa Rosa-180-310-001
-122.305796268,37.8071509656,Oakland-006 005500200
-121.912489304,37.3212939095,San Jose--386215
-122.297790686,37.8010317056,Oakland-000O039001013
-122.265546957,37.7956836178,Oakland-001 016700300
-122.305037253,37.7963674941,Oakland-000O038500700-1
-122.278950416,37.8034741276,Oakland-002 002303101
-122.273577648,37.7962549994,Oakland-001 014501002
-122.306925698,37.8242317368,Oakland-000O033000109
-122.302278172,37.8239685521,Oakland-000O030500308
-122.309672839,37.8083098983,Oakland-000O037500402
-122.277853006,37.7952724137,Oakland-000O041500102
-122.272394793,37.8044552683,Oakland-002 009702400
-122.277128202,37.8078531234,Oakland-003 007502000-1
-122.294331837,37.8173585619,Oakland-007 057200204
-122.291342957,37.825482486,Oakland-007 060400700
-122.268586475,37.809865681,Oakland-008 064900500
-122.272043847,37.8185902831,Oakland-009 069501300
-122.267334129,37.8212613583,Oakland-009 071600700
-122.246101648,37.8317897002,Oakland-013 112802400
-121.900766651,37.243666342,San Jose-56915022
-121.6910651,37.9404495497,Brentwood-148179
-122.248810926,37.7974321521,Oakland-021 023201000
-122.230064739,37.8695469497,Oakland-048H769403700
-122.242738143,37.8094410656,Oakland-023 042603102
-122.225994789,37.7813612396,Oakland-025 072901500
-122.224203442,37.7858187128,Oakland-026 075001800
-122.2052555,37.7993276243,Oakland-029 097802501
-122.224283304,37.7928564399,Oakland-026 079802300
-122.21194006,37.7907951301,Oakland-027 086902700
-122.210273762,37.7907114633,Oakland-027 089800701
-122.180248586,37.8064521038,Oakland-029 115500700
-122.191557009,37.8090379946,Oakland-029 116101300-2
-122.179862249,37.8115240327,Oakland-029 120000703-1
-122.192521397,37.8076288216,Oakland-029 116300400
-122.298615581,37.8873846077,Albany-066 269200202
-122.223638417,37.772409701,Oakland-033 217901800
-122.219919678,37.7671497804,Oakland-034 229500605
-122.219461102,37.7663885302,Oakland-034 229500904
-122.170610595,37.6825164207,San Leandro-080G091000107
-122.174948589,37.7733058271,Oakland-037A275509002
-122.179520417,37.7753544623,Oakland-037A274001800
-122.047172015,37.7020552419,Unincorporated Alameda-085 530000503
-122.169915731,37.7931504631,Oakland-037A314199999-1
-122.165150518,37.7775646429,Oakland-037A316300200
-122.194075712,37.7670135973,Oakland-038 321101100
-122.195493022,37.7525975131,Oakland-041 417300900
-122.203510954,37.7547703235,Oakland-041 390100302
-122.20984496,37.7521607463,Oakland-041 390201306
-122.187694797,37.7583597465,Oakland-041 418901602
-122.197152454,37.7567260793,Oakland-041 421200400-1
-122.199111355,37.7467654969,Oakland-042 432800124-1
-122.185321381,37.7500088322,Oakland-042 454600300
-122.152368508,37.7620225138,Oakland-043A467500203
-122.150429968,37.767047871,Oakland-043A467500321-5
-122.150429968,37.767047871,Oakland-043A467500319-1
-122.150429968,37.767047871,Oakland-043A467500321-5
-122.150429968,37.767047871,Oakland-043A467500319-1
-122.190316771,37.7330600338,Oakland-044 506101900
-122.183575569,37.7260120798,Oakland-045 537002300-2
-122.3896452,37.7176465864,San Francisco-4964005
-122.161500483,37.7487384684,Oakland-046 547500702
-122.133170712,37.7581030174,Oakland-048 641300330
-122.019177659,37.6700993839,Unincorporated Alameda-085A620000201
-121.626005598,38.0189058277,Unincorporated Contra Costa-329146
-122.094461467,37.6116592607,Hayward-461 010300300
-122.268911591,37.7673836583,Alameda-074 129013505
-122.247564238,37.7441909282,Alameda-074 132504700
-122.252392299,37.7409229067,Alameda-074 132905800
-122.25117541,37.7368160527,Alameda-074 134217901
-122.278661638,37.7778396444,Alameda-074 135207900
-122.273210907,37.7809984637,Alameda-074 135112400
-122.165432895,37.7219652174,San Leandro-075 011003600
-122.289338624,37.7821175202,Alameda-074 136002300
-121.838448351,37.3923420643,Unincorporated Santa Clara-59524056
-122.156502085,37.7243000088,San Leandro-075 022601000-2
-122.170399744,37.7261979178,San Leandro-075 022701700
-122.175970464,37.7252325546,Oakland-077A066013801
-122.174927462,37.7256732354,San Leandro-077A066014401
-122.164122766,37.6943282571,San Leandro-077B085103802
-122.145223686,37.7033704154,San Leandro-077B122700100
-122.057463583,37.6343572918,Hayward-078C044100500
-122.049065776,37.6324752914,Hayward-078C045500400
-122.042772569,37.6240876914,Hayward-078G265101801
-122.027127519,37.6174584561,Hayward-078G292600102
-122.030068863,37.6189039,Hayward-078G294400300
-122.114728818,37.7013153368,Unincorporated Alameda-080 005109400
-122.150093852,37.6438918971,Hayward-438 006000900
-122.004807618,37.588017094,Union City-087 010205200
-122.022275316,37.6067474156,Union City-087 009104505
-122.428878845,37.7203231332,San Francisco-6075003
-122.004116841,37.5887579145,Union City-087 010207500
-122.004428941,37.5883522061,Union City-087 010203900
-122.047119901,37.5210148145,Newark-092 011606000
-122.00455404,37.588256907,Union City-087 010204000
-122.049235134,37.5421926329,Newark-092A060900200
-122.053863983,37.5430530332,Newark-092A062006100-2
-122.031076473,37.5437335946,Newark-092A078007900
-122.02491383,37.5465686772,Newark-092A098601001
-122.027700433,37.5334471331,Newark-092A110005800
-121.869215965,37.6645399711,Pleasanton-094 011004800
-121.888698369,37.598433061,Unincorporated Alameda-096 030000200-1
-121.865375512,37.5475367172,Unincorporated Alameda-096 008000602-1
-121.811524543,37.5137964063,Unincorporated Alameda-096 010002500
-121.921660232,37.5981131255,Unincorporated Alameda-096 011500604
-121.754492604,37.5718039206,Unincorporated Alameda-096 042000400-2
-121.764851384,37.6840332101,Livermore-097 013600203
-121.773325518,37.6709838793,Livermore-097 014200100
-122.406325349,37.7124482717,San Francisco-6247011
-121.774280641,37.6837031461,Livermore-098 025000103
-121.769380178,37.683812962,Livermore-098 028000601
-121.786714984,37.6795787087,Livermore-098 038501600
-121.790394691,37.6958562905,Livermore-098 039903800
-121.750087618,37.676079633,Livermore-098A040000313-1
-121.777189774,37.6954577019,Livermore-099 012607500
-121.619775799,38.0332792721,Unincorporated Contra Costa-328418
-121.764930802,37.6469307089,Livermore-099 068000800
-121.778594504,37.6263846085,Unincorporated Alameda-099 050000313
-121.743884577,37.6903571644,Livermore-099 137500200-2
-121.746387409,37.7150403926,Livermore-099 131305100
-121.72759645,37.6782072386,Unincorporated Alameda-099A150200600
-121.782565841,37.6361680946,Livermore-099 135400300-2
-121.753970807,37.6630312219,Livermore-099 136301200
-121.752388286,37.6475967371,Livermore-099 136800300
-121.781097414,37.6475295674,Livermore-099 136500900
-121.66315721,37.655859842,Unincorporated Alameda-099A200101900
-121.72169784,37.6736515538,Livermore-099A150600600
-121.625545689,38.018900916,Unincorporated Contra Costa-329132
-121.629638278,38.0173466364,Unincorporated Contra Costa-329074
-121.634745298,38.0181910084,Unincorporated Contra Costa-329998
-121.632762572,38.0185536249,Unincorporated Contra Costa-331508
-122.112690051,38.0130415578,Martinez-329575
-121.812713826,38.0173512968,Antioch-328675
-121.607710339,38.0194985316,Unincorporated Contra Costa-329874
-122.34790097,37.9331518037,Richmond-150275
-121.697505386,37.9418188408,Brentwood-150862
-121.937262182,37.940342175,Clayton-153274
-122.367948812,37.9352758789,Richmond-155453
-122.312611217,37.505892801,Belmont-45361210
-122.355897144,37.9359708114,Richmond-156114
-121.967266236,37.9454597369,Concord-164421
-122.043383539,37.94443063,Concord-165072
-122.050363163,37.9453423133,Pleasant Hill-166465
-121.964949056,37.9482446711,Concord-171968
-121.961073868,37.9498480589,Concord-175058
-121.715801179,37.953379497,Brentwood-177032
-122.343956627,37.9456763489,Richmond-178327
-121.817928574,37.767566451,Unincorporated Contra Costa-18137-1
-121.974113948,37.9523977165,Concord-181736-1
-121.951875087,37.9530321085,Clayton-183974
-121.825712339,37.7715746525,Unincorporated Contra Costa-18482
-122.023486756,37.9531485654,Concord-185114
-122.368277907,37.9480098562,Richmond-186805
-121.690752233,37.9578987121,Brentwood-187672
-121.797722304,37.957463108,Antioch-189452
-121.766383343,37.957959412,Antioch-192828
-122.327746354,37.9537653323,San Pablo-197096
-122.336386112,37.9533008009,San Pablo-199525
-121.808132226,37.9634764232,Antioch-204369
-122.477540137,37.6109360339,Pacifica-18123060
-122.340589441,37.9580259038,San Pablo-207903
-122.365394027,37.9578872348,Unincorporated Contra Costa-208672
-122.368479862,37.9579541471,Unincorporated Contra Costa-208939
-122.366644416,37.9582613191,Unincorporated Contra Costa-209689
-122.068980036,37.9620395776,Pleasant Hill-209902
-122.365531745,37.960183122,Unincorporated Contra Costa-215117
-122.342204987,37.960638296,San Pablo-215530
-121.631731954,37.9706642031,Unincorporated Contra Costa-220623
-122.046067165,37.9700876257,Concord-227066
-122.320270376,37.9665710873,Richmond-228795
-122.034744794,37.9734017652,Concord-229691
-122.062404024,37.9744135892,Concord-229859
-122.234320896,37.968919652,Unincorporated Contra Costa-231018
-121.932158134,37.7948351514,Danville-29141
-121.637489743,37.9840350852,Oakley-248099
-121.621414266,37.9778128994,Unincorporated Contra Costa-233567
-122.272765045,37.970112722,Richmond-233855
-122.347984832,37.9699315483,San Pablo-235488
-122.280206903,37.9710207311,Richmond-236805
-122.329528773,37.97210493,Richmond-241068
-121.717643429,37.9807181806,Oakley-241094
-121.697801956,37.9810247341,Oakley-241365
-122.062785977,37.9763987339,Concord-242699-2
-122.0941956,37.977787125,Martinez-245517
-121.636194504,37.9842844953,Oakley-248686
-121.635070302,37.9842077496,Oakley-248397
-121.778488469,37.9829119904,Antioch-248944
-122.043487763,37.9799561033,Concord-250493-2
-121.630533629,37.9853840328,Oakley-250800
-121.62931552,37.985273383,Oakley-250829
-122.014068204,37.9812894964,Concord-251272
-121.720327236,37.9982068051,Oakley-285480
-122.084960099,37.9805163725,Martinez-253309
-122.104527328,37.9802043426,Martinez-253507-1
-121.812908489,37.9845161852,Antioch-256454
-121.636738848,37.9877283752,Oakley-259098
-122.123844582,37.9818217928,Martinez-258306
-121.973895466,37.9773326782,Concord-259357-2
-121.636432225,37.9886400239,Oakley-259871
-122.257747561,37.9815418895,Pinole-260567
-121.628661612,37.9891280284,Oakley-260445
-121.631276032,37.9893423968,Oakley-260889
-121.664917674,37.9898487607,Unincorporated Contra Costa-262904
-121.891558735,37.7919034406,Unincorporated Contra Costa-29538
-122.285044574,37.9834837401,Pinole-265066
-122.138885072,37.9885895463,Martinez-265281
-121.717031393,37.9942856338,Oakley-265635
-121.707925414,37.9900092582,Oakley-265684
-121.797781021,37.990084876,Antioch-267415
-121.694926549,37.9914153343,Oakley-281965-2
-121.90242204,37.987382709,Unincorporated Contra Costa-271770
-121.832829785,37.9921381094,Antioch-274713
-121.734971377,37.9957605358,Oakley-279167
-121.89776259,37.99507037,Pittsburg-283156
-121.903684169,37.9969292776,Pittsburg-286796
-121.850881188,37.2208019209,San Jose-70107017
-121.889248756,37.7961094952,Unincorporated Contra Costa-28926
-122.264372261,37.3716950969,Unincorporated San Mateo-78021010
-122.261907242,37.3676598196,Unincorporated San Mateo-78081020
-122.267914279,37.3027515269,Unincorporated San Mateo-83220090
-122.261654823,37.3022751024,Unincorporated San Mateo-83280020
-122.364606483,37.1766327933,Unincorporated San Mateo-86320050
-122.364406002,37.1707071493,Unincorporated San Mateo-86330080
-122.393959257,37.2008971544,Unincorporated San Mateo-86340260
-122.441311707,37.7078758724,Daly City-90011500
-122.437379653,37.7009409553,Unincorporated San Mateo-90090460
-122.451958202,37.6371018443,South San Francisco-91065270
-122.44875629,37.6432943828,South San Francisco-91143180
-122.476606821,37.665922445,Daly City-91211290-1
-122.404869436,37.6217399931,San Bruno-92020080-1
-122.397004263,37.6113941863,Millbrae-92030090
-122.455117145,37.6163786061,Pacifica-93010010-1
-122.279316324,37.4569900239,Woodside-93180060-1
-122.257629834,37.5570240058,Foster City-94101120
-122.258837674,37.5558814133,Foster City-94101580
-122.257124652,37.5586350859,Foster City-94102100
-122.255414928,37.5584693203,Foster City-94312120
-122.270580177,37.5389598259,Foster City-94582010
-122.26797381,37.540791556,Foster City-94791270
-122.256375696,37.5568460556,Foster City-94312760
-122.260785818,37.5447038694,Foster City-94860540
-122.251550863,37.5308428177,Redwood City-95052060
-122.239595756,37.5418807738,Redwood City-95393150
-122.222688763,37.5086162449,Redwood City-95030130
-122.252048642,37.5312029162,Redwood City-95051030
-122.25197205,37.5311475226,Redwood City-95051030
-122.251732738,37.5309743952,Redwood City-95052060
-122.24128949,37.5418116265,Redwood City-95392210
-122.250571201,37.5318853077,Redwood City-95090020
-122.301803963,37.5756832554,San Mateo-96120260
-122.255861121,37.5179586626,Redwood City-95220140-1
-122.251003404,37.5336978962,Redwood City-95090740
-122.246879652,37.541015264,Redwood City-95360410
-122.242890916,37.542393057,Redwood City-95392140
-122.243374865,37.542003411,Redwood City-95430999
-121.973202872,37.4365923431,San Jose-01524012
-121.945585979,37.4672437789,San Jose-1540001
-121.913521179,37.4499042418,Milpitas-2242028
-121.913294493,37.449460802,Milpitas-2242023
-121.913661085,37.4486141197,Milpitas-2242049
-121.913893341,37.448799523,Milpitas-2242064
-121.913962792,37.44913367,Milpitas-2242067
-121.914666232,37.448902539,Milpitas-2242084
-121.914671785,37.4482457853,Milpitas-2242097
-121.914436695,37.4489612711,Milpitas-2242150
-121.916186956,37.4498058775,Milpitas-2244026
-121.902974349,37.4441411483,Milpitas-2816072
-121.832696659,37.4564213478,Unincorporated Santa Clara-2939005-2
-121.782754013,37.4241735789,Unincorporated Santa Clara-4216004
-121.686765302,37.3661127112,Unincorporated Santa Clara-7001003
-121.929779732,37.4188254604,Milpitas-8643019-1
-121.956694127,37.408656707,San Jose-9705083-1
-121.763357474,37.1841006631,San Jose-70833005-2
-121.987185059,37.3907114896,Sunnyvale-10417101
-121.964892914,37.4033993338,Santa Clara-10443050
-121.987225416,37.3998885048,Sunnyvale-10427078
-122.00248149,37.3966085208,Sunnyvale-11020013
-122.161979833,37.4535496757,Palo Alto-12001002
-121.708222067,37.1912227728,Unincorporated Santa Clara-72510009-2
-122.17894428,37.4361615687,Palo Alto-14203036
-122.170562652,37.4396802471,Palo Alto-14204007
-122.179215304,37.4274333044,Unincorporated Santa Clara-14205031-5
-122.180138176,37.4269259807,Unincorporated Santa Clara-14206001-5
-122.172850972,37.4237461705,Unincorporated Santa Clara-14207001
-121.720280949,38.0026906423,Oakley-295384
-122.135580327,37.9981368111,Martinez-296622
-121.717614199,38.0034699396,Oakley-297639
-121.716303835,38.004109837,Oakley-299380
-121.628883454,38.0049925237,Unincorporated Contra Costa-299501
-121.720611833,38.0050149372,Oakley-301901
-122.231352422,37.732311106,Alameda-074 108001201
-121.718393778,38.0050267789,Oakley-304240-1
-121.724162239,38.0063652777,Oakley-304387
-121.642781879,37.1437028754,Unincorporated Santa Clara-72829022
-122.29800461,37.9975991019,Pinole-305271
-121.865391216,38.0058665355,Pittsburg-307114
-122.085025435,38.003942926,Unincorporated Contra Costa-308590
-121.625419589,38.0080462086,Unincorporated Contra Costa-309626
-121.926447456,37.800364453,Danville-31571
-121.803896754,38.0081071167,Antioch-310963
-121.793131019,38.0086250895,Antioch-313843
-121.598961684,37.1405850011,Morgan Hill-72909002
-121.591158527,37.1377108561,Morgan Hill-72914002
-121.588411853,37.136960739,Morgan Hill-72914001-1
-122.147427627,38.0035841373,Unincorporated Contra Costa-314434-2
-122.255200865,38.0057888066,Hercules-317462
