zone_id,AGREMPN,OTHEMPN,MWTEMPN,FPSEMPN,RETEMPN,HEREMPN
1059,0.005,0.095,0.095,0.095,0.095,0.095
1060,0.005,0.095,0.095,0.095,0.095,0.095
1061,0.005,0.095,0.095,0.095,0.095,0.095
1062,0.005,0.095,0.095,0.095,0.095,0.095
1063,0.005,0.095,0.095,0.095,0.095,0.095
1064,0.005,0.095,0.095,0.095,0.095,0.095
1065,0.005,0.095,0.095,0.095,0.095,0.095
1066,0.005,0.095,0.095,0.095,0.095,0.095
1067,0.005,0.095,0.095,0.095,0.095,0.095
1068,0.005,0.095,0.095,0.095,0.095,0.095
1069,0.005,0.095,0.095,0.095,0.095,0.095
1070,0.005,0.095,0.095,0.095,0.095,0.095
1071,0.005,0.095,0.095,0.095,0.095,0.095
1072,0.005,0.095,0.095,0.095,0.095,0.095
1073,0.005,0.095,0.095,0.095,0.095,0.095
1074,0.005,0.095,0.095,0.095,0.095,0.095
1075,0.005,0.095,0.095,0.095,0.095,0.095
1076,0.005,0.095,0.095,0.095,0.095,0.095
1077,0.005,0.095,0.095,0.095,0.095,0.095
1078,0.005,0.095,0.095,0.095,0.095,0.095
1079,0.005,0.095,0.095,0.095,0.095,0.095
1080,0.005,0.095,0.095,0.095,0.095,0.095
1081,0.005,0.095,0.095,0.095,0.095,0.095
1082,0.005,0.095,0.095,0.095,0.095,0.095
1083,0.005,0.095,0.095,0.095,0.095,0.095
1084,0.005,0.095,0.095,0.095,0.095,0.095
1085,0.005,0.095,0.095,0.095,0.095,0.095
1086,0.005,0.095,0.095,0.095,0.095,0.095
1087,0.005,0.095,0.095,0.095,0.095,0.095
1088,0.005,0.095,0.095,0.095,0.095,0.095
1089,0.005,0.095,0.095,0.095,0.095,0.095
1090,0.005,0.095,0.095,0.095,0.095,0.095
1091,0.005,0.095,0.095,0.095,0.095,0.095
1092,0.005,0.095,0.095,0.095,0.095,0.095
1093,0.005,0.095,0.095,0.095,0.095,0.095
1094,0.005,0.095,0.095,0.095,0.095,0.095
1095,0.005,0.095,0.095,0.095,0.095,0.095
1096,0.005,0.095,0.095,0.095,0.095,0.095
1097,0.005,0.095,0.095,0.095,0.095,0.095
1098,0.005,0.095,0.095,0.095,0.095,0.095
1099,0.005,0.095,0.095,0.095,0.095,0.095
1100,0.005,0.095,0.095,0.095,0.095,0.095
1101,0.005,0.095,0.095,0.095,0.095,0.095
1102,0.005,0.095,0.095,0.095,0.095,0.095
1103,0.005,0.095,0.095,0.095,0.095,0.095
1104,0.005,0.095,0.095,0.095,0.095,0.095
1105,0.005,0.095,0.095,0.095,0.095,0.095
1106,0.005,0.095,0.095,0.095,0.095,0.095
1107,0.005,0.095,0.095,0.095,0.095,0.095
1108,0.005,0.095,0.095,0.095,0.095,0.095
1109,0.005,0.095,0.095,0.095,0.095,0.095
1110,0.005,0.095,0.095,0.095,0.095,0.095
1111,0.005,0.095,0.095,0.095,0.095,0.095
1112,0.005,0.095,0.095,0.095,0.095,0.095
1113,0.005,0.095,0.095,0.095,0.095,0.095
1114,0.005,0.095,0.095,0.095,0.095,0.095
1115,0.005,0.095,0.095,0.095,0.095,0.095
1116,0.005,0.095,0.095,0.095,0.095,0.095
1117,0.005,0.095,0.095,0.095,0.095,0.095
1118,0.005,0.095,0.095,0.095,0.095,0.095
1119,0.005,0.095,0.095,0.095,0.095,0.095
1120,0.005,0.095,0.095,0.095,0.095,0.095
1121,0.005,0.095,0.095,0.095,0.095,0.095
1122,0.005,0.095,0.095,0.095,0.095,0.095
1123,0.005,0.095,0.095,0.095,0.095,0.095
1124,0.005,0.095,0.095,0.095,0.095,0.095
1125,0.005,0.095,0.095,0.095,0.095,0.095
1126,0.005,0.095,0.095,0.095,0.095,0.095
1127,0.005,0.095,0.095,0.095,0.095,0.095
1128,0.005,0.095,0.095,0.095,0.095,0.095
1129,0.005,0.095,0.095,0.095,0.095,0.095
1130,0.005,0.095,0.095,0.095,0.095,0.095
1131,0.005,0.095,0.095,0.095,0.095,0.095
1132,0.005,0.095,0.095,0.095,0.095,0.095
1133,0.005,0.095,0.095,0.095,0.095,0.095
1134,0.005,0.095,0.095,0.095,0.095,0.095
1135,0.005,0.095,0.095,0.095,0.095,0.095
1136,0.005,0.095,0.095,0.095,0.095,0.095
1137,0.005,0.095,0.095,0.095,0.095,0.095
1138,0.005,0.095,0.095,0.095,0.095,0.095
1139,0.005,0.095,0.095,0.095,0.095,0.095
1140,0.005,0.095,0.095,0.095,0.095,0.095
1141,0.005,0.095,0.095,0.095,0.095,0.095
1142,0.005,0.095,0.095,0.095,0.095,0.095
1143,0.005,0.095,0.095,0.095,0.095,0.095
1144,0.005,0.095,0.095,0.095,0.095,0.095
1145,0.005,0.095,0.095,0.095,0.095,0.095
1146,0.005,0.095,0.095,0.095,0.095,0.095
1147,0.005,0.095,0.095,0.095,0.095,0.095
1148,0.005,0.095,0.095,0.095,0.095,0.095
1149,0.005,0.095,0.095,0.095,0.095,0.095
1150,0.005,0.095,0.095,0.095,0.095,0.095
1151,0.005,0.095,0.095,0.095,0.095,0.095
1152,0.005,0.095,0.095,0.095,0.095,0.095
1153,0.005,0.095,0.095,0.095,0.095,0.095
1154,0.005,0.095,0.095,0.095,0.095,0.095
1155,0.005,0.095,0.095,0.095,0.095,0.095
1156,0.005,0.095,0.095,0.095,0.095,0.095
1157,0.005,0.095,0.095,0.095,0.095,0.095
1158,0.005,0.095,0.095,0.095,0.095,0.095
1159,0.005,0.095,0.095,0.095,0.095,0.095
1160,0.005,0.095,0.095,0.095,0.095,0.095
1161,0.005,0.095,0.095,0.095,0.095,0.095
1162,0.005,0.095,0.095,0.095,0.095,0.095
1163,0.005,0.095,0.095,0.095,0.095,0.095
1164,0.005,0.095,0.095,0.095,0.095,0.095
1165,0.005,0.095,0.095,0.095,0.095,0.095
1166,0.005,0.095,0.095,0.095,0.095,0.095
1167,0.005,0.095,0.095,0.095,0.095,0.095
1168,0.005,0.095,0.095,0.095,0.095,0.095
1169,0.005,0.095,0.095,0.095,0.095,0.095
1170,0.005,0.095,0.095,0.095,0.095,0.095
1171,0.005,0.095,0.095,0.095,0.095,0.095
1172,0.005,0.095,0.095,0.095,0.095,0.095
1173,0.005,0.095,0.095,0.095,0.095,0.095
1174,0.005,0.095,0.095,0.095,0.095,0.095
1175,0.005,0.095,0.095,0.095,0.095,0.095
1176,0.005,0.095,0.095,0.095,0.095,0.095
1177,0.005,0.095,0.095,0.095,0.095,0.095
1178,0.005,0.095,0.095,0.095,0.095,0.095
1179,0.005,0.095,0.095,0.095,0.095,0.095
1180,0.005,0.095,0.095,0.095,0.095,0.095
1181,0.005,0.095,0.095,0.095,0.095,0.095
1182,0.005,0.095,0.095,0.095,0.095,0.095
1183,0.005,0.095,0.095,0.095,0.095,0.095
1184,0.005,0.095,0.095,0.095,0.095,0.095
1185,0.005,0.095,0.095,0.095,0.095,0.095
1186,0.005,0.095,0.095,0.095,0.095,0.095
1187,0.005,0.095,0.095,0.095,0.095,0.095
1188,0.005,0.095,0.095,0.095,0.095,0.095
1189,0.005,0.095,0.095,0.095,0.095,0.095
1190,0.005,0.095,0.095,0.095,0.095,0.095
1191,0.005,0.095,0.095,0.095,0.095,0.095
1192,0.005,0.095,0.095,0.095,0.095,0.095
1193,0.005,0.095,0.095,0.095,0.095,0.095
1194,0.005,0.095,0.095,0.095,0.095,0.095
1195,0.005,0.095,0.095,0.095,0.095,0.095
1196,0.005,0.095,0.095,0.095,0.095,0.095
1197,0.005,0.095,0.095,0.095,0.095,0.095
1198,0.005,0.095,0.095,0.095,0.095,0.095
1199,0.005,0.095,0.095,0.095,0.095,0.095
1200,0.005,0.095,0.095,0.095,0.095,0.095
1201,0.005,0.095,0.095,0.095,0.095,0.095
1202,0.005,0.095,0.095,0.095,0.095,0.095
1203,0.005,0.095,0.095,0.095,0.095,0.095
1204,0.005,0.095,0.095,0.095,0.095,0.095
1205,0.005,0.095,0.095,0.095,0.095,0.095
1206,0.005,0.095,0.095,0.095,0.095,0.095
1207,0.005,0.095,0.095,0.095,0.095,0.095
1208,0.005,0.095,0.095,0.095,0.095,0.095
1209,0.005,0.095,0.095,0.095,0.095,0.095
1210,0.005,0.095,0.095,0.095,0.095,0.095
1211,0.005,0.095,0.095,0.095,0.095,0.095
1212,0.005,0.095,0.095,0.095,0.095,0.095
1213,0.005,0.095,0.095,0.095,0.095,0.095
1214,0.005,0.095,0.095,0.095,0.095,0.095
1215,0.005,0.095,0.095,0.095,0.095,0.095
1216,0.005,0.095,0.095,0.095,0.095,0.095
1217,0.005,0.095,0.095,0.095,0.095,0.095
1218,0.005,0.095,0.095,0.095,0.095,0.095
1219,0.005,0.095,0.095,0.095,0.095,0.095
1220,0.005,0.095,0.095,0.095,0.095,0.095
1221,0.005,0.095,0.095,0.095,0.095,0.095
1222,0.005,0.095,0.095,0.095,0.095,0.095
1223,0.005,0.095,0.095,0.095,0.095,0.095
1224,0.005,0.095,0.095,0.095,0.095,0.095
1225,0.005,0.095,0.095,0.095,0.095,0.095
1226,0.005,0.095,0.095,0.095,0.095,0.095
1227,0.005,0.095,0.095,0.095,0.095,0.095
1228,0.005,0.095,0.095,0.095,0.095,0.095
1229,0.005,0.095,0.095,0.095,0.095,0.095
1230,0.005,0.095,0.095,0.095,0.095,0.095
1231,0.005,0.095,0.095,0.095,0.095,0.095
1232,0.005,0.095,0.095,0.095,0.095,0.095
1233,0.005,0.095,0.095,0.095,0.095,0.095
1234,0.005,0.095,0.095,0.095,0.095,0.095
1235,0.005,0.095,0.095,0.095,0.095,0.095
1236,0.005,0.095,0.095,0.095,0.095,0.095
1237,0.005,0.095,0.095,0.095,0.095,0.095
1238,0.005,0.095,0.095,0.095,0.095,0.095
1239,0.005,0.095,0.095,0.095,0.095,0.095
1240,0.005,0.095,0.095,0.095,0.095,0.095
1241,0.005,0.095,0.095,0.095,0.095,0.095
1242,0.005,0.095,0.095,0.095,0.095,0.095
1243,0.005,0.095,0.095,0.095,0.095,0.095
1244,0.005,0.095,0.095,0.095,0.095,0.095
1245,0.005,0.095,0.095,0.095,0.095,0.095
1246,0.005,0.095,0.095,0.095,0.095,0.095
1247,0.005,0.095,0.095,0.095,0.095,0.095
1248,0.005,0.095,0.095,0.095,0.095,0.095
1249,0.005,0.095,0.095,0.095,0.095,0.095
1250,0.005,0.095,0.095,0.095,0.095,0.095
1251,0.005,0.095,0.095,0.095,0.095,0.095
1252,0.005,0.095,0.095,0.095,0.095,0.095
1253,0.005,0.095,0.095,0.095,0.095,0.095
1254,0.005,0.095,0.095,0.095,0.095,0.095
1255,0.005,0.095,0.095,0.095,0.095,0.095
1256,0.005,0.095,0.095,0.095,0.095,0.095
1257,0.005,0.095,0.095,0.095,0.095,0.095
1258,0.005,0.095,0.095,0.095,0.095,0.095
1259,0.005,0.095,0.095,0.095,0.095,0.095
1260,0.005,0.095,0.095,0.095,0.095,0.095
1261,0.005,0.095,0.095,0.095,0.095,0.095
1262,0.005,0.095,0.095,0.095,0.095,0.095
1263,0.005,0.095,0.095,0.095,0.095,0.095
1264,0.005,0.095,0.095,0.095,0.095,0.095
1265,0.005,0.095,0.095,0.095,0.095,0.095
1266,0.005,0.095,0.095,0.095,0.095,0.095
1267,0.005,0.095,0.095,0.095,0.095,0.095
1268,0.005,0.095,0.095,0.095,0.095,0.095
1269,0.005,0.095,0.095,0.095,0.095,0.095
1270,0.005,0.095,0.095,0.095,0.095,0.095
1271,0.005,0.095,0.095,0.095,0.095,0.095
1272,0.005,0.095,0.095,0.095,0.095,0.095
1273,0.005,0.095,0.095,0.095,0.095,0.095
1274,0.005,0.095,0.095,0.095,0.095,0.095
1275,0.005,0.095,0.095,0.095,0.095,0.095
1276,0.005,0.095,0.095,0.095,0.095,0.095
1277,0.005,0.095,0.095,0.095,0.095,0.095
1278,0.005,0.095,0.095,0.095,0.095,0.095
1279,0.005,0.095,0.095,0.095,0.095,0.095
1280,0.005,0.095,0.095,0.095,0.095,0.095
1281,0.005,0.095,0.095,0.095,0.095,0.095
1282,0.005,0.095,0.095,0.095,0.095,0.095
1283,0.005,0.095,0.095,0.095,0.095,0.095
1284,0.005,0.095,0.095,0.095,0.095,0.095
1285,0.005,0.095,0.095,0.095,0.095,0.095
1286,0.005,0.095,0.095,0.095,0.095,0.095
1287,0.005,0.095,0.095,0.095,0.095,0.095
1288,0.005,0.095,0.095,0.095,0.095,0.095
1289,0.005,0.095,0.095,0.095,0.095,0.095
1290,0.005,0.095,0.095,0.095,0.095,0.095
1291,0.005,0.095,0.095,0.095,0.095,0.095
1292,0.005,0.095,0.095,0.095,0.095,0.095
1293,0.005,0.095,0.095,0.095,0.095,0.095
1294,0.005,0.095,0.095,0.095,0.095,0.095
1295,0.005,0.095,0.095,0.095,0.095,0.095
1296,0.005,0.095,0.095,0.095,0.095,0.095
1297,0.005,0.095,0.095,0.095,0.095,0.095
1298,0.005,0.095,0.095,0.095,0.095,0.095
1299,0.005,0.095,0.095,0.095,0.095,0.095
1300,0.005,0.095,0.095,0.095,0.095,0.095
1301,0.005,0.095,0.095,0.095,0.095,0.095
1302,0.005,0.095,0.095,0.095,0.095,0.095
1303,0.005,0.095,0.095,0.095,0.095,0.095
1304,0.005,0.095,0.095,0.095,0.095,0.095
1305,0.005,0.095,0.095,0.095,0.095,0.095
1306,0.005,0.095,0.095,0.095,0.095,0.095
1307,0.005,0.095,0.095,0.095,0.095,0.095
1308,0.005,0.095,0.095,0.095,0.095,0.095
1309,0.005,0.095,0.095,0.095,0.095,0.095
1310,0.005,0.095,0.095,0.095,0.095,0.095
1311,0.005,0.095,0.095,0.095,0.095,0.095
1312,0.005,0.095,0.095,0.095,0.095,0.095
1313,0.005,0.095,0.095,0.095,0.095,0.095
1314,0.005,0.095,0.095,0.095,0.095,0.095
1315,0.005,0.095,0.095,0.095,0.095,0.095
1316,0.005,0.095,0.095,0.095,0.095,0.095
1317,0.005,0.095,0.095,0.095,0.095,0.095
1318,0.005,0.095,0.095,0.095,0.095,0.095
1319,0.005,0.095,0.095,0.095,0.095,0.095
1320,0.005,0.095,0.095,0.095,0.095,0.095
1321,0.005,0.095,0.095,0.095,0.095,0.095
1322,0.005,0.095,0.095,0.095,0.095,0.095
1323,0.005,0.095,0.095,0.095,0.095,0.095
1324,0.005,0.095,0.095,0.095,0.095,0.095
1325,0.005,0.095,0.095,0.095,0.095,0.095
1326,0.005,0.095,0.095,0.095,0.095,0.095
1327,0.005,0.095,0.095,0.095,0.095,0.095
1328,0.005,0.095,0.095,0.095,0.095,0.095
1329,0.005,0.095,0.095,0.095,0.095,0.095
1330,0.005,0.095,0.095,0.095,0.095,0.095
1331,0.005,0.095,0.095,0.095,0.095,0.095
1332,0.005,0.095,0.095,0.095,0.095,0.095
1333,0.005,0.095,0.095,0.095,0.095,0.095
1334,0.005,0.095,0.095,0.095,0.095,0.095
1335,0.005,0.095,0.095,0.095,0.095,0.095
1336,0.005,0.095,0.095,0.095,0.095,0.095
1337,0.005,0.095,0.095,0.095,0.095,0.095
1338,0.005,0.095,0.095,0.095,0.095,0.095
1339,0.005,0.095,0.095,0.095,0.095,0.095
1340,0.005,0.095,0.095,0.095,0.095,0.095
1341,0.005,0.095,0.095,0.095,0.095,0.095
1342,0.005,0.095,0.095,0.095,0.095,0.095
1343,0.005,0.095,0.095,0.095,0.095,0.095
1344,0.005,0.095,0.095,0.095,0.095,0.095
1345,0.005,0.095,0.095,0.095,0.095,0.095
1346,0.005,0.095,0.095,0.095,0.095,0.095
1347,0.005,0.095,0.095,0.095,0.095,0.095
1348,0.005,0.095,0.095,0.095,0.095,0.095
1349,0.005,0.095,0.095,0.095,0.095,0.095
1350,0.005,0.095,0.095,0.095,0.095,0.095
1351,0.005,0.095,0.095,0.095,0.095,0.095
1352,0.005,0.095,0.095,0.095,0.095,0.095
1353,0.005,0.095,0.095,0.095,0.095,0.095
1354,0.005,0.095,0.095,0.095,0.095,0.095
1355,0.005,0.095,0.095,0.095,0.095,0.095
1356,0.005,0.095,0.095,0.095,0.095,0.095
1357,0.005,0.095,0.095,0.095,0.095,0.095
1358,0.005,0.095,0.095,0.095,0.095,0.095
1359,0.005,0.095,0.095,0.095,0.095,0.095
1360,0.005,0.095,0.095,0.095,0.095,0.095
1361,0.005,0.095,0.095,0.095,0.095,0.095
1362,0.005,0.095,0.095,0.095,0.095,0.095
1363,0.005,0.095,0.095,0.095,0.095,0.095
1364,0.005,0.095,0.095,0.095,0.095,0.095
1365,0.005,0.095,0.095,0.095,0.095,0.095
1366,0.005,0.095,0.095,0.095,0.095,0.095
1367,0.005,0.095,0.095,0.095,0.095,0.095
1368,0.005,0.095,0.095,0.095,0.095,0.095
1369,0.005,0.095,0.095,0.095,0.095,0.095
1370,0.005,0.095,0.095,0.095,0.095,0.095
1371,0.005,0.095,0.095,0.095,0.095,0.095
1372,0.005,0.095,0.095,0.095,0.095,0.095
1373,0.005,0.095,0.095,0.095,0.095,0.095
1374,0.005,0.095,0.095,0.095,0.095,0.095
1375,0.005,0.095,0.095,0.095,0.095,0.095
1376,0.005,0.095,0.095,0.095,0.095,0.095
1377,0.005,0.095,0.095,0.095,0.095,0.095
1378,0.005,0.095,0.095,0.095,0.095,0.095
1379,0.005,0.095,0.095,0.095,0.095,0.095
1380,0.005,0.095,0.095,0.095,0.095,0.095
1381,0.005,0.095,0.095,0.095,0.095,0.095
1382,0.005,0.095,0.095,0.095,0.095,0.095
1383,0.005,0.095,0.095,0.095,0.095,0.095
1384,0.005,0.095,0.095,0.095,0.095,0.095
1385,0.005,0.095,0.095,0.095,0.095,0.095
1386,0.005,0.095,0.095,0.095,0.095,0.095
1387,0.005,0.095,0.095,0.095,0.095,0.095
1388,0.005,0.095,0.095,0.095,0.095,0.095
1389,0.005,0.095,0.095,0.095,0.095,0.095
1390,0.005,0.095,0.095,0.095,0.095,0.095
1391,0.005,0.095,0.095,0.095,0.095,0.095
1392,0.005,0.095,0.095,0.095,0.095,0.095
1393,0.005,0.095,0.095,0.095,0.095,0.095
1394,0.005,0.095,0.095,0.095,0.095,0.095
1395,0.005,0.095,0.095,0.095,0.095,0.095
1396,0.005,0.095,0.095,0.095,0.095,0.095
1397,0.005,0.095,0.095,0.095,0.095,0.095
1398,0.005,0.095,0.095,0.095,0.095,0.095
1399,0.005,0.095,0.095,0.095,0.095,0.095
1400,0.005,0.095,0.095,0.095,0.095,0.095
1401,0.005,0.095,0.095,0.095,0.095,0.095
1402,0.005,0.095,0.095,0.095,0.095,0.095
1403,0.005,0.095,0.095,0.095,0.095,0.095
1404,0.005,0.095,0.095,0.095,0.095,0.095
1405,0.005,0.095,0.095,0.095,0.095,0.095
1406,0.005,0.095,0.095,0.095,0.095,0.095
1407,0.005,0.095,0.095,0.095,0.095,0.095
1408,0.005,0.095,0.095,0.095,0.095,0.095
1409,0.005,0.095,0.095,0.095,0.095,0.095
1410,0.005,0.095,0.095,0.095,0.095,0.095
1411,0.005,0.095,0.095,0.095,0.095,0.095
1412,0.005,0.095,0.095,0.095,0.095,0.095
1413,0.005,0.095,0.095,0.095,0.095,0.095
1414,0.005,0.095,0.095,0.095,0.095,0.095
1415,0.005,0.095,0.095,0.095,0.095,0.095
1416,0.005,0.095,0.095,0.095,0.095,0.095
1417,0.005,0.095,0.095,0.095,0.095,0.095
1418,0.005,0.095,0.095,0.095,0.095,0.095
1419,0.005,0.095,0.095,0.095,0.095,0.095
1420,0.005,0.095,0.095,0.095,0.095,0.095
1421,0.005,0.095,0.095,0.095,0.095,0.095
1422,0.005,0.095,0.095,0.095,0.095,0.095
1423,0.005,0.095,0.095,0.095,0.095,0.095
1424,0.005,0.095,0.095,0.095,0.095,0.095
1425,0.005,0.095,0.095,0.095,0.095,0.095
1426,0.005,0.095,0.095,0.095,0.095,0.095
1427,0.005,0.095,0.095,0.095,0.095,0.095
1428,0.005,0.095,0.095,0.095,0.095,0.095
1429,0.005,0.095,0.095,0.095,0.095,0.095
1430,0.005,0.095,0.095,0.095,0.095,0.095
1431,0.005,0.095,0.095,0.095,0.095,0.095
1432,0.005,0.095,0.095,0.095,0.095,0.095
1433,0.005,0.095,0.095,0.095,0.095,0.095
1434,0.005,0.095,0.095,0.095,0.095,0.095
1435,0.005,0.095,0.095,0.095,0.095,0.095
1436,0.005,0.095,0.095,0.095,0.095,0.095
1437,0.005,0.095,0.095,0.095,0.095,0.095
1438,0.005,0.095,0.095,0.095,0.095,0.095
1439,0.005,0.095,0.095,0.095,0.095,0.095
1440,0.005,0.095,0.095,0.095,0.095,0.095
1441,0.005,0.095,0.095,0.095,0.095,0.095
1442,0.005,0.095,0.095,0.095,0.095,0.095
1443,0.005,0.095,0.095,0.095,0.095,0.095
1444,0.005,0.095,0.095,0.095,0.095,0.095
1445,0.005,0.095,0.095,0.095,0.095,0.095
1446,0.005,0.095,0.095,0.095,0.095,0.095
1447,0.005,0.095,0.095,0.095,0.095,0.095
1448,0.005,0.095,0.095,0.095,0.095,0.095
1449,0.005,0.095,0.095,0.095,0.095,0.095
1450,0.005,0.095,0.095,0.095,0.095,0.095
1451,0.005,0.095,0.095,0.095,0.095,0.095
1452,0.005,0.095,0.095,0.095,0.095,0.095
1453,0.005,0.095,0.095,0.095,0.095,0.095
1454,0.005,0.095,0.095,0.095,0.095,0.095
